Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVK_M_R
1624,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1625,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1626,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
1627,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Wetland
1628,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Water
1629,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
1630,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Grassland
1631,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Built-up
1632,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Water
1633,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Bareland,Water
1634,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
1635,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Bareland
1636,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
1637,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Water
1638,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1639,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1640,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1641,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1642,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1643,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1644,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
1645,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1646,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1647,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
1648,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
1649,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
1650,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
1651,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
1652,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1653,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
1654,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1655,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1656,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1657,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
1658,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
1659,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1660,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1661,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1662,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1663,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1664,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1665,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1666,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1667,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
1668,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1669,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1670,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1671,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1672,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Bareland
1673,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1674,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1675,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1676,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1677,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1678,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1679,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
1680,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1681,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1682,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1683,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1684,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1685,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1686,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1687,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1688,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1689,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1690,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1691,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1692,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
1693,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
1694,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
1695,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
1696,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1697,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1698,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1699,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1700,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1701,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
1702,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1703,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1704,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1705,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1706,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1707,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1708,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1709,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1710,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1711,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1712,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
1713,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
1714,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1715,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1716,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1717,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1718,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1719,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
1720,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1721,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1722,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1723,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
1724,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
1725,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1726,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
1727,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1728,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1729,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
1730,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
1731,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Cropland
1732,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1733,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1734,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1735,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1736,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1737,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1738,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1739,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
1740,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
1741,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1742,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
1743,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1744,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1745,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
1746,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1747,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
1748,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1749,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
1750,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
1751,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
1752,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1753,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
1754,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
1755,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
1756,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
1757,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
1758,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,NULL
1759,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
1760,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1761,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
1762,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
1763,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1764,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1765,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1766,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
1767,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1768,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1769,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1770,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1771,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1772,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1773,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1774,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1775,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
1776,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1777,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1778,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1779,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1780,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
1781,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1782,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1783,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
1784,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1785,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1786,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1787,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
1788,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1789,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1790,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1791,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
1792,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1793,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1794,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1795,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1796,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1797,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1798,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
1799,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1800,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1801,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
1802,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
1803,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1804,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1805,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1806,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1807,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
1808,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1809,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Wetland
1810,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1811,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1812,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1813,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1814,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
1815,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
1816,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1817,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
1818,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1819,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
1820,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1821,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
1822,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
1823,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
1824,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
1825,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1826,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1827,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1828,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1829,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Bareland
1830,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
1831,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1832,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1833,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1834,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
1835,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1836,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1837,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1838,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1839,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1840,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1841,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Built-up
1842,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
1843,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
1844,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
1845,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
1846,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1847,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1848,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1849,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
1850,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
1851,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1852,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1853,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1854,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
1855,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1856,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
1857,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1858,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1859,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
1860,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1861,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1862,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1863,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1864,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1865,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1866,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Forest
1867,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1868,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1869,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1870,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
1871,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1872,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
1873,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1874,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
1875,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
1876,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1877,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
1878,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
1879,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Built-up
1880,NULL,Built-up,Wetland,NULL,NULL,NULL,NULL,Grassland
1881,NULL,Built-up,Wetland,NULL,NULL,NULL,NULL,Built-up
1882,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Built-up
1883,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Water
1884,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Forest
1885,NULL,Built-up,Wetland,NULL,NULL,NULL,Water,Grassland
1886,NULL,Built-up,Wetland,NULL,NULL,NULL,Water,Built-up
1887,NULL,Built-up,Wetland,NULL,NULL,NULL,Water,Forest
1888,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Grassland
1889,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Forest
1890,NULL,Built-up,Wetland,NULL,NULL,Built-up,NULL,Grassland
1891,NULL,Built-up,Wetland,NULL,NULL,Built-up,NULL,Built-up
1892,NULL,Built-up,Wetland,NULL,NULL,Built-up,NULL,Water
1893,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Grassland
1894,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Built-up
1895,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Forest
1896,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
1897,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1898,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
1899,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1900,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1901,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1902,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1903,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1904,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1905,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1906,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
1907,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Grassland
1908,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Wetland
1909,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Bareland
1910,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Built-up
1911,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Water
1912,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
1913,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,NULL
1914,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
1915,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
1916,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Built-up
1917,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Water
1918,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
1919,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
1920,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
1921,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Bareland
1922,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Built-up
1923,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Water
1924,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
1925,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Grassland
1926,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
1927,NULL,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1928,NULL,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Bareland
1929,NULL,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Built-up
1930,NULL,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Forest
1931,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1932,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1933,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Built-up
1934,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1935,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,NULL
1936,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
1937,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Cropland
1938,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
1939,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Grassland
1940,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
1941,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
1942,NULL,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1943,NULL,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1944,NULL,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
1945,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1946,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
1947,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
