Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNS_M_R
4824,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
4825,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4826,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4827,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4828,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4829,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4830,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4831,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4832,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4833,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
4834,Grassland,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
4835,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4836,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
4837,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4838,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4839,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4840,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4841,Grassland,Water,NULL,Non_Water,Non_Wetland,Cropland,Water,Grassland
4842,Grassland,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
4843,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
4844,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4845,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4846,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4847,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
4848,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4849,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4850,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
4851,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4852,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
4853,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4854,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4855,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4856,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4857,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4858,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4859,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4860,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
4861,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4862,Grassland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4863,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4864,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4865,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4866,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4867,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4868,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
4869,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4870,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4871,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4872,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
4873,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
4874,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4875,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4876,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4877,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4878,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
4879,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4880,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4881,Grassland,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
4882,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4883,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4884,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4885,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4886,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
4887,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4888,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4889,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4890,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4891,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4892,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4893,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4894,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4895,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4896,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
4897,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
4898,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4899,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4900,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4901,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4902,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4903,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4904,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
4905,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4906,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
4907,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4908,Grassland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
4909,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
4910,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4911,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4912,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4913,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4914,Grassland,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4915,Grassland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
4916,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4917,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4918,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
4919,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4920,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4921,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4922,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4923,Grassland,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4924,Grassland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4925,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4926,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4927,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4928,Grassland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4929,Grassland,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
4930,Grassland,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
4931,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4932,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4933,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
4934,Grassland,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
4935,Grassland,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4936,Grassland,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Cropland
4937,Grassland,Water,Water,Water,Water,NULL,Water,Forest
4938,Grassland,Water,Water,Water,Water,Grassland,Water,Grassland
4939,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4940,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4941,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4942,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4943,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4944,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4945,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4946,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4947,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4948,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4949,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4950,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4951,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4952,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4953,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4954,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4955,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4956,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4957,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4958,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4959,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4960,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4961,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4962,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4963,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4964,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4965,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4966,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4967,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4968,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4969,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4970,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4971,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4972,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4973,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4974,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4975,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4976,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
4977,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
4978,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4979,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4980,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4981,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4982,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4983,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4984,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4985,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4986,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4987,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4988,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4989,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4990,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4991,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4992,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4993,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4994,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4995,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4996,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4997,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4998,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4999,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5000,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5001,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5002,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5003,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5004,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5005,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5006,Grassland,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5007,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5008,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5009,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5010,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5011,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5012,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5013,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5014,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
5015,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5016,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5017,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5018,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5019,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5020,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5021,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5022,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5023,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5024,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5025,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5026,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5027,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5028,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5029,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5030,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5031,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5032,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5033,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5034,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5035,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5036,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5037,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5038,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5039,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5040,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5041,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5042,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5043,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5044,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5045,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5046,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5047,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5048,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5049,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
5050,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5051,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5052,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5053,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
5054,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5055,Grassland,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5056,Grassland,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5057,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5058,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5059,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5060,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5061,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5062,Grassland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
5063,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5064,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5065,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5066,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5067,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5068,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5069,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
5070,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5071,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5072,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5073,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5074,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5075,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5076,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5077,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5078,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5079,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5080,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
5081,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5082,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5083,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5084,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5085,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5086,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5087,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5088,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5089,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5090,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5091,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5092,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5093,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5094,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5095,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5096,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5097,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5098,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5099,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5100,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5101,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
5102,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5103,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5104,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5105,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
5106,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5107,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5108,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
5109,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5110,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Built-up
5111,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5112,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
5113,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5114,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5115,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5116,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5117,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5118,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5119,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5120,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5121,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
5122,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5123,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5124,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5125,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5126,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5127,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5128,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5129,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
5130,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5131,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
5132,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5133,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
