Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R
324,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
325,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
326,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
327,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
328,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
329,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
330,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
331,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
332,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
333,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
334,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
335,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
336,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
338,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
339,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
340,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
341,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
343,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
344,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
345,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
346,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Built-up
347,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
348,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
349,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
350,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
351,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
352,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
353,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
355,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
356,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
357,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
358,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
359,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
360,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
361,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
362,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
363,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
364,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
365,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
366,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
367,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
368,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
369,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
370,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
371,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
373,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
374,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
375,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
376,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
377,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
378,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
379,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
380,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
381,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
382,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
383,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
384,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
385,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
386,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
387,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
388,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
389,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
390,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
391,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
392,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
393,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
394,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
395,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
396,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Water
397,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
398,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
399,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
400,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
401,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
402,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
403,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
404,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
405,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
406,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Water
407,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
408,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
409,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Forest
410,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
411,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
412,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
413,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
414,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
415,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
416,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
417,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
418,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
419,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
420,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
421,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
422,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
423,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
424,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
425,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
426,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
427,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
429,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
430,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
431,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
432,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
433,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
434,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
435,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
436,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
437,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
438,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
439,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
440,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
441,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
442,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
443,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
444,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
445,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
446,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
447,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
448,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
449,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
450,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
451,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
452,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
453,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
454,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
455,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
456,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
457,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
458,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
459,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
461,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
462,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
463,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
464,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
465,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
466,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
467,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
471,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
472,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
473,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
474,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
476,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
477,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
479,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
480,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
482,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
486,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
488,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
489,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
490,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
491,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
494,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
495,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
497,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
498,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
499,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
500,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
501,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
502,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
503,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
504,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
505,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
506,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
507,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
508,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
509,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
510,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
511,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
512,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Built-up
513,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
514,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
515,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Built-up
516,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
517,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Bareland
518,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Bareland,Forest
519,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
520,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
521,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
522,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
523,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
524,NULL,NULL,Water,NULL,Water,Bareland,NULL,Grassland
525,NULL,NULL,Water,NULL,Water,Bareland,NULL,Forest
526,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
527,NULL,NULL,Water,NULL,Water,Water,NULL,Grassland
528,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
529,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
530,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
531,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
532,NULL,NULL,Water,Water,Water,NULL,NULL,Water
533,NULL,NULL,Water,Water,Water,NULL,NULL,Forest
534,NULL,NULL,Water,Water,Water,Wetland,Bareland,Water
535,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
536,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
537,NULL,NULL,Water,Water,Water,Water,Grassland,Water
538,NULL,NULL,Water,Water,Water,Water,Water,Grassland
539,NULL,NULL,Water,Water,Water,Water,Water,Water
540,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
541,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
543,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
544,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
545,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
546,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
547,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
548,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
550,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
551,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
552,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
553,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
554,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
556,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
557,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
558,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
560,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
562,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
565,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
568,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
570,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
571,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
572,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
574,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
575,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
577,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
578,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
580,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
581,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
582,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
584,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
587,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
590,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
591,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
593,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
595,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
596,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
597,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
598,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
599,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
602,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
603,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
604,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
605,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
607,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
612,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
615,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
616,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
617,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
618,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
619,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
620,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
621,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
622,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
623,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
624,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
625,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
626,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
627,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
628,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
629,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
630,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
631,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
632,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
633,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
634,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
635,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
636,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
637,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
638,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
639,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
640,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
641,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
642,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
643,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
644,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
645,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
646,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
647,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
648,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
649,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
650,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
651,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
652,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
653,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
654,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
655,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
656,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
657,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
658,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
659,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
660,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
661,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
662,NULL,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
663,NULL,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
664,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
665,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
666,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
667,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
668,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
