Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25LBL_M_R
6358,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
6359,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
6360,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
6361,Grassland,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
6362,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
6363,Grassland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
6364,Grassland,NULL,Water,Non_Water,Water,Grassland,NULL,Wetland
6365,Grassland,NULL,Water,Non_Water,Water,Cropland,NULL,Grassland
6366,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
6367,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
6368,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
6369,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
6370,Grassland,NULL,Water,Water,Water,NULL,Wetland,Wetland
6371,Grassland,NULL,Water,Water,Water,NULL,Water,Grassland
6372,Grassland,NULL,Water,Water,Water,NULL,Water,Wetland
6373,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
6374,Grassland,NULL,Water,Water,Water,Water,NULL,Grassland
6375,Grassland,NULL,Water,Water,Water,Water,NULL,Wetland
6376,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
6377,Grassland,NULL,Water,Water,Water,Water,Water,Wetland
6378,Grassland,NULL,Water,Water,Water,Water,Water,Water
6379,Grassland,NULL,Water,Water,Water,Forest,Forest,Wetland
6380,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6381,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6382,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6383,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6384,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6385,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6386,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6387,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6388,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6389,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6390,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6391,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
6392,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6393,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6394,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6395,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6396,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6397,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
6398,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
6399,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6400,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6401,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6402,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
6403,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6404,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6405,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6406,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
6407,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
6408,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
6409,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Wetland
6410,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
6411,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6412,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
6413,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
6414,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6415,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6416,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6417,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
6418,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6419,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6420,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6421,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6422,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6423,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6424,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6425,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6426,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6427,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6428,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6429,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6430,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6431,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6432,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6433,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6434,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6435,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6436,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6437,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6438,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6439,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
6440,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6441,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6442,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6443,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6444,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6445,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6446,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6447,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6448,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6449,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6450,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6451,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6452,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6453,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
6454,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
6455,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6456,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6457,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6458,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
6459,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6460,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6461,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6462,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6463,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6464,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
6465,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6466,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6467,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6468,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6469,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
6470,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
6471,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
6472,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6473,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6474,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Built-up
6475,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6476,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
6477,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6478,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6479,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
6480,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Built-up
6481,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6482,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
6483,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
6484,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
6485,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
6486,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
6487,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
6488,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
6489,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
6490,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Built-up
6491,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
6492,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6493,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6494,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Wetland
6495,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Built-up
6496,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6497,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
6498,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6499,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
6500,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6501,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6502,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6503,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6504,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6505,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6506,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
6507,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6508,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6509,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6510,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6511,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6512,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6513,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
6514,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6515,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
6516,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
6517,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
6518,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
6519,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6520,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6521,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
6522,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
6523,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6524,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
6525,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
6526,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6527,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
6528,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
6529,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6530,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6531,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
6532,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
6533,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
6534,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6535,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6536,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6537,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6538,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
6539,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6540,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
6541,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
6542,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6543,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Wetland
6544,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
6545,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6546,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
6547,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6548,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6549,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
6550,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6551,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6552,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6553,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6554,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
6555,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6556,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6557,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
6558,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6559,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Cropland
6560,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
6561,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
6562,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
6563,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6564,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
6565,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6566,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6567,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6568,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6569,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6570,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
6571,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6572,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6573,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6574,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
6575,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
6576,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
6577,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
6578,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6579,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6580,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
6581,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
6582,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
6583,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Forest
6584,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
6585,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6586,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6587,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
6588,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
6589,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
6590,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
6591,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6592,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
6593,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
6594,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6595,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
6596,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
6597,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
6598,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
6599,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
6600,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
6601,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
6602,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Bareland,Cropland
6603,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Bareland,Wetland
6604,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Forest,Cropland
6605,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
6606,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Cropland
6607,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
6608,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
6609,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
6610,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
6611,Grassland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
6612,Grassland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Cropland
6613,Grassland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
6614,Grassland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Forest
6615,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
6616,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
6617,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
6618,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
6619,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
6620,Grassland,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
6621,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Forest,Wetland
6622,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6623,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6624,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
6625,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6626,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
6627,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
6628,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6629,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6630,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6631,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6632,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6633,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6634,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6635,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
6636,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6637,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
6638,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
6639,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
6640,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6641,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6642,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
6643,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6644,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
6645,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6646,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
6647,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6648,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6649,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6650,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6651,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6652,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6653,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6654,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6655,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6656,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6657,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
6658,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
6659,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
6660,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6661,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6662,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6663,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6664,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6665,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6666,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
6667,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6668,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6669,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6670,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6671,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
6672,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6673,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6674,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
6675,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6676,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6677,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6678,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
6679,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
6680,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Water
6681,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6682,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6683,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
6684,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
