Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZU_M_R
1306,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1307,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1308,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
1309,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1310,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1311,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1312,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1313,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1314,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1315,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1316,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,NULL
1317,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1318,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1319,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
1320,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1321,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
1322,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1323,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1324,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1325,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
1326,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1327,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1328,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
1329,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1330,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1331,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1332,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1333,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1334,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1335,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1336,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1337,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1338,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1339,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1340,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1341,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1342,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1343,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1344,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1345,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1346,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1347,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1348,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1349,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1350,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
1351,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
1352,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1353,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
1354,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
1355,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1356,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
1357,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1358,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1359,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
1360,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1361,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
1362,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
1363,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1364,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1365,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1366,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1367,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1368,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1369,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1370,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,NULL
1371,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1373,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1374,NULL,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
1375,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,NULL
1376,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1377,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Bareland
1378,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
1379,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1380,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
1381,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1382,NULL,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1383,NULL,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1384,NULL,NULL,Built-up,Water,Non_Wetland,NULL,Water,Forest
1385,NULL,NULL,Built-up,Water,Non_Wetland,Shrubland,NULL,NULL
1386,NULL,NULL,Built-up,Water,Non_Wetland,Shrubland,Water,Bareland
1387,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Water
1388,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
1389,NULL,NULL,Built-up,Water,Non_Wetland,Water,NULL,NULL
1390,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
1391,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1392,NULL,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1393,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1394,NULL,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
1395,NULL,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
1396,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
1397,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1398,NULL,NULL,Water,Non_Water,Water,Water,NULL,Grassland
1399,NULL,NULL,Water,Water,Water,Bareland,NULL,NULL
1400,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1401,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1402,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1403,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1404,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1405,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1406,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1407,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1408,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1409,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1410,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
1411,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
1412,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
1413,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
1414,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1415,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1416,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1417,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
1418,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
1419,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
1420,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
1421,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1422,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1423,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1424,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
1425,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1426,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
1427,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
1428,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
1429,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1430,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
1431,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1432,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1433,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1434,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
1435,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
1436,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1437,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1438,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1439,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
1440,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
1441,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
1442,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
1443,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
1444,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1445,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1446,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1447,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1448,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1449,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1450,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1451,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
1452,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1453,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1454,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1455,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1456,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1457,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1458,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1459,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
1460,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
1461,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
1462,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
1463,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1464,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1465,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
1466,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1470,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1471,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
1472,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
1473,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
1474,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1475,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1476,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1477,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1478,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1479,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1481,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1482,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1483,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1484,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1485,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1486,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1487,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1488,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1489,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1490,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1491,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
1492,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1493,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
1494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
1495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1497,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
1498,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1499,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1500,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
1501,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
1502,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1503,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
1504,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1505,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1506,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1507,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1508,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,NULL
1509,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
1510,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Built-up
1511,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1512,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1513,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1514,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
1515,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
1516,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
1517,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1518,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1519,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1520,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1521,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1522,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1523,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1524,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1525,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1526,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1527,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1528,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
1529,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1530,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
1531,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
1532,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
1533,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1534,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
1535,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
1536,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
1537,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1538,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
1539,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1540,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
1541,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1542,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
1543,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
1544,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
1545,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1546,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1547,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
1548,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
1549,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1550,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1551,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
1552,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1553,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
1554,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
1555,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1556,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1557,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1558,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1559,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1560,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1561,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1562,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1563,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1564,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1565,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1566,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1567,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1568,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1569,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
1570,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1571,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1572,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1573,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1574,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1575,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
1576,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
1577,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
1578,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1579,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
1580,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
1581,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
1582,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
1583,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
1584,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
1585,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
1586,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
1587,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
1588,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
1589,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
1590,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1591,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
1592,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
1593,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
1594,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1595,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
1596,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
1597,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
1598,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
1599,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
1600,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
1601,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1602,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
1603,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
1604,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1605,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
1606,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
1607,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1608,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
1609,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
1610,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1611,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1612,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1613,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
1614,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
1615,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
1616,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1617,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1618,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
1619,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
1620,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1621,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
1622,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1623,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
1624,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
1625,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
1626,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
1627,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1628,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1629,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1630,NULL,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
1631,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,NULL
1632,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
1633,NULL,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
1634,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
