Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRH_M_R
2710,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2711,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
2712,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2713,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2714,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2715,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
2716,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2717,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2718,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2719,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2720,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
2721,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2722,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2723,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2724,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2725,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2726,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2727,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2728,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2729,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2730,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2731,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2732,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2733,NULL,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2734,NULL,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2735,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2736,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2737,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2738,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2739,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2740,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2741,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2742,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2743,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2744,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2745,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2746,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2747,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2748,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2749,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2750,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2751,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2752,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2753,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2754,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2755,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2756,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2757,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2758,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2759,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2760,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2761,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2762,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2763,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2764,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2765,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2766,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2767,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2768,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2769,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2770,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2771,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2772,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
2773,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2774,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2775,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2776,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2777,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2778,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2779,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2780,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2781,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2782,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2783,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2784,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2785,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2786,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2787,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2788,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2789,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2790,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2791,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2792,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2793,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2794,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2795,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2796,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2797,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2798,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2799,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2800,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2801,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2802,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2803,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2804,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2805,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2806,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2807,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2808,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2809,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2810,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2811,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2812,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2813,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2814,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2815,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2816,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2817,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2818,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2819,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
2820,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2821,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2822,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2823,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2824,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2825,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2826,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2827,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
2828,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2829,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2830,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2831,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2832,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2833,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
2834,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2835,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2836,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2837,NULL,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2838,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2839,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2840,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
2841,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2842,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
2843,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
2844,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2845,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2846,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2847,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2848,NULL,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
2849,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2850,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
2851,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2852,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2853,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2854,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
2855,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2856,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2857,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2858,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2859,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2860,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2861,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2862,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2863,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2864,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2865,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2866,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2867,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2868,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2869,NULL,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2870,NULL,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
2871,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2872,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2873,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2874,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2875,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2876,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2877,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
2878,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2879,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2880,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2881,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2882,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2883,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2884,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2885,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
2886,NULL,Forest,Water,NULL,Water,NULL,Wetland,Forest
2887,NULL,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
2888,NULL,Forest,Water,NULL,Water,Shrubland,Forest,Forest
2889,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2890,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2891,NULL,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
2892,NULL,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
2893,NULL,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2894,NULL,Forest,Water,NULL,Water,Forest,Grassland,Forest
2895,NULL,Forest,Water,NULL,Water,Forest,Forest,Forest
2896,NULL,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
2897,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2898,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2899,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2900,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2901,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2902,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2903,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2904,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2905,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2906,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2907,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2908,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2909,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2910,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2911,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
2912,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2913,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2914,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2915,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2916,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2917,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2918,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2919,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2920,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2921,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2922,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2923,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2924,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2925,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2926,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
2927,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2928,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2929,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2930,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2931,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2932,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2933,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2934,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2935,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2936,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2937,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
2938,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2939,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2940,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2941,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2942,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2943,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2944,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2945,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2946,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2947,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2948,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2949,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2950,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2951,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2952,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2953,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2954,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2955,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2956,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
2957,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2958,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2959,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2960,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2961,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2962,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2963,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2964,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2965,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2966,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2967,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2968,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2969,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2970,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2971,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2972,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2973,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2974,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2975,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2976,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
2977,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2978,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2979,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2980,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2981,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2982,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2983,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2984,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2985,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
2986,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2987,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2988,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2989,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2990,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2991,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2992,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2993,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2994,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2995,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2996,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2997,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2998,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2999,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3000,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3001,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3002,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3003,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3004,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3005,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3006,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3007,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3008,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3009,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3010,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
3011,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3012,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3013,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3014,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3015,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3016,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3017,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3018,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3019,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3020,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3021,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3022,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3023,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3024,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3025,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3026,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3027,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3028,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3029,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3030,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3031,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
3032,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3033,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
3034,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3035,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3036,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3037,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3038,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
3039,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
