Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRG_M_R
1718,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1719,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1720,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1721,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1722,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1723,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1724,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1725,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1726,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1727,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1728,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1729,Grassland,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
1730,Grassland,Cropland,Wetland,NULL,Wetland,Water,NULL,Wetland
1731,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
1732,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1733,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1734,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1735,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1736,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1737,Grassland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1738,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1739,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1740,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1741,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1742,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1743,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Water
1744,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1745,Grassland,Cropland,Water,NULL,Water,Shrubland,Grassland,Forest
1746,Grassland,Cropland,Water,NULL,Water,Grassland,NULL,NULL
1747,Grassland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
1748,Grassland,Cropland,Water,NULL,Water,Grassland,NULL,Forest
1749,Grassland,Cropland,Water,NULL,Water,Grassland,Shrubland,Forest
1750,Grassland,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
1751,Grassland,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
1752,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1753,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1754,Grassland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
1755,Grassland,Cropland,Water,Non_Water,Water,Water,Wetland,Wetland
1756,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1757,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1759,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1760,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1761,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1762,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1763,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1764,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1765,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1766,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1767,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1768,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1769,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1770,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1771,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1772,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1773,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1774,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1775,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1776,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1777,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1778,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1779,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1780,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1781,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1782,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1783,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1784,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1785,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1786,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1787,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1788,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1789,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
1790,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1791,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1792,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1793,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
1794,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1795,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1796,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1797,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1798,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1799,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1800,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1801,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1802,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1803,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1804,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1805,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1806,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1807,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1808,Grassland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1809,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1810,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1811,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1812,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1813,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1814,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1815,Grassland,Built-up,Water,NULL,Water,NULL,Wetland,Wetland
1816,Grassland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1817,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1818,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1819,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1820,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1821,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1822,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1823,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1824,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1825,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1826,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1827,Grassland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1828,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1829,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1830,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1831,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1832,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1833,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1834,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1835,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1836,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1837,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1838,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1839,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1840,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1841,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1842,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1843,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1844,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1845,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1846,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1847,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1848,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1849,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1850,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1851,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1852,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1853,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1854,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1855,Grassland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1856,Grassland,Forest,Water,NULL,Water,NULL,NULL,Forest
1857,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1858,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1859,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1860,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1861,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1862,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1863,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1864,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1865,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1866,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1867,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1868,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1869,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1870,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1871,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1872,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1873,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1874,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
1875,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1876,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1877,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1878,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1879,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1880,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1881,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1882,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1883,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1884,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1885,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1886,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1887,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1888,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1889,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1890,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1891,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1892,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1893,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1894,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1895,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1896,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
1897,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1898,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1899,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1900,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1901,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1902,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1903,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1904,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1905,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1906,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1907,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1908,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1909,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1910,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1911,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
1912,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1913,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1914,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1915,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1916,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1917,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1918,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1919,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1920,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1921,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1922,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1923,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1924,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
1925,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1926,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1927,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1928,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1929,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1930,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
1931,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1932,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1933,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1934,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1935,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1936,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1937,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1938,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1939,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
1940,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1941,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1942,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1943,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1944,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1945,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1946,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1947,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1948,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1949,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1950,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1951,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1953,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1954,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1955,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1956,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1957,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1958,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1959,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
1960,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1961,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1962,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1963,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1964,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1965,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1966,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1967,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1968,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1969,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1970,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1971,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1972,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1973,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1974,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1975,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1976,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1977,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
1978,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1979,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1980,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
1981,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1982,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1983,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1984,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1985,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1986,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1987,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1988,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1989,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1990,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
1991,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
1992,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1993,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1994,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1995,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1996,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1997,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1998,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1999,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2000,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2001,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2002,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2003,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2004,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2005,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2006,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2007,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2008,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2009,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2010,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2011,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2013,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2014,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2015,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
2016,Cropland,NULL,Water,NULL,Water,NULL,NULL,Cropland
2017,Cropland,NULL,Water,NULL,Water,NULL,NULL,Wetland
2018,Cropland,NULL,Water,NULL,Water,NULL,NULL,Bareland
2019,Cropland,NULL,Water,NULL,Water,NULL,NULL,Water
2020,Cropland,NULL,Water,NULL,Water,NULL,NULL,Forest
2021,Cropland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
2022,Cropland,NULL,Water,NULL,Water,Water,NULL,Forest
2023,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2024,Cropland,NULL,Water,Water,Water,NULL,NULL,Grassland
2025,Cropland,NULL,Water,Water,Water,NULL,NULL,Wetland
2026,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
2027,Cropland,NULL,Water,Water,Water,NULL,NULL,Forest
2028,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2029,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2030,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2031,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2032,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2033,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2034,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2035,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2036,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2037,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2038,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2039,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2040,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2041,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2042,Cropland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2043,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2044,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2045,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
