Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZT_M_R
2437,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2438,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2439,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
2440,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2441,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2442,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2443,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2444,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2445,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2446,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
2447,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
2448,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2449,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2450,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2451,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
2452,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2453,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2454,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2455,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2456,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,NULL
2457,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
2458,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
2459,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2460,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2461,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2462,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2463,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2464,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2465,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2466,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2467,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2468,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2469,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2470,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2471,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2472,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2473,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
2474,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2475,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2476,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2477,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2478,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2479,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2480,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2481,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
2482,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2483,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2484,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2485,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2486,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2487,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2488,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
2489,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2490,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2491,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2492,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2493,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2494,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2495,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2496,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2497,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
2498,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2499,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2500,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
2501,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2502,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2503,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2504,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2505,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2506,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
2507,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2508,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
2509,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2510,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2511,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
2512,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2513,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2514,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2515,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2516,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2517,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
2518,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
2519,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2520,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2521,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
2522,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
2523,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2524,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
2525,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2526,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
2527,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
2528,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
2529,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
2530,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2531,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2532,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
2533,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2534,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2535,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2536,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2537,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2538,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
2539,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2540,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2541,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2542,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2543,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
2544,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
2545,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Cropland
2546,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2547,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
2548,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2549,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2550,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2551,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2552,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2553,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2554,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2555,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
2556,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2557,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
2558,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
2559,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2560,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2561,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
2562,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2563,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
2564,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2565,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2566,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2567,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2568,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
2569,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2570,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2571,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Water
2572,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
2573,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2574,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2575,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2576,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2577,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
2578,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2579,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2580,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2581,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2582,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2583,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2584,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2585,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2586,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2587,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2588,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2589,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2590,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2591,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2592,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2593,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2594,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2595,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
2596,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2597,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2598,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2599,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2600,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2601,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2602,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2603,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2604,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2605,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2606,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
2607,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2608,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
2609,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
2610,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
2611,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
2612,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
2613,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
2614,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2615,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2616,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2617,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2618,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2619,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2620,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2621,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2622,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2623,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2624,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2625,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2626,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2627,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2628,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2629,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2630,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
2631,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2632,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2633,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2634,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2635,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2636,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2637,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2638,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2639,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2640,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2641,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2642,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2643,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2644,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2645,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2646,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
2647,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2648,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
2649,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2650,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2651,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
2652,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2653,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
2654,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2655,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2656,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2657,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2658,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2659,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2660,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2661,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2662,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2663,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
2664,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2665,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
2666,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2667,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2668,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2669,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2670,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2671,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2672,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2673,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
2674,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
2675,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
2676,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2677,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
2678,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
2679,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Cropland
2680,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Bareland
2681,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
2682,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Bareland
2683,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
2684,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,NULL,NULL
2685,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2686,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
2687,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2688,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
2689,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
2690,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Built-up
2691,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
2692,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
2693,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2694,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2695,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2696,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2697,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2698,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2699,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2700,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2701,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
2702,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2703,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2704,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2705,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2706,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2707,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2708,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2709,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2710,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2711,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2712,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2713,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2714,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2715,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2716,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2717,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2718,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2719,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2720,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2721,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2722,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2723,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2724,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2725,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2726,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2727,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2728,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2729,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2730,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2731,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
2732,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2733,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2734,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2735,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2736,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2737,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2738,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
2739,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
2740,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2741,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2742,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2743,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2744,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2745,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2746,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2747,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2748,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2749,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2750,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2751,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2752,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2753,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2754,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
