Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R
2029,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2030,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2031,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2032,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2033,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2034,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2035,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2036,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2037,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2038,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2039,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2040,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2041,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2042,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
2043,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2044,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2045,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2046,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2047,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2048,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2049,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2050,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2051,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2052,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2053,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2054,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2055,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2056,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2057,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2058,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
2059,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
2060,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
2061,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
2062,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2063,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
2064,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
2065,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
2066,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2067,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
2068,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2069,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
2070,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
2071,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2072,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2073,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2074,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2075,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2076,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2077,NULL,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2078,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2079,NULL,Built-up,NULL,Non_Water,Non_Wetland,Water,NULL,Water
2080,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2081,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2082,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2083,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2084,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2085,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2086,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2087,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2088,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2089,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2090,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2091,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2092,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2093,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2094,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
2095,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2096,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
2097,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
2098,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2099,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2100,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2101,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2102,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2103,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
2104,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2105,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2106,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2107,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2108,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2109,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2110,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2111,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2112,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2113,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2114,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2115,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2116,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2117,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2118,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
2119,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2120,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2121,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2122,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2123,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2124,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2125,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2126,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2127,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2128,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2129,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2130,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2131,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2132,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2133,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2134,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2135,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2136,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2137,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2138,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2139,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2140,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2141,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2142,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2143,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2144,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2145,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2146,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2147,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2148,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2149,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
2150,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2151,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2152,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2153,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2154,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2155,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
2156,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2157,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
2158,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
2159,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2160,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2161,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2162,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2163,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
2164,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2165,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2166,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2167,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2168,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2169,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2170,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2171,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2172,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2173,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
2174,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
2175,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2176,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
2177,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2178,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
2179,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,NULL
2180,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Built-up
2181,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
2182,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
2183,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2184,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
2185,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
2186,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2187,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2188,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2189,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2190,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2191,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2192,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2193,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2194,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2195,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2196,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2197,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2198,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2199,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2200,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2201,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2202,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2203,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2204,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2205,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2206,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2207,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2208,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2209,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2210,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2211,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2212,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2213,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2214,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2215,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2216,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
2217,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2218,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2219,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
2220,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2221,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2222,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2223,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2224,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2225,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2226,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2227,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2228,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2229,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2230,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2231,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2232,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2233,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2234,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2235,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2236,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2237,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2238,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2239,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2240,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2241,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2242,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2243,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2244,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2245,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2246,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2247,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2248,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2249,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
2250,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2251,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2252,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2253,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2254,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2255,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2256,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2257,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2258,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2259,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2260,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2261,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2262,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2263,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2264,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2265,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2266,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2267,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2268,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2269,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2270,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2271,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
2272,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2273,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2274,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2275,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2276,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2277,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2278,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2279,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2280,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
2281,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2282,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2283,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2284,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
2285,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2286,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2287,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2288,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
2289,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2290,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2291,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2292,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2293,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2294,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2295,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2296,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
2297,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
2298,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Cropland
2299,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Cropland
2300,NULL,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
2301,NULL,Built-up,Wetland,Water,Wetland,NULL,Shrubland,Water
2302,NULL,Built-up,Wetland,Water,Wetland,NULL,Built-up,Water
2303,NULL,Built-up,Wetland,Water,Wetland,NULL,Water,Water
2304,NULL,Built-up,Wetland,Water,Wetland,Shrubland,Shrubland,Water
2305,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
2306,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2307,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2308,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2309,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2310,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2311,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2312,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2313,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2314,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2315,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
2316,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
2317,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2318,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
2319,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
2320,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2321,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
2322,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2323,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
2324,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2325,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2326,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2327,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2328,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
2329,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2330,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
2331,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2332,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2333,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2334,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
2335,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2336,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2337,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2338,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
2339,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2340,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2341,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2342,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
