Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R
1168,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1170,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1171,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1172,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1173,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1174,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1175,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1176,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1177,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1178,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1179,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1180,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1181,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1182,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1183,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1184,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1185,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1186,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1187,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1188,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1189,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1190,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1191,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1192,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1193,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1194,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1195,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1196,Cropland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1197,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1198,Cropland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1199,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
1200,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1201,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1202,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1203,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1204,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1205,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1206,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1207,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1208,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1210,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1211,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1212,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1213,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1214,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1216,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1217,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1218,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1219,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1220,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1221,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1222,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1223,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1224,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1225,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1226,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1227,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1228,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1229,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1230,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1231,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1232,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1233,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1234,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1235,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1236,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1237,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1239,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1240,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1241,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1242,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1243,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1244,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1245,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1246,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1247,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1248,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1249,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1250,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Water
1251,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1252,Cropland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1253,Cropland,Built-up,Water,Water,Water,NULL,NULL,Water
1254,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1255,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1257,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1258,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1259,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1260,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1261,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1262,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1263,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1264,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1265,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1266,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1267,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1268,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1269,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
1270,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
1271,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1272,Cropland,Water,Water,Water,Water,NULL,NULL,Grassland
1273,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1274,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1275,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1276,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1277,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1278,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1279,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1280,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1282,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1283,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1284,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1285,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1286,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1287,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1288,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1289,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1290,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1291,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1293,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1294,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1295,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1296,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1297,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1298,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1299,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1300,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1301,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1302,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1303,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1304,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1305,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1306,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1307,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1308,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1309,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1310,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1311,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1312,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1313,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1314,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1315,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1316,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1317,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1318,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1319,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1320,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1321,Cropland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1322,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1323,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1324,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1325,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1326,Cropland,Forest,Water,Water,Water,NULL,NULL,Cropland
1327,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1328,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1329,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1331,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1332,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1333,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1334,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1335,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1336,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1337,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1338,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1339,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1340,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1341,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1343,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1344,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1345,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1346,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1347,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1348,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1349,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1350,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1351,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1352,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1353,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1354,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1355,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1356,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1357,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1358,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1359,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1360,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1361,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1362,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1364,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1365,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1366,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1367,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1369,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1370,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1372,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1373,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1374,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1375,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1376,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1377,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1378,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1379,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1380,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1381,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1382,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1383,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1384,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1385,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1386,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1387,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1388,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1389,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1390,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1391,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1392,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1393,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1394,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1395,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1396,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1397,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1398,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1399,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1400,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1401,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1402,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1403,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1404,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1405,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1407,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1408,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1409,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1410,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1411,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1412,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1413,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1414,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1415,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1416,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1417,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1418,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1419,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1420,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1421,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1422,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1423,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1424,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1425,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1426,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1427,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1428,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1429,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1430,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1431,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1432,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1433,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1434,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1435,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1436,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1437,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1438,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1439,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1440,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1441,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1442,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1443,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1444,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1445,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1446,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1447,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1448,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1449,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1450,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1451,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1452,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1453,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1454,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1455,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1456,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1457,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1459,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1460,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1461,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1463,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1464,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1465,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1466,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1467,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1469,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1472,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1473,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1474,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1475,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1476,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1477,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1478,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1479,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1480,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1481,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1482,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1483,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1484,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1485,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1486,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1487,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1488,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1489,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1490,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1491,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1492,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1493,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1494,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1495,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1496,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1497,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1498,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1499,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1500,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1501,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1502,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1503,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1504,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
