Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQN_M_R
1919,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1920,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1921,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1922,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1923,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1924,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1925,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1926,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1927,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1928,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1929,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1930,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1931,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1932,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1933,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1934,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1935,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1936,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1937,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1938,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1939,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1940,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1941,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1942,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1943,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1944,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1945,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Water
1946,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1947,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1948,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1949,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1950,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1951,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1952,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1953,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1954,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1955,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
1956,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water
1957,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1958,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL
1959,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
1960,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
1961,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland
1962,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
1963,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
1964,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1965,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1966,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water
1967,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1968,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
1969,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
1970,Forest,NULL,Wetland,Water,Wetland,NULL,Bareland
1971,Forest,NULL,Wetland,Water,Wetland,NULL,Water
1972,Forest,NULL,Wetland,Water,Wetland,NULL,Forest
1973,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1974,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1975,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water
1976,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
1977,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
1978,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1979,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
1980,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1981,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1982,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1983,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1984,Forest,NULL,Water,NULL,Water,NULL,Grassland
1985,Forest,NULL,Water,NULL,Water,NULL,Bareland
1986,Forest,NULL,Water,NULL,Water,NULL,Water
1987,Forest,NULL,Water,NULL,Water,NULL,Forest
1988,Forest,NULL,Water,Non_Water,Water,NULL,Forest
1989,Forest,NULL,Water,Water,Water,NULL,Grassland
1990,Forest,NULL,Water,Water,Water,NULL,Wetland
1991,Forest,NULL,Water,Water,Water,NULL,Bareland
1992,Forest,NULL,Water,Water,Water,NULL,Water
1993,Forest,NULL,Water,Water,Water,NULL,Forest
1994,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1995,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1996,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1997,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1998,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
1999,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
2000,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
2001,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
2002,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
2003,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
2004,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
2005,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland
2006,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
2007,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest
2008,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2009,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
2010,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
2011,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland
2012,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2013,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
2014,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
2015,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
2016,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
2017,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water
2018,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2019,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2020,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2021,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water
2022,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
2023,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Forest
2024,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2025,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2026,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2027,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2028,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2029,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2030,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2031,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2032,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2033,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2034,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2035,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2036,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2037,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2038,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2039,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
2040,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2041,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2042,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2043,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
2044,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2045,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2046,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
2047,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
2048,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2049,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2050,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2051,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2052,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2053,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2054,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2055,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2056,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2057,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2058,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2059,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2060,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
2061,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
2062,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2063,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
2064,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2065,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2066,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
2067,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
2068,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland
2069,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
2070,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
2071,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
2072,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
2073,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
2074,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2075,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Water
2076,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2077,Forest,Wetland,Water,NULL,Water,NULL,Grassland
2078,Forest,Wetland,Water,NULL,Water,NULL,Water
2079,Forest,Wetland,Water,NULL,Water,NULL,Forest
2080,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
2081,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
2082,Forest,Wetland,Water,Non_Water,Water,NULL,Water
2083,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
2084,Forest,Wetland,Water,Water,Water,NULL,Grassland
2085,Forest,Wetland,Water,Water,Water,NULL,Bareland
2086,Forest,Wetland,Water,Water,Water,NULL,Water
2087,Forest,Wetland,Water,Water,Water,NULL,Forest
2088,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2089,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2090,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2091,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2092,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2093,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2094,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2095,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2096,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2097,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2098,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2099,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2100,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2101,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
2102,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2103,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
2104,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2105,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2106,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
2107,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
2108,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
2109,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
2110,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
2111,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
2112,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
2113,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
2114,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
2115,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Water
2116,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2117,Forest,Bareland,Forest,Water,Non_Wetland,NULL,Water
2118,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2119,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2120,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2121,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2122,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
2123,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
2124,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2125,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2126,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2127,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
2128,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
2129,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
2130,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2131,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
2132,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2133,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2134,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Grassland
2135,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Forest
2136,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2137,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
2138,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
2139,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2140,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2141,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
2142,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
2143,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
2144,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water
2145,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
2146,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
2147,Forest,Built-up,Wetland,Water,Wetland,NULL,Bareland
2148,Forest,Built-up,Wetland,Water,Wetland,NULL,Water
2149,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
2150,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
2151,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2152,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2153,Forest,Built-up,Water,NULL,Water,NULL,Bareland
2154,Forest,Built-up,Water,NULL,Water,NULL,Water
2155,Forest,Built-up,Water,NULL,Water,NULL,Forest
2156,Forest,Built-up,Water,Non_Water,Water,NULL,Forest
2157,Forest,Built-up,Water,Water,Water,NULL,Grassland
2158,Forest,Built-up,Water,Water,Water,NULL,Wetland
2159,Forest,Built-up,Water,Water,Water,NULL,Bareland
2160,Forest,Built-up,Water,Water,Water,NULL,Water
2161,Forest,Built-up,Water,Water,Water,NULL,Forest
2162,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2163,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
2164,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
2165,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water
2166,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2167,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
2168,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2169,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
2170,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
2171,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Water
2172,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2173,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2174,Forest,Water,NULL,Water,Non_Wetland,NULL,Water
2175,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2176,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2177,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2178,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2179,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2180,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2181,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2182,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2183,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2184,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2185,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2186,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2187,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2188,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2189,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2190,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2191,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2192,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2193,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2194,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2195,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
2196,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2197,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2198,Forest,Water,Grassland,Water,Non_Wetland,NULL,Bareland
2199,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water
2200,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2201,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2202,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
2203,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water
2204,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2205,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2206,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2207,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2208,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2209,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water
2210,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
2211,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2212,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2213,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
2214,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2215,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2216,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2217,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2218,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2219,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2220,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2221,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2222,Forest,Water,Wetland,Water,Wetland,NULL,Water
2223,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2224,Forest,Water,Water,NULL,Water,NULL,Grassland
2225,Forest,Water,Water,NULL,Water,NULL,Bareland
2226,Forest,Water,Water,NULL,Water,NULL,Water
2227,Forest,Water,Water,NULL,Water,NULL,Forest
2228,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2229,Forest,Water,Water,Non_Water,Water,NULL,Bareland
2230,Forest,Water,Water,Non_Water,Water,NULL,Water
2231,Forest,Water,Water,Non_Water,Water,NULL,Forest
2232,Forest,Water,Water,Water,Water,NULL,Grassland
2233,Forest,Water,Water,Water,Water,NULL,Wetland
2234,Forest,Water,Water,Water,Water,NULL,Bareland
2235,Forest,Water,Water,Water,Water,NULL,Water
2236,Forest,Water,Water,Water,Water,NULL,Forest
2237,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2238,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2239,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2240,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
2241,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2242,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2243,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2244,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2245,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2246,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2247,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
2248,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
2249,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2250,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2251,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2252,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
2253,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2254,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland
2255,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland
2256,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
2257,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2258,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2259,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2260,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2261,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2262,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2263,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2264,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2265,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
2266,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2267,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2268,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
2269,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2270,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2271,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2272,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2273,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2274,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2275,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
2276,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2277,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2278,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2279,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water
2280,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2281,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2282,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Bareland
2283,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water
2284,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2285,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2286,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2287,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2288,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2289,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2290,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2291,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2292,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
2293,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2294,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2295,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
2296,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water
2297,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2298,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2299,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2300,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2301,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland
2302,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2303,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2304,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2305,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
