Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEV_M_R
329,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
330,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
331,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
332,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
333,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
334,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
335,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
336,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
337,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
338,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
340,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
341,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
342,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
343,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
344,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
345,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
346,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
347,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
348,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
349,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
352,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
356,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
358,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
360,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
361,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
362,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
363,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
364,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
365,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
366,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
367,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
368,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
369,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
370,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
371,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
372,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
373,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
374,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
375,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
376,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
377,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
378,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
379,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
380,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
381,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
382,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
383,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
384,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
385,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
386,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
387,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
388,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
389,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
390,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
391,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Bareland
392,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
393,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
394,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
395,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
396,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
397,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
398,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
399,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
400,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
401,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
402,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
403,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
404,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
405,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
406,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
407,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
408,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
409,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
410,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
411,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
412,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
413,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
414,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
415,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
416,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
417,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
418,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
419,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
420,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
421,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
422,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
423,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
424,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
425,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
426,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
427,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
428,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
429,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
430,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
431,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
432,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
433,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
434,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
435,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
436,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
437,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
438,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
439,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
440,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
441,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
442,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
443,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
444,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
445,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
446,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
447,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
448,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
449,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
450,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
451,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
452,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
453,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
454,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
455,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
456,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
457,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
458,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
459,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
460,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
461,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
462,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
463,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
464,NULL,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
465,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
466,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
467,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
468,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
469,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
470,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
471,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Cropland
472,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
473,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
474,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
475,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
476,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
477,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
478,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
479,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
480,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
481,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
482,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
484,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
485,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
486,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
487,NULL,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
488,NULL,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
489,NULL,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
490,NULL,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
491,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
492,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
493,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
494,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
495,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
496,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
497,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
498,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
499,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
500,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
501,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
502,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
503,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
504,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
505,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
506,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
507,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
508,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
509,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
510,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
511,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
512,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
513,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
514,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
515,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
516,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
517,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
518,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
548,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
549,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
550,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
551,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
552,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
555,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
556,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
557,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
558,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
559,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
560,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
561,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
562,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
563,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
564,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
569,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
570,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
571,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
572,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
573,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
574,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
575,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
576,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
577,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
578,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
579,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
580,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
581,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
582,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
583,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
584,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
585,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
586,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
587,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
588,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
589,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
590,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
591,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
592,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
593,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
594,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
595,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
596,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
597,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
598,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
599,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
600,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
601,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
602,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
603,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
604,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
605,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
606,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
607,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
608,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
609,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
610,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
611,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
612,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
613,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
614,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
615,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
616,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
617,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
618,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
620,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
621,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
622,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
623,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
624,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
625,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
626,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
627,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
628,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
629,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
630,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
631,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
632,NULL,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
633,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
634,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
635,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
636,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
637,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
638,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
639,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
640,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
641,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
642,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
643,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
644,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
645,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
646,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
647,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
648,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
649,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
650,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
651,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
652,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
653,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
654,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
655,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
656,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
657,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
