Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R
1720,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1721,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1722,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1723,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1724,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1725,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1726,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1727,Water,Forest,Water,Water,Water,NULL,NULL,Water
1728,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1729,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1730,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1731,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1732,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1733,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1734,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1735,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1737,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1738,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1739,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1740,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1741,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1742,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1743,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1744,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1745,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1746,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1747,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1748,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1749,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1750,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1751,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1752,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1753,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1754,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1755,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1756,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1757,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1758,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1759,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1760,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1761,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1762,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1763,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1764,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1765,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1766,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1767,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1768,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1769,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1770,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1771,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1772,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1773,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1774,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1775,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1776,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1777,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,NULL,Forest
1778,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1779,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1780,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1781,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1782,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1783,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1784,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1785,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1786,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1787,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1788,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1789,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1790,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1791,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1792,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Forest
1793,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1794,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1795,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1796,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1797,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1798,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1799,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1800,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1801,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1802,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1803,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1804,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1805,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1806,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1807,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1808,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1809,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1810,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1811,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1812,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1813,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1814,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1815,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1816,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1817,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1818,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1819,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1820,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1821,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1822,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1823,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1824,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1825,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1826,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1827,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1828,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1829,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1830,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1831,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1832,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1833,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1834,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1835,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1836,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1837,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1838,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1839,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1840,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1841,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1842,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1843,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1844,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1845,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1846,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1847,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1848,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1849,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1850,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1851,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1852,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1853,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1854,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1855,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1856,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1857,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1858,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1859,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1860,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1861,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1862,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1863,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1864,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1865,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1866,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1867,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1868,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1869,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1870,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1871,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1872,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1873,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1874,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1875,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1877,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1878,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1879,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1880,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1881,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1882,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1883,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1884,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1885,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1886,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1887,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1888,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1889,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1890,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1891,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1892,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1893,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1894,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1895,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1896,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1897,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1898,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1899,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1900,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1901,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1903,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1904,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1905,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1906,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1907,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1908,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1909,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1910,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1911,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1912,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
1913,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1914,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1915,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1916,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1917,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1918,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1919,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1920,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1921,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1922,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1923,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1924,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1925,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1926,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1927,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1928,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1929,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1930,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1931,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1932,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1933,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1934,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1935,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1936,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1937,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1938,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1939,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1940,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1941,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1942,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1943,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1944,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1945,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1946,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1947,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1948,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1949,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1950,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1951,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1952,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1953,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1954,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1955,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1956,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1957,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1958,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1959,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1961,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1962,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1963,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1964,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1965,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1966,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1967,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1968,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1969,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1970,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1971,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1972,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1973,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1974,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1975,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1976,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1977,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1978,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1979,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1980,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1981,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1982,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1983,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1984,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1985,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
1986,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1987,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1988,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1989,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
1990,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1991,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1992,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1993,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1994,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
1995,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1996,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
1997,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1998,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1999,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2000,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2001,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2002,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2003,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2004,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2005,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2006,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2007,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2008,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2009,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2010,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2011,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2013,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2014,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2015,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2016,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2017,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2018,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2019,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2020,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2021,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2022,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2023,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2024,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2025,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2026,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2027,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2028,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2029,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2030,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2031,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2032,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2033,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2034,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2035,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2036,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2037,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2038,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2039,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2040,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2041,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2042,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2043,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2044,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2045,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2046,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2047,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2048,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
