Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PPS_M_R
429,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland
430,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland
431,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland
432,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland
433,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up
434,NULL,Built-up,Forest,NULL,Non_Wetland,Water
435,NULL,Built-up,Forest,NULL,Non_Wetland,Forest
436,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland
437,NULL,Built-up,Forest,Non_Water,Non_Wetland,Cropland
438,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland
439,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland
440,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up
441,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water
442,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest
443,NULL,Built-up,Forest,Water,Non_Wetland,Grassland
444,NULL,Built-up,Forest,Water,Non_Wetland,Cropland
445,NULL,Built-up,Forest,Water,Non_Wetland,Bareland
446,NULL,Built-up,Forest,Water,Non_Wetland,Built-up
447,NULL,Built-up,Forest,Water,Non_Wetland,Water
448,NULL,Built-up,Forest,Water,Non_Wetland,Forest
449,NULL,Water,NULL,NULL,Non_Wetland,Bareland
450,NULL,Water,NULL,NULL,Non_Wetland,Built-up
451,NULL,Water,NULL,NULL,Non_Wetland,Water
452,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland
453,NULL,Water,NULL,Non_Water,Non_Wetland,Water
454,NULL,Water,NULL,Non_Water,Non_Wetland,Forest
455,NULL,Water,NULL,Water,Non_Wetland,Grassland
456,NULL,Water,NULL,Water,Non_Wetland,Built-up
457,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland
458,NULL,Water,Shrubland,NULL,Non_Wetland,Water
459,NULL,Water,Shrubland,NULL,Non_Wetland,Forest
460,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland
461,NULL,Water,Shrubland,Non_Water,Non_Wetland,Built-up
462,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water
463,NULL,Water,Shrubland,Water,Non_Wetland,Built-up
464,NULL,Water,Shrubland,Water,Non_Wetland,Water
465,NULL,Water,Grassland,NULL,Non_Wetland,Grassland
466,NULL,Water,Grassland,NULL,Non_Wetland,Wetland
467,NULL,Water,Grassland,NULL,Non_Wetland,Built-up
468,NULL,Water,Grassland,NULL,Non_Wetland,Water
469,NULL,Water,Grassland,NULL,Non_Wetland,Forest
470,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland
471,NULL,Water,Grassland,Non_Water,Non_Wetland,Water
472,NULL,Water,Grassland,Water,Non_Wetland,Grassland
473,NULL,Water,Grassland,Water,Non_Wetland,Wetland
474,NULL,Water,Cropland,NULL,Non_Wetland,Grassland
475,NULL,Water,Cropland,NULL,Non_Wetland,Built-up
476,NULL,Water,Cropland,NULL,Non_Wetland,Water
477,NULL,Water,Cropland,NULL,Non_Wetland,Forest
478,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland
479,NULL,Water,Cropland,Water,Non_Wetland,Water
480,NULL,Water,Wetland,NULL,NULL,Water
481,NULL,Water,Wetland,NULL,Wetland,Grassland
482,NULL,Water,Wetland,NULL,Wetland,Built-up
483,NULL,Water,Wetland,NULL,Wetland,Water
484,NULL,Water,Wetland,NULL,Wetland,Forest
485,NULL,Water,Wetland,Non_Water,NULL,Water
486,NULL,Water,Wetland,Non_Water,Wetland,Wetland
487,NULL,Water,Wetland,Non_Water,Wetland,Built-up
488,NULL,Water,Wetland,Non_Water,Wetland,Water
489,NULL,Water,Wetland,Non_Water,Wetland,Forest
490,NULL,Water,Wetland,Water,NULL,Wetland
491,NULL,Water,Wetland,Water,NULL,Water
492,NULL,Water,Wetland,Water,NULL,Forest
493,NULL,Water,Wetland,Water,Wetland,Grassland
494,NULL,Water,Wetland,Water,Wetland,Wetland
495,NULL,Water,Wetland,Water,Wetland,Bareland
496,NULL,Water,Wetland,Water,Wetland,Built-up
497,NULL,Water,Wetland,Water,Wetland,Water
498,NULL,Water,Wetland,Water,Wetland,Forest
499,NULL,Water,Bareland,NULL,Non_Wetland,Forest
500,NULL,Water,Bareland,Water,Non_Wetland,Wetland
501,NULL,Water,Built-up,NULL,Non_Wetland,Grassland
502,NULL,Water,Built-up,NULL,Non_Wetland,Bareland
503,NULL,Water,Built-up,NULL,Non_Wetland,Built-up
504,NULL,Water,Built-up,NULL,Non_Wetland,Water
505,NULL,Water,Built-up,NULL,Non_Wetland,Forest
506,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland
507,NULL,Water,Built-up,Non_Water,Non_Wetland,Built-up
508,NULL,Water,Built-up,Non_Water,Non_Wetland,Water
509,NULL,Water,Built-up,Non_Water,Non_Wetland,Forest
510,NULL,Water,Built-up,Water,Non_Wetland,Grassland
511,NULL,Water,Built-up,Water,Non_Wetland,Bareland
512,NULL,Water,Built-up,Water,Non_Wetland,Built-up
513,NULL,Water,Built-up,Water,Non_Wetland,Water
514,NULL,Water,Built-up,Water,Non_Wetland,Forest
515,NULL,Water,Water,NULL,NULL,Water
516,NULL,Water,Water,NULL,Water,Grassland
517,NULL,Water,Water,NULL,Water,Water
518,NULL,Water,Water,Non_Water,Water,Grassland
519,NULL,Water,Water,Non_Water,Water,Wetland
520,NULL,Water,Water,Water,NULL,Built-up
521,NULL,Water,Water,Water,Water,Grassland
522,NULL,Water,Water,Water,Water,Wetland
523,NULL,Water,Water,Water,Water,Bareland
524,NULL,Water,Water,Water,Water,Water
525,NULL,Water,Water,Water,Water,Forest
526,NULL,Water,Forest,NULL,Non_Wetland,Grassland
527,NULL,Water,Forest,NULL,Non_Wetland,Built-up
528,NULL,Water,Forest,NULL,Non_Wetland,Water
529,NULL,Water,Forest,NULL,Non_Wetland,Forest
530,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland
531,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland
532,NULL,Water,Forest,Non_Water,Non_Wetland,Built-up
533,NULL,Water,Forest,Non_Water,Non_Wetland,Water
534,NULL,Water,Forest,Water,Non_Wetland,Wetland
535,NULL,Water,Forest,Water,Non_Wetland,Water
536,NULL,Forest,NULL,NULL,Non_Wetland,NULL
537,NULL,Forest,NULL,NULL,Non_Wetland,Grassland
538,NULL,Forest,NULL,NULL,Non_Wetland,Bareland
539,NULL,Forest,NULL,NULL,Non_Wetland,Built-up
540,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland
541,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up
542,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest
543,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
544,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest
545,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland
546,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland
547,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up
548,NULL,Forest,Grassland,NULL,Non_Wetland,Forest
549,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland
550,NULL,Forest,Grassland,Non_Water,Non_Wetland,Forest
551,NULL,Forest,Grassland,Water,Non_Wetland,Grassland
552,NULL,Forest,Grassland,Water,Non_Wetland,Forest
553,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland
554,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland
555,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland
556,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland
557,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up
558,NULL,Forest,Cropland,NULL,Non_Wetland,Forest
559,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland
560,NULL,Forest,Cropland,Non_Water,Non_Wetland,Forest
561,NULL,Forest,Wetland,NULL,NULL,Forest
562,NULL,Forest,Wetland,NULL,Wetland,Grassland
563,NULL,Forest,Wetland,NULL,Wetland,Wetland
564,NULL,Forest,Wetland,NULL,Wetland,Built-up
565,NULL,Forest,Wetland,NULL,Wetland,Forest
566,NULL,Forest,Wetland,Non_Water,NULL,Forest
567,NULL,Forest,Wetland,Non_Water,Wetland,Grassland
568,NULL,Forest,Wetland,Non_Water,Wetland,Wetland
569,NULL,Forest,Wetland,Non_Water,Wetland,Forest
570,NULL,Forest,Wetland,Water,Wetland,Forest
571,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland
572,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland
573,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland
574,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland
575,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up
576,NULL,Forest,Built-up,NULL,Non_Wetland,Forest
577,NULL,Forest,Built-up,Non_Water,Non_Wetland,Grassland
578,NULL,Forest,Built-up,Non_Water,Non_Wetland,Built-up
579,NULL,Forest,Built-up,Non_Water,Non_Wetland,Forest
580,NULL,Forest,Water,NULL,NULL,Forest
581,NULL,Forest,Water,NULL,Water,Grassland
582,NULL,Forest,Water,NULL,Water,Forest
583,NULL,Forest,Water,Water,Water,Grassland
584,NULL,Forest,Water,Water,Water,Wetland
585,NULL,Forest,Water,Water,Water,Forest
586,NULL,Forest,Forest,NULL,Non_Wetland,NULL
587,NULL,Forest,Forest,NULL,Non_Wetland,Grassland
588,NULL,Forest,Forest,NULL,Non_Wetland,Cropland
589,NULL,Forest,Forest,NULL,Non_Wetland,Wetland
590,NULL,Forest,Forest,NULL,Non_Wetland,Bareland
591,NULL,Forest,Forest,NULL,Non_Wetland,Built-up
592,NULL,Forest,Forest,NULL,Non_Wetland,Forest
593,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland
594,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland
595,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest
596,NULL,Forest,Forest,Water,Non_Wetland,Forest
597,Grassland,NULL,NULL,NULL,Non_Wetland,NULL
598,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland
599,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland
600,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland
601,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland
602,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up
603,Grassland,NULL,NULL,NULL,Non_Wetland,Forest
604,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland
605,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland
606,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland
607,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL
608,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland
609,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland
610,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland
611,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland
612,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up
613,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest
614,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
615,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
616,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
617,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
618,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
619,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland
620,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland
621,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL
622,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland
623,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland
624,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland
625,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up
626,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest
627,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
628,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
629,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
630,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest
631,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland
632,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland
633,Grassland,NULL,Grassland,Water,Non_Wetland,Water
634,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL
635,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland
636,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland
637,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland
638,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland
639,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up
640,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest
641,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
642,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
643,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
644,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
645,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water
646,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest
647,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland
648,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland
649,Grassland,NULL,Cropland,Water,Non_Wetland,Water
650,Grassland,NULL,Wetland,NULL,Wetland,NULL
651,Grassland,NULL,Wetland,NULL,Wetland,Grassland
652,Grassland,NULL,Wetland,NULL,Wetland,Wetland
653,Grassland,NULL,Wetland,NULL,Wetland,Built-up
654,Grassland,NULL,Wetland,NULL,Wetland,Water
655,Grassland,NULL,Wetland,NULL,Wetland,Forest
656,Grassland,NULL,Wetland,Non_Water,NULL,Wetland
657,Grassland,NULL,Wetland,Non_Water,Wetland,NULL
658,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland
659,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland
660,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland
661,Grassland,NULL,Wetland,Non_Water,Wetland,Water
662,Grassland,NULL,Wetland,Non_Water,Wetland,Forest
663,Grassland,NULL,Wetland,Water,NULL,Wetland
664,Grassland,NULL,Wetland,Water,Wetland,Grassland
665,Grassland,NULL,Wetland,Water,Wetland,Wetland
666,Grassland,NULL,Wetland,Water,Wetland,Water
667,Grassland,NULL,Wetland,Water,Wetland,Forest
668,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland
669,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland
670,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland
671,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland
672,Grassland,NULL,Bareland,NULL,Non_Wetland,Built-up
673,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest
674,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
675,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL
676,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland
677,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland
678,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland
679,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland
680,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up
681,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest
682,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL
683,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
684,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
685,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
686,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
687,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Forest
688,Grassland,NULL,Water,NULL,Water,Grassland
689,Grassland,NULL,Water,NULL,Water,Wetland
690,Grassland,NULL,Water,NULL,Water,Bareland
691,Grassland,NULL,Water,NULL,Water,Water
692,Grassland,NULL,Water,NULL,Water,Forest
693,Grassland,NULL,Water,Non_Water,Water,Grassland
694,Grassland,NULL,Water,Non_Water,Water,Wetland
695,Grassland,NULL,Water,Non_Water,Water,Bareland
696,Grassland,NULL,Water,Non_Water,Water,Water
697,Grassland,NULL,Water,Water,Water,Grassland
698,Grassland,NULL,Water,Water,Water,Wetland
699,Grassland,NULL,Water,Water,Water,Water
700,Grassland,NULL,Water,Water,Water,Forest
701,Grassland,NULL,Forest,NULL,Non_Wetland,NULL
702,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland
703,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland
704,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland
705,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland
706,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up
707,Grassland,NULL,Forest,NULL,Non_Wetland,Water
708,Grassland,NULL,Forest,NULL,Non_Wetland,Forest
709,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL
710,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland
711,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland
712,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland
713,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water
714,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest
715,Grassland,NULL,Forest,Water,Non_Wetland,Grassland
716,Grassland,NULL,Forest,Water,Non_Wetland,Cropland
717,Grassland,NULL,Forest,Water,Non_Wetland,Wetland
718,Grassland,NULL,Forest,Water,Non_Wetland,Forest
719,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland
720,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland
721,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
722,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
723,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
724,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
725,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest
726,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
727,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
728,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland
729,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland
730,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland
731,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland
732,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up
733,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water
734,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest
735,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
736,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
737,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
738,Grassland,Cropland,Grassland,Water,Non_Wetland,Wetland
739,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland
740,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland
741,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland
742,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland
743,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up
744,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest
745,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
746,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
747,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
748,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
749,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland
750,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland
751,Grassland,Cropland,Wetland,NULL,Wetland,Grassland
752,Grassland,Cropland,Wetland,NULL,Wetland,Wetland
753,Grassland,Cropland,Wetland,NULL,Wetland,Forest
754,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland
755,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland
756,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland
757,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland
758,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland
759,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland
760,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland
761,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland
762,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up
763,Grassland,Cropland,Built-up,NULL,Non_Wetland,Water
764,Grassland,Cropland,Built-up,NULL,Non_Wetland,Forest
765,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
766,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
767,Grassland,Cropland,Built-up,Water,Non_Wetland,Grassland
768,Grassland,Cropland,Water,NULL,Water,Cropland
769,Grassland,Cropland,Water,NULL,Water,Forest
770,Grassland,Cropland,Water,Non_Water,Water,Forest
771,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland
772,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland
773,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland
774,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland
775,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up
776,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest
777,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
778,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
779,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Built-up
780,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest
781,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland
782,Grassland,Wetland,NULL,NULL,Non_Wetland,Bareland
783,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
784,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
785,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Forest
786,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
787,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland
788,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland
789,Grassland,Wetland,Grassland,NULL,Non_Wetland,Water
790,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
791,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland
792,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland
793,Grassland,Wetland,Cropland,NULL,Non_Wetland,Forest
794,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
795,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
796,Grassland,Wetland,Cropland,Water,Non_Wetland,Wetland
797,Grassland,Wetland,Cropland,Water,Non_Wetland,Forest
798,Grassland,Wetland,Wetland,NULL,Wetland,Grassland
799,Grassland,Wetland,Wetland,NULL,Wetland,Wetland
800,Grassland,Wetland,Wetland,NULL,Wetland,Forest
801,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland
802,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland
803,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest
804,Grassland,Wetland,Wetland,Water,Wetland,Water
805,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland
806,Grassland,Wetland,Bareland,NULL,Non_Wetland,Bareland
807,Grassland,Wetland,Bareland,NULL,Non_Wetland,Forest
808,Grassland,Wetland,Bareland,Water,Non_Wetland,Water
809,Grassland,Wetland,Built-up,NULL,Non_Wetland,Grassland
810,Grassland,Wetland,Built-up,NULL,Non_Wetland,Forest
811,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
812,Grassland,Wetland,Water,NULL,Water,Grassland
813,Grassland,Wetland,Water,NULL,Water,Wetland
814,Grassland,Wetland,Water,NULL,Water,Bareland
815,Grassland,Wetland,Water,NULL,Water,Water
816,Grassland,Wetland,Water,Non_Water,Water,Grassland
817,Grassland,Wetland,Water,Non_Water,Water,Wetland
818,Grassland,Wetland,Water,Non_Water,Water,Water
819,Grassland,Wetland,Water,Non_Water,Water,Forest
820,Grassland,Wetland,Water,Water,Water,Wetland
821,Grassland,Wetland,Water,Water,Water,Water
822,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland
823,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland
824,Grassland,Wetland,Forest,NULL,Non_Wetland,Bareland
825,Grassland,Wetland,Forest,NULL,Non_Wetland,Water
826,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest
827,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
828,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
829,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
830,Grassland,Wetland,Forest,Water,Non_Wetland,Grassland
831,Grassland,Wetland,Forest,Water,Non_Wetland,Water
832,Grassland,Wetland,Forest,Water,Non_Wetland,Forest
833,Grassland,Bareland,NULL,NULL,Non_Wetland,Grassland
834,Grassland,Bareland,NULL,NULL,Non_Wetland,Bareland
835,Grassland,Bareland,NULL,NULL,Non_Wetland,Built-up
836,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland
837,Grassland,Bareland,Cropland,Water,Non_Wetland,Water
838,Grassland,Bareland,Built-up,NULL,Non_Wetland,Grassland
839,Grassland,Bareland,Built-up,NULL,Non_Wetland,Bareland
840,Grassland,Bareland,Built-up,NULL,Non_Wetland,Built-up
841,Grassland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
842,Grassland,Bareland,Water,Water,Water,Water
843,Grassland,Bareland,Forest,NULL,Non_Wetland,Built-up
844,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland
845,Grassland,Built-up,NULL,NULL,Non_Wetland,Cropland
846,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland
847,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up
848,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest
849,Grassland,Built-up,NULL,Non_Water,Non_Wetland,Grassland
850,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
851,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
852,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
853,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Water
854,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest
855,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
856,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
857,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
858,Grassland,Built-up,Shrubland,Water,Non_Wetland,Grassland
859,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL
860,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland
861,Grassland,Built-up,Grassland,NULL,Non_Wetland,Cropland
862,Grassland,Built-up,Grassland,NULL,Non_Wetland,Wetland
863,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland
864,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up
865,Grassland,Built-up,Grassland,NULL,Non_Wetland,Forest
