Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFH_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
455,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
456,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
457,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
458,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
459,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
460,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
461,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
462,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
463,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
464,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
465,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
466,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
467,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
468,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
469,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
470,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
471,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
472,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
473,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
474,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
477,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
484,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
485,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
486,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
488,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
501,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
502,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
503,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
504,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
505,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
506,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
507,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
508,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
510,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
511,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
513,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
514,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
515,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
516,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
517,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
518,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
519,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
520,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
521,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
522,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
523,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
524,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
529,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
530,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
533,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
534,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
535,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
536,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
537,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
538,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
542,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
543,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
544,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
545,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
549,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
550,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
551,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
553,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
556,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
557,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
558,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
608,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
609,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
613,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
617,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
621,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
622,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
626,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
627,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
629,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
650,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
651,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
652,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
653,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
