Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXL_M_R
322,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
323,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
324,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
325,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
326,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Built-up
327,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
328,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
329,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
330,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
331,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
332,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
333,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
334,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
335,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Forest
336,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
337,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
338,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
339,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
340,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
341,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
342,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
343,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
344,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
345,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
346,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
347,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
348,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
349,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
350,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
351,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
352,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
353,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
354,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
355,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
356,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
357,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
358,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
359,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
360,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
361,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
362,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
363,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
364,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
365,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
366,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
367,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
368,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Water
369,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
381,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
387,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
388,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
395,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
396,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
400,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
408,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
409,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
410,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
411,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
412,NULL,NULL,Water,Non_Water,Water,Shrubland,Wetland,Forest
413,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
414,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Wetland
415,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
416,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
417,NULL,NULL,Water,Water,Water,Grassland,Wetland,Wetland
418,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
419,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
420,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
421,NULL,NULL,Water,Water,Water,Water,Wetland,Water
422,NULL,NULL,Water,Water,Water,Water,Forest,Grassland
423,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
424,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
425,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
426,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
427,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
428,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
429,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
430,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
431,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
432,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
433,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
434,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
435,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
436,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
437,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
438,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
439,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
441,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
442,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
443,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
444,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
445,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
446,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
447,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
448,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
449,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
450,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
456,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
459,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
460,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
461,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
462,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
463,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
465,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
468,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
469,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
473,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
474,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
475,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
476,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
477,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
479,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
481,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
483,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
484,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
486,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
490,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
491,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
492,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
493,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
495,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
496,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
497,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
498,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
499,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
500,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
501,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
502,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
503,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
504,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
505,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
506,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
507,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
508,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
509,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
510,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
511,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
512,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
513,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
515,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
516,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
517,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
518,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
519,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
520,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
523,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
524,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
525,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
526,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
527,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
528,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
529,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
530,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
531,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
532,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
548,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
549,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
550,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
551,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
552,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
555,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
556,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
557,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
558,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
559,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
560,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
561,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
562,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
563,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
564,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
565,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
566,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
567,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
568,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
569,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
570,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
571,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
572,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
573,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
574,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
575,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
576,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
577,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
578,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
579,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
580,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
581,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
582,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
583,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
584,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
585,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
586,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
587,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
588,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
589,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
590,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
591,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
592,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
593,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
594,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
595,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
596,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
597,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
598,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
599,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
600,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
602,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
603,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
604,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
605,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
606,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
607,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
608,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
609,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
610,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
611,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
613,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
615,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
616,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
617,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
618,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
619,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
620,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
621,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
622,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
623,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
624,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
625,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
626,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
628,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
629,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
630,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
631,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
632,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
633,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
634,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
635,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
636,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
637,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
638,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
639,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
640,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
641,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
642,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
643,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
644,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
645,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
646,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
647,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
