Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNC_M_R
1479,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
1480,Forest,Water,Water,Water,Water,Water,Wetland,Water
1481,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1482,Forest,Water,Water,Water,Water,Water,Water,Grassland
1483,Forest,Water,Water,Water,Water,Water,Water,Wetland
1484,Forest,Water,Water,Water,Water,Water,Water,Water
1485,Forest,Water,Water,Water,Water,Water,Water,Forest
1486,Forest,Water,Water,Water,Water,Water,Forest,Water
1487,Forest,Water,Water,Water,Water,Water,Forest,Forest
1488,Forest,Water,Water,Water,Water,Forest,Water,Forest
1489,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1490,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1491,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1492,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1493,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1494,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1495,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1496,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1497,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1498,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1499,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1500,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1501,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1502,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1503,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Water,Forest
1504,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1505,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1506,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1507,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1508,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1509,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1510,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1511,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1512,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1513,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1514,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1515,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1516,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1517,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1518,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1519,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1520,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1521,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1522,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1523,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1524,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1525,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1526,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1527,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
1528,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1529,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1530,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1531,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1532,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1533,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1534,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1535,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1536,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1537,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1538,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1539,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1540,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1541,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1542,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1543,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1544,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1545,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1546,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1547,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1548,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1549,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1550,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1551,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1552,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1553,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1554,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1555,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1556,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1557,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1558,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1559,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1560,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1561,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1562,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1563,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1564,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1565,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1566,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1567,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1568,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1569,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1570,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1571,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1572,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1573,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1574,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1575,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1576,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1577,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1578,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1579,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1580,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1581,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1582,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1583,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1584,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1585,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1586,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1587,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1588,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1589,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1590,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1591,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
1592,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1593,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1594,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1595,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1596,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1597,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1598,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1599,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1600,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1601,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1602,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1603,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1604,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1605,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1606,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1607,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1608,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1609,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1610,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1611,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1612,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1613,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1614,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1615,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1616,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1617,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1618,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1619,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1620,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1621,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1622,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1623,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1624,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1625,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1626,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1627,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1628,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1629,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1630,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1631,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1632,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1633,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1634,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1635,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1636,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1637,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1638,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1639,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1640,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1641,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1642,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1643,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1644,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1645,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1646,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1647,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1648,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1649,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1650,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1651,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1652,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1653,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1654,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1655,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1656,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1657,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1658,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1659,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
1660,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1661,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1662,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1663,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1664,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1665,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1666,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1667,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1668,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1669,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1670,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1671,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1672,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
1673,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1674,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1675,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
1676,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
1677,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1678,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1679,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1680,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1681,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
1682,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1683,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1684,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1685,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1686,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1687,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
1688,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1689,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1690,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1691,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1692,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1693,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1694,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1695,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1696,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1697,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1698,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1699,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1700,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1701,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1702,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1703,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1704,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1705,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1706,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1707,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1708,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1709,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1710,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1711,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1712,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1713,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1714,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1715,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1716,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1717,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1718,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1719,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1720,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1721,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1722,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
1723,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1724,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1725,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
1726,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
1727,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
1728,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
1729,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1730,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
1731,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1732,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1733,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1734,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1735,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1736,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1737,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
1738,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
1739,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1740,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1741,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1742,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1743,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1744,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1745,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1746,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1747,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1748,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1749,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1750,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1751,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1752,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1753,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1754,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1755,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1756,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1757,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1758,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1759,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1760,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1761,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1762,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1763,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1764,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1765,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1766,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1767,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1768,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1769,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1770,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1771,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1772,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1773,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1774,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
1775,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1776,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1777,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
1778,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1779,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
1780,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
1781,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
1782,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
1783,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
1784,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1785,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
1786,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
1787,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1788,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1789,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1790,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
1791,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
1792,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
1793,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
1794,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
1795,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
1796,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1797,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
1798,Forest,Forest,Water,Water,Water,NULL,Water,Forest
1799,Forest,Forest,Water,Water,Water,Grassland,Water,Water
1800,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
1801,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
1802,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
1803,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
1804,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
1805,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
1806,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
1807,Forest,Forest,Water,Water,Water,Wetland,Water,Water
1808,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
1809,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
1810,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
1811,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
1812,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
1813,Forest,Forest,Water,Water,Water,Water,Water,Grassland
1814,Forest,Forest,Water,Water,Water,Water,Water,Wetland
1815,Forest,Forest,Water,Water,Water,Water,Water,Water
1816,Forest,Forest,Water,Water,Water,Water,Water,Forest
1817,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1818,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1819,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1820,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1821,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1822,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1823,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1824,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1825,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1826,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1827,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1828,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1829,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1830,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1831,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
