Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R
1088,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1089,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1090,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1091,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1092,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1093,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1094,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1095,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1096,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1097,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1098,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1099,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1100,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1101,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1102,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1103,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1104,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1105,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1106,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1107,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1108,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1109,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1110,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1111,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1112,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1113,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1114,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1115,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1116,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1117,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1118,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1119,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1120,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1121,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1122,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1123,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1124,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1125,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1126,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1127,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1128,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1129,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1130,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1131,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1132,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1133,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1134,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1135,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1136,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1137,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1138,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1139,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1140,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1141,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1142,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1143,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1144,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1145,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1146,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1147,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1148,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1150,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1151,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1152,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1153,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1154,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1155,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1156,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
1157,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1158,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1159,Cropland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1160,Cropland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1161,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1162,Cropland,Cropland,Water,Water,Water,NULL,NULL,Forest
1163,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1164,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1165,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1166,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1167,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1168,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1169,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1170,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1171,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1172,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1173,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1174,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1175,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1176,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1177,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1178,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1179,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1180,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1182,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1183,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1184,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1185,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1186,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1187,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1188,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1189,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1190,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1191,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1192,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1193,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1194,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1195,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1196,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1197,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1198,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1199,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1200,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1201,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1202,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1203,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1204,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1206,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1207,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1208,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1209,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1211,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1212,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1213,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1214,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1215,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1216,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1217,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1218,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1219,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1220,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1221,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1222,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1223,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1224,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1225,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1227,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1228,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1229,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1230,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1231,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1232,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1234,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1235,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1236,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1237,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1238,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1239,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1240,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1241,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1242,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1243,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1244,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1245,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1246,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1248,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1249,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1251,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1252,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1254,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1255,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1257,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1258,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1259,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1260,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1261,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1262,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1263,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1264,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1265,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1266,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1267,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1268,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1269,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1270,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1271,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1272,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1273,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1274,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1275,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1276,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1277,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1278,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1279,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1280,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1281,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1282,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1283,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1284,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1285,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1286,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1287,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1288,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1289,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1290,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1292,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1293,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1294,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1295,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1296,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1297,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1299,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1300,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1301,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1302,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1303,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1304,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1305,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1306,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1307,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1308,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1310,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1311,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1312,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1313,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1314,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1315,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1316,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1317,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1318,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1319,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1320,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1321,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1322,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1323,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1324,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1325,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1326,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1327,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1328,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1329,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1330,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1331,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1332,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1333,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1334,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1335,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1336,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1337,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1338,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1339,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1340,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1341,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1342,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1343,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1344,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1345,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1346,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1347,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1348,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1349,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1350,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1351,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1352,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1353,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1354,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1355,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1356,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1357,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1358,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1359,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1360,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1361,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1362,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1363,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1364,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1365,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1366,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1367,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1368,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1369,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1373,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1374,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1375,Wetland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1376,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1377,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1378,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1379,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1380,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1381,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1382,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1383,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1385,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1386,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1387,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1388,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1389,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1390,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1391,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1393,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1394,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1395,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1396,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1397,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1398,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1399,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1400,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1401,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1402,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1403,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1404,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1405,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1406,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1407,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1408,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1409,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1410,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1411,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1412,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1413,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1414,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1415,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1416,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1417,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1418,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1419,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1420,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1421,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
