Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R
2811,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2812,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2813,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2814,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2815,NULL,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2816,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2817,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2818,NULL,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2819,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2820,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2821,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2822,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2823,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2824,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2825,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2826,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2827,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2828,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2829,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2830,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2831,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2832,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2833,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2834,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2835,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2836,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2837,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2838,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2839,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2840,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2841,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2842,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2843,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2844,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2845,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2846,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2847,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2848,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2849,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2850,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2851,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2852,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2853,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2854,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2855,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2856,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2857,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2858,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2859,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
2860,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2861,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2862,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2863,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2864,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2865,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2866,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2867,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2868,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2869,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2870,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2871,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2872,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2873,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2874,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2875,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2876,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2877,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2878,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2879,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2880,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2881,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2882,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2883,NULL,Forest,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
2884,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2885,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2886,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2887,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2888,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2889,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2890,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2891,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2892,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2893,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2894,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2895,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2896,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2897,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2898,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2899,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2900,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2901,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2902,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2903,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2904,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2905,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2906,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2907,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2908,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2909,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2910,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2911,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2912,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2913,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2914,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2915,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2916,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2917,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2918,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2919,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2920,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2921,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2922,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2923,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2924,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2925,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2926,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2927,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2928,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2929,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2930,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2931,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2932,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2933,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2934,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2935,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2936,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2937,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2938,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2939,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2940,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2941,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2942,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2943,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
2944,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2945,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2946,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2947,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2948,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2949,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2950,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2951,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2952,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2953,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2954,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2955,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2956,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2957,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2958,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2959,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2960,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2961,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2962,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2963,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2964,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2965,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2966,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2967,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2968,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2969,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2970,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2971,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2972,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2973,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2974,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2975,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2976,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2977,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2978,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2979,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2980,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2981,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2982,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2983,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2984,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2985,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2986,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
2987,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2988,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2989,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2990,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2991,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2992,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2993,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2994,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2995,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2996,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2997,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2998,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2999,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3000,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3001,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3002,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3003,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3004,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3005,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3006,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
3007,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3008,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3009,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3010,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3011,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3012,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3013,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3014,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3015,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3016,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3017,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3018,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3019,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3020,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3021,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3022,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3023,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3024,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
3025,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3026,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3027,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3028,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3029,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3030,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3031,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3032,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3033,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3034,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3035,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3036,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3037,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3038,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3039,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3040,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3041,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3042,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3043,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3044,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
3045,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3046,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3047,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3048,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3049,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3050,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3051,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3052,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3053,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3054,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3055,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3056,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3057,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3058,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3059,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3060,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3061,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3062,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3063,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3064,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3065,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3066,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3067,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3068,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3069,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3070,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3071,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3072,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3073,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3074,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3075,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3076,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3077,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3078,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3079,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3080,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
3081,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3082,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3083,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
3084,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3085,NULL,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
3086,NULL,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3087,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
3088,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3089,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3090,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3091,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3092,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3093,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3094,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3095,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3096,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3097,NULL,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
3098,NULL,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3099,NULL,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3100,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3101,NULL,Forest,Wetland,Water,Wetland,NULL,Grassland,Grassland
3102,NULL,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3103,NULL,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
3104,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3105,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3106,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3107,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3108,NULL,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
3109,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3110,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3111,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3112,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3113,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3114,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3115,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3116,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3117,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3118,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3119,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3120,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3121,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3122,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3123,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3124,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3125,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3126,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3127,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3128,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3129,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3130,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3131,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3132,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3133,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3134,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3135,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
