Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNF_M_R
1354,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1355,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1356,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1358,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1359,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1360,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1361,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1362,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1363,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1364,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1365,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1366,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1367,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1368,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1369,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1370,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1371,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1372,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1373,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1374,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1375,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1376,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1377,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1378,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1379,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1380,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1381,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1382,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1383,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1384,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1385,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1386,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1387,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1388,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1389,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1390,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1391,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1392,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1393,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1394,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1395,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1396,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1397,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1398,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1399,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1400,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1401,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1402,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1403,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1404,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1405,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1406,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1407,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1408,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1409,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1412,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1414,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1415,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1416,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1417,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1418,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1419,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1420,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1421,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1422,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1423,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1424,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1425,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1426,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1427,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1428,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1429,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1430,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1431,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1432,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1433,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1434,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1435,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1436,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1437,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1438,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1439,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1440,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1441,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1442,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1443,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1444,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1445,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1446,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1448,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1449,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1450,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1451,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1452,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1453,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1454,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1455,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1456,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1457,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1458,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1459,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1460,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1461,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1462,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1463,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1464,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1465,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1466,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1467,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1468,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1469,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1470,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1472,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1473,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1474,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1475,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1476,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1477,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1478,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1480,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1481,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1482,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1483,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1484,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1485,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1486,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1487,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1488,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1489,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1490,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1491,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1492,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1493,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1494,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1495,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1496,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1497,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1498,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1499,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1500,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1501,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1502,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1503,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1504,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1505,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1506,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1507,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1508,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1509,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1510,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1511,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1512,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1513,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1514,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1515,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1516,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1517,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1518,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1519,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1520,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1521,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1522,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1523,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1524,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1525,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1526,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1527,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1528,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1529,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1530,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1531,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1532,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1533,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1534,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1535,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1536,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1537,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1538,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1539,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1540,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1541,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1542,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1543,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1544,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1545,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1546,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1547,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1548,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1549,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1550,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1551,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1552,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1553,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1554,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1555,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1556,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1557,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1558,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1559,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1560,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1561,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1562,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1563,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Cropland
1564,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1565,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1566,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1567,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1568,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1569,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1570,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1571,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1572,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1573,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1574,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1575,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1576,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1577,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1578,Wetland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1579,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1580,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1581,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1582,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1583,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1584,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1585,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1586,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1587,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1589,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1590,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1591,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1592,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1593,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1594,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1595,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1596,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1597,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1598,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1599,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1600,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1601,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1602,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1603,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1604,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1605,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1606,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1607,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1608,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1609,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1610,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1611,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1612,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1613,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1614,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1615,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1616,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1617,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1618,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1619,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1620,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1621,Wetland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1623,Wetland,Water,Water,NULL,Water,NULL,NULL,Cropland
1624,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1625,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1626,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1627,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1628,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1629,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1630,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1631,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1632,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1633,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1634,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1636,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1637,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1638,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1639,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1640,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1641,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1642,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1643,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1644,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1645,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1646,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1647,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1648,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1649,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1650,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1651,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1652,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1653,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1654,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1655,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1656,Wetland,Forest,Water,NULL,Water,NULL,NULL,NULL
1657,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1658,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1659,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1660,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1661,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1662,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
1663,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1664,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1665,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1666,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1667,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1668,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1669,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1671,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1672,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1673,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1674,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1675,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1676,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1677,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1678,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1679,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1680,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1681,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1682,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1683,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1684,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1685,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1686,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1687,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1688,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1689,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
