Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRN_M_R
382,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Forest
383,NULL,Water,Grassland,Water,Non_Wetland,NULL,Bareland
384,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
385,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
386,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water
387,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest
388,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
389,NULL,Water,Cropland,Water,Non_Wetland,NULL,Grassland
390,NULL,Water,Cropland,Water,Non_Wetland,NULL,Bareland
391,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water
392,NULL,Water,Wetland,NULL,Wetland,NULL,Grassland
393,NULL,Water,Wetland,NULL,Wetland,NULL,Water
394,NULL,Water,Wetland,NULL,Wetland,NULL,Forest
395,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water
396,NULL,Water,Wetland,Non_Water,Wetland,NULL,Forest
397,NULL,Water,Wetland,Water,Wetland,NULL,Water
398,NULL,Water,Wetland,Water,Wetland,NULL,Forest
399,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Water
400,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Forest
401,NULL,Water,Bareland,Water,Non_Wetland,NULL,Water
402,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
403,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Forest
404,NULL,Water,Water,NULL,Water,NULL,Grassland
405,NULL,Water,Water,NULL,Water,NULL,Water
406,NULL,Water,Water,NULL,Water,NULL,Forest
407,NULL,Water,Water,Non_Water,Water,NULL,Water
408,NULL,Water,Water,Non_Water,Water,NULL,Forest
409,NULL,Water,Water,Water,Water,NULL,Grassland
410,NULL,Water,Water,Water,Water,NULL,Bareland
411,NULL,Water,Water,Water,Water,NULL,Water
412,NULL,Water,Water,Water,Water,NULL,Forest
413,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland
414,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland
415,NULL,Water,Forest,NULL,Non_Wetland,NULL,Built-up
416,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water
417,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest
418,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
419,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water
420,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
421,NULL,Water,Forest,Water,Non_Wetland,NULL,Grassland
422,NULL,Water,Forest,Water,Non_Wetland,NULL,Bareland
423,NULL,Water,Forest,Water,Non_Wetland,NULL,Water
424,NULL,Water,Forest,Water,Non_Wetland,NULL,Forest
425,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
426,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
427,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest
428,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
429,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland
430,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
431,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
432,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
433,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
434,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
435,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
436,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
437,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
438,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
439,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
440,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
441,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
442,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Water
443,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
444,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
445,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
446,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
447,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
448,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
449,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
450,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Water
451,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
452,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
453,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
454,NULL,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
455,NULL,Forest,Cropland,Water,Non_Wetland,NULL,Forest
456,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland
457,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland
458,NULL,Forest,Wetland,NULL,Wetland,NULL,Water
459,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest
460,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
461,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Water
462,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Forest
463,NULL,Forest,Wetland,Water,Wetland,NULL,Forest
464,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland
465,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
466,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
467,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
468,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
469,NULL,Forest,Built-up,Water,Non_Wetland,NULL,Bareland
470,NULL,Forest,Water,NULL,Water,NULL,Bareland
471,NULL,Forest,Water,NULL,Water,NULL,Forest
472,NULL,Forest,Water,Non_Water,Water,NULL,Grassland
473,NULL,Forest,Water,Non_Water,Water,NULL,Water
474,NULL,Forest,Water,Non_Water,Water,NULL,Forest
475,NULL,Forest,Water,Water,Water,NULL,Bareland
476,NULL,Forest,Water,Water,Water,NULL,Forest
477,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
478,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
479,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water
480,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest
481,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
482,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
483,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
484,NULL,Forest,Forest,Water,Non_Wetland,NULL,Grassland
485,NULL,Forest,Forest,Water,Non_Wetland,NULL,Bareland
486,NULL,Forest,Forest,Water,Non_Wetland,NULL,Water
487,NULL,Forest,Forest,Water,Non_Wetland,NULL,Forest
488,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
489,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
490,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
491,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
492,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
493,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
494,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
495,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
496,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
497,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
498,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
499,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
500,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
501,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
502,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
503,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
504,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
505,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
506,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
507,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
508,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
509,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
510,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
511,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
512,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
513,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Water
514,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
515,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland
516,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest
517,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
518,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water
519,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
520,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland
521,Grassland,NULL,Wetland,Water,Wetland,NULL,Water
522,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest
523,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
524,Grassland,NULL,Water,NULL,Water,NULL,Grassland
525,Grassland,NULL,Water,NULL,Water,NULL,Bareland
526,Grassland,NULL,Water,NULL,Water,NULL,Water
527,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland
528,Grassland,NULL,Water,Water,Water,NULL,Grassland
529,Grassland,NULL,Water,Water,Water,NULL,Water
530,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL
531,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
532,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
533,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water
534,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
535,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
536,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
537,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
538,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
539,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Bareland
540,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water
541,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Forest
542,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
543,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
544,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
545,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
546,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
547,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
548,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
549,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
550,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
551,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
552,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
553,Grassland,Cropland,Water,NULL,Water,NULL,Grassland
554,Grassland,Cropland,Water,Water,Water,NULL,Grassland
555,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
556,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
557,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Water
558,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
559,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
560,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
561,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
562,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
563,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
564,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
565,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
566,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
567,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
568,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
569,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
570,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
571,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
572,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
573,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
574,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
575,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
576,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
577,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
578,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
579,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
580,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Built-up
581,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
582,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
583,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
584,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Forest
585,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
586,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
587,Grassland,Wetland,Wetland,Water,Wetland,NULL,Wetland
588,Grassland,Wetland,Wetland,Water,Wetland,NULL,Water
589,Grassland,Wetland,Wetland,Water,Wetland,NULL,Forest
590,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
591,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
592,Grassland,Wetland,Water,NULL,Water,NULL,Grassland
593,Grassland,Wetland,Water,NULL,Water,NULL,Bareland
594,Grassland,Wetland,Water,Non_Water,Water,NULL,Grassland
595,Grassland,Wetland,Water,Non_Water,Water,NULL,Water
596,Grassland,Wetland,Water,Non_Water,Water,NULL,Forest
597,Grassland,Wetland,Water,Water,Water,NULL,Grassland
598,Grassland,Wetland,Water,Water,Water,NULL,Water
599,Grassland,Wetland,Water,Water,Water,NULL,Forest
600,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
601,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
602,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
603,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
604,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
605,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
606,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
607,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
608,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
609,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
610,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Water
611,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
612,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
613,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
614,Grassland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
615,Grassland,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
616,Grassland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
617,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
618,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
619,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
620,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
621,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
622,Grassland,Built-up,Wetland,NULL,Wetland,NULL,Grassland
623,Grassland,Built-up,Wetland,NULL,Wetland,NULL,Forest
624,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
625,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
626,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
627,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
628,Grassland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland
629,Grassland,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
630,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
631,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
632,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
633,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
634,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
635,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
636,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
637,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
638,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
639,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
640,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland
641,Grassland,Water,Wetland,NULL,Wetland,NULL,Forest
642,Grassland,Water,Wetland,Water,Wetland,NULL,Grassland
643,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
644,Grassland,Water,Bareland,NULL,Non_Wetland,NULL,Wetland
645,Grassland,Water,Water,Water,Water,NULL,Grassland
646,Grassland,Water,Water,Water,Water,NULL,Water
647,Grassland,Water,Water,Water,Water,NULL,Forest
648,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
649,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
650,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Forest
651,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
652,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
653,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
654,Grassland,Water,Forest,Water,Non_Wetland,NULL,Wetland
655,Grassland,Water,Forest,Water,Non_Wetland,NULL,Water
656,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
657,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
658,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
659,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
660,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
661,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
662,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
663,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Water
664,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
665,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
666,Grassland,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
667,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
668,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
669,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
670,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
671,Grassland,Forest,Wetland,NULL,Wetland,NULL,Grassland
672,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest
673,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
674,Grassland,Forest,Wetland,Water,Wetland,NULL,Water
675,Grassland,Forest,Water,NULL,Water,NULL,Grassland
676,Grassland,Forest,Water,Non_Water,Water,NULL,Grassland
677,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
678,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
679,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
680,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
681,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Bareland
682,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Water
683,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Forest
684,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
685,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
686,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Water
687,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
688,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
689,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
690,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
691,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Bareland
692,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Water
693,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
694,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
695,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
696,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
697,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
698,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
699,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
700,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
701,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
702,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
703,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
704,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
705,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
706,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
707,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
708,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
709,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
710,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
711,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
712,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
713,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
714,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
715,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
716,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Water
717,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
718,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
719,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
720,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
721,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
722,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
723,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
724,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
725,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
726,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
727,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Water
728,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
729,Cropland,NULL,Wetland,NULL,Wetland,NULL,Grassland
730,Cropland,NULL,Wetland,NULL,Wetland,NULL,Bareland
731,Cropland,NULL,Wetland,NULL,Wetland,NULL,Forest
732,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
733,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
734,Cropland,NULL,Wetland,Water,Wetland,NULL,Bareland
735,Cropland,NULL,Wetland,Water,Wetland,NULL,Water
736,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL
737,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
738,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
739,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
740,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland
741,Cropland,NULL,Water,NULL,Water,NULL,Grassland
742,Cropland,NULL,Water,NULL,Water,NULL,Bareland
743,Cropland,NULL,Water,NULL,Water,NULL,Forest
744,Cropland,NULL,Water,Non_Water,Water,NULL,Grassland
745,Cropland,NULL,Water,Non_Water,Water,NULL,Bareland
746,Cropland,NULL,Water,Non_Water,Water,NULL,Water
747,Cropland,NULL,Water,Non_Water,Water,NULL,Forest
748,Cropland,NULL,Water,Water,Water,NULL,Grassland
749,Cropland,NULL,Water,Water,Water,NULL,Bareland
750,Cropland,NULL,Water,Water,Water,NULL,Water
751,Cropland,NULL,Water,Water,Water,NULL,Forest
752,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
753,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
754,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
755,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Water
756,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
757,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
758,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
759,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
760,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
761,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
762,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Bareland
763,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Water
764,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Forest
765,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Bareland
766,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL
767,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
768,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
769,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
770,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
771,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
772,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
