Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R
1104,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
1105,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1106,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1107,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1108,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1109,Cropland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1110,Cropland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1111,Cropland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1112,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1113,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1114,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1115,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1116,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1117,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1119,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1120,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1121,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1122,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1123,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1124,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1125,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1126,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1127,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1128,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1129,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1130,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1131,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1132,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1133,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1134,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1136,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1137,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1138,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1139,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1140,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1141,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1142,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1143,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1144,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1145,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1146,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1147,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1148,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1150,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1151,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1152,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1153,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1154,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1155,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1156,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1157,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1158,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1159,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1160,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1161,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1162,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1163,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1164,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1165,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1166,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1167,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1170,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1171,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1172,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1173,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1174,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1175,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1176,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1177,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1178,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1179,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1180,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1182,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1183,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1184,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1185,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1186,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1188,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1189,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
1190,Cropland,Water,Water,NULL,Water,NULL,NULL,Built-up
1191,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1192,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1193,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1194,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1195,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1196,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1197,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1198,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1199,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1201,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1202,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1203,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1204,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1205,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1206,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1207,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1208,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1209,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1211,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1212,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1213,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1214,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1215,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1216,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1217,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1219,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1221,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1222,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1223,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1224,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1225,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1226,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1227,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1228,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1229,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1230,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1231,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1232,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1233,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1235,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1236,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1237,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1238,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1239,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1240,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1241,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1242,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1243,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1244,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1246,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1247,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1248,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1249,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1250,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1251,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1252,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1253,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1254,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1255,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1257,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1258,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1259,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1260,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1261,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1262,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1263,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1264,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1265,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1266,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1267,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1268,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1269,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1270,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1271,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1272,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1273,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1274,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1275,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1276,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1277,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1278,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1279,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1280,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1281,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1282,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1283,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1284,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1285,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1286,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1287,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1288,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1289,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1290,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1291,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1292,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1293,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1294,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1295,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1296,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1297,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1298,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1299,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1300,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1301,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1302,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1303,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1305,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1306,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1307,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1308,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1309,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1310,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1311,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1312,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1313,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1314,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1315,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1316,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1317,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1318,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1319,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1320,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1321,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1322,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1323,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1324,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1325,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1326,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1327,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1328,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1329,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1330,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1331,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1332,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1333,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1334,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1336,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1337,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1338,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1340,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1341,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1342,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1343,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1344,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1345,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1346,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1347,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1348,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1350,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1351,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1352,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1353,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1354,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1355,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1356,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1357,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1358,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1359,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1360,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1361,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1362,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1363,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1364,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1365,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1366,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1367,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1369,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1370,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1371,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1373,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1374,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1375,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1376,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1377,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1378,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1379,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1380,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1381,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1382,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1383,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1384,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1385,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1386,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1387,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1389,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1390,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1391,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1393,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1394,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1395,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1396,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1397,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1398,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1399,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1400,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1401,Wetland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1402,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1403,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1405,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1406,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1407,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1409,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1410,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1411,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1412,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1413,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1414,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1415,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1416,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1417,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1418,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1420,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1421,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1422,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1423,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1424,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1425,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1426,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1427,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1428,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1430,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1431,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1432,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1433,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1434,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1435,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1436,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
