Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MBN_M_R
331,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
332,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
333,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
334,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
335,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
336,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
337,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
338,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
339,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
340,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
341,NULL,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
342,NULL,Bareland,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
343,NULL,Bareland,Forest,Water,Non_Wetland,Built-up,Water,Grassland
344,NULL,Bareland,Forest,Water,Non_Wetland,Water,Water,Bareland
345,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
347,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
348,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
349,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
350,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
351,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
352,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
353,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
354,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
355,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
356,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
357,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
358,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
359,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
360,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Grassland
361,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
362,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
363,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Forest
364,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Grassland
365,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Forest
366,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
367,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
368,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
369,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
370,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
371,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
372,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
373,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
374,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
375,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
376,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
377,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
378,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
379,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
380,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
381,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
382,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
383,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
384,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
385,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
386,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
387,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
388,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
389,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
390,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
391,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
392,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
393,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
394,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
395,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
396,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
397,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
398,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
399,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
400,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
401,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Water
402,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
403,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
404,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
405,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
406,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Water
407,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
408,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
409,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
410,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
411,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
412,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
413,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
414,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
415,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
416,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
417,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
418,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
419,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
420,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
421,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
422,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
423,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
424,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
425,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
426,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
427,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
428,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
429,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
430,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
431,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Water
432,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Forest
433,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
434,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Water
435,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
436,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
437,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Water
438,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
439,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Water
440,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Grassland
441,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Built-up
442,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Water
443,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
444,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
445,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Built-up
446,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
447,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
448,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Grassland
449,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Water
450,NULL,Built-up,Grassland,Water,Non_Wetland,Built-up,Water,Forest
451,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Water,Water
452,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
453,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
454,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
455,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
456,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
457,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
458,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
459,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
460,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
461,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
462,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
463,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
464,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
465,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
466,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
467,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
468,NULL,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
469,NULL,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
470,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Forest
471,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
472,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
473,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Water
474,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Water
475,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
476,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
477,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
478,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
479,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Water
480,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Water
481,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Bareland,Grassland
482,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Bareland,Forest
483,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Built-up,Grassland
484,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Water,Water
485,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up,Water,Forest
486,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Water,Forest
487,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
488,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
489,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
490,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
491,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
492,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
493,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
494,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
495,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
496,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
497,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
498,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
499,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
500,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
501,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
502,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
503,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
504,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
505,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
506,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
507,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
508,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
509,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
510,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
511,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
512,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
513,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
514,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
515,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
516,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
517,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
518,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
519,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Built-up
520,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
521,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
522,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
523,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
524,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
525,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
526,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
527,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
528,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
529,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Water,Grassland
530,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Built-up
531,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Forest
532,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
533,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
534,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
535,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
536,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
537,NULL,Built-up,Water,NULL,Water,Grassland,Built-up,Grassland
538,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
539,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Water
540,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Forest
541,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
542,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
543,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
544,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Water
545,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
546,NULL,Built-up,Water,NULL,Water,Built-up,Water,Water
547,NULL,Built-up,Water,NULL,Water,Water,Grassland,Forest
548,NULL,Built-up,Water,NULL,Water,Water,Bareland,Bareland
549,NULL,Built-up,Water,NULL,Water,Water,Built-up,Water
550,NULL,Built-up,Water,Non_Water,Water,Grassland,Grassland,Forest
551,NULL,Built-up,Water,Non_Water,Water,Grassland,Water,Grassland
552,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Water
553,NULL,Built-up,Water,Non_Water,Water,Built-up,Wetland,Grassland
554,NULL,Built-up,Water,Non_Water,Water,Built-up,Bareland,Forest
555,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Water
556,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Forest
557,NULL,Built-up,Water,Non_Water,Water,Built-up,Water,Water
558,NULL,Built-up,Water,Non_Water,Water,Water,Water,Water
559,NULL,Built-up,Water,Water,Water,Grassland,Water,Grassland
560,NULL,Built-up,Water,Water,Water,Grassland,Water,Water
561,NULL,Built-up,Water,Water,Water,Built-up,Bareland,Water
562,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
563,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Forest
564,NULL,Built-up,Water,Water,Water,Built-up,Water,Water
565,NULL,Built-up,Water,Water,Water,Built-up,Water,Forest
566,NULL,Built-up,Water,Water,Water,Water,Water,Water
567,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
568,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
570,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
571,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
572,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
573,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
574,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
575,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
576,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Water
577,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
578,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
579,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
580,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
581,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
583,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
584,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
585,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
586,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
587,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
588,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
589,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
590,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
591,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
592,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
593,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
594,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Water
595,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
596,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
597,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
598,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
599,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Forest
600,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
601,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
602,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
603,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Water
604,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
605,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
606,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
607,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
608,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
609,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
610,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
611,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
612,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
613,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
614,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
615,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
616,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Forest
617,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
618,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Water,Grassland
619,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
620,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
621,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Grassland
622,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Grassland
623,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Water
624,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Forest
625,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Grassland
626,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Built-up
627,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Water
628,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Forest
629,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
630,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Water
631,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Forest
632,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
633,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
634,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
635,NULL,Water,NULL,Water,Non_Wetland,Built-up,Bareland,Forest
636,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
637,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
638,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
639,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
640,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
641,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
642,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
643,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
644,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
645,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
646,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
647,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
648,NULL,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
649,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Built-up
650,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
651,NULL,Water,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
652,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
653,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
654,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
655,NULL,Water,Grassland,Water,Non_Wetland,Built-up,Water,Water
656,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
657,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
658,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
659,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
660,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
661,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
