Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXS_M_R
3558,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3559,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3560,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3561,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3562,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3563,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3564,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3565,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3566,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3567,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3568,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3569,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
3570,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3571,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3572,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3573,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
3574,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3575,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
3576,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
3577,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3578,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3579,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3580,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3581,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3582,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3583,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3584,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3585,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
3586,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3587,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3588,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3589,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3590,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3591,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
3592,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3593,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3594,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3595,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3596,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3597,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
3598,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
3599,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3600,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3601,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3602,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3603,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3604,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3605,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3606,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3607,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3608,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
3609,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3610,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3611,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3612,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3613,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3614,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3615,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3616,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
3617,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3618,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3619,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3620,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
3621,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3622,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3623,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3624,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3625,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3626,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3627,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
3628,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3629,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3630,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
3631,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3632,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
3633,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
3634,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
3635,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3636,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3637,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
3638,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3639,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3640,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3641,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
3642,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3643,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3644,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
3645,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
3646,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3647,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3648,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3649,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3650,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
3651,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3652,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3653,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3654,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3655,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3656,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3657,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
3658,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3659,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3660,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3661,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3662,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3663,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3664,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
3665,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
3666,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3667,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3668,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
3669,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
3670,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3671,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3672,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3673,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3674,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
3675,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3676,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
3677,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
3678,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3679,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
3680,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3681,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
3682,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
3683,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
3684,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
3685,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3686,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
3687,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
3688,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
3689,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
3690,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
3691,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
3692,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
3693,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
3694,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
3695,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3696,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
3697,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
3698,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3699,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3700,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,NULL
3701,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3702,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
3703,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
3704,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3705,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
3706,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
3707,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
3708,Grassland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3709,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Water
3710,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3711,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3712,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3713,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3714,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3715,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3716,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3717,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3718,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3719,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3720,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3721,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3722,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3723,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
3724,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3725,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3726,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3727,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
3728,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3729,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3730,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3731,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3732,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3733,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3734,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3735,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Water
3736,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3737,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3738,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3739,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3740,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3741,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3742,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3743,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3744,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3745,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3746,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3747,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3748,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
3749,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3750,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3751,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3752,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
3753,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3754,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
3755,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3756,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3757,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
3758,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
3759,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3760,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3761,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3762,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
3763,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
3764,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3765,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3766,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3767,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3768,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3769,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3770,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3771,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3772,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3773,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3774,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3775,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
3776,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
3777,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3778,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3779,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3780,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
3781,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3782,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
3783,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Forest
3784,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3785,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
3786,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3787,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
3788,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3789,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3790,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
3791,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3792,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Built-up
3793,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3794,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3795,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3796,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
3797,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3798,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3799,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
3800,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
3801,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3802,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3803,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
3804,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
3805,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3806,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3807,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3808,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3809,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3810,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3811,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3812,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3813,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3814,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3815,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3816,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3817,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3818,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
3819,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3820,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3821,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3822,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3823,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3824,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3825,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
3826,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3827,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3828,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3829,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3830,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3831,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3832,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3833,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3834,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3835,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3836,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3837,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3838,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3839,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3840,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3841,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3842,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3843,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3844,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3845,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3846,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3847,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3848,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3849,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
3850,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3851,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3852,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3853,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3854,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
3855,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3856,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3857,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3858,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
3859,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3860,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3861,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3862,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
3863,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
3864,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3865,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3866,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3867,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3868,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3869,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3870,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3871,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3872,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3873,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3874,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3875,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
