Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R
1719,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1720,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1721,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1722,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1723,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1724,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1725,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1726,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1727,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1728,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1729,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1730,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1731,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1732,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1733,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1734,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1735,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1736,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1737,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1738,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1739,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1740,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1741,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1742,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1743,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1744,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1745,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1746,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1747,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1748,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1749,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1750,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1751,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1752,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1753,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1754,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1755,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1756,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1757,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1758,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1759,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1760,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1761,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1762,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1763,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1764,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1765,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1766,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1767,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1768,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1769,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1770,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1771,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1772,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1773,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1774,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1775,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1776,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1777,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1778,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1779,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1780,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1781,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1782,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1783,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1784,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1785,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1786,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1787,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1788,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1789,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1790,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1791,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1792,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1793,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1794,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1795,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1796,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1797,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1798,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1799,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1800,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1801,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1802,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1803,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1804,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1805,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1806,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1807,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1808,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1809,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1810,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1811,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1812,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1813,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1814,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1815,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1816,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1817,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1818,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1819,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1821,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1822,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1823,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1824,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1825,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
1826,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1827,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1828,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1829,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1830,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1831,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1832,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1833,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1834,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1835,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1836,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1837,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1838,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1839,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1840,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
1841,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1842,Water,Built-up,Water,Water,Water,NULL,NULL,Wetland
1843,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1844,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1845,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1847,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1848,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1849,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1850,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1851,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1852,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1853,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1854,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1855,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1856,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1857,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1858,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1859,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1860,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1861,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1862,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1863,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1864,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1865,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1866,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1867,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1868,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1870,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1871,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1872,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1873,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1874,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1875,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1876,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1877,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1878,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1879,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1880,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1881,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1882,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1883,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1884,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1885,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1886,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1887,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1888,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1889,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1890,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1891,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1892,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1893,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1894,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1895,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1896,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1897,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1898,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1899,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1900,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1901,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1902,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1903,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1904,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1905,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1906,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1907,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1908,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1909,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1910,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1911,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1912,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1913,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1914,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1915,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1916,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1917,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1918,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1919,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1920,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1921,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1922,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1923,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1924,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1925,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1926,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1927,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1928,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1929,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1930,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1931,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1932,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1933,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1934,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1935,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1936,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1937,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1938,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1939,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1940,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1941,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1942,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1943,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1944,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1945,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1946,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1947,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1948,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1949,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1950,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1951,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1952,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1953,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1954,Water,Water,Water,NULL,Water,NULL,NULL,Water
1955,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1956,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1957,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1958,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1959,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1960,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1961,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1962,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1963,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1964,Water,Water,Water,Water,Water,NULL,NULL,Water
1965,Water,Water,Water,Water,Water,NULL,NULL,Forest
1966,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1967,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1969,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1970,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1971,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1972,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1973,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1974,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1975,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1976,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1977,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1978,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1979,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1980,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1981,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1982,Water,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,Water
1983,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1984,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1985,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1986,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1987,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1988,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1989,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1990,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1991,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1992,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1993,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1994,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1996,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1997,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1998,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1999,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2000,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2001,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2002,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2004,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2005,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2006,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2007,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2008,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2009,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2010,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2011,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2012,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2013,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2014,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2015,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2016,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2017,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2018,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2019,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2020,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2021,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2022,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2024,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2025,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2026,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2027,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2028,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2029,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2030,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2031,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2032,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2033,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2034,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2035,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2036,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2037,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2038,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2039,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2040,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2041,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2042,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2043,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2044,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2045,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2046,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2047,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
2048,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
2049,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Water
2050,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
2051,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
2052,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Forest
2053,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2054,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2055,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2057,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2058,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2059,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2060,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2061,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2062,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2063,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2064,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
