Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPJ_M_R
1994,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
1995,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1996,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1997,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1998,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1999,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2000,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2001,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2002,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2003,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2004,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
2005,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2006,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
2007,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2008,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2009,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
2010,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2011,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2012,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2013,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
2014,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2015,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2016,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2017,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2018,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2019,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2020,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2021,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2022,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2023,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2024,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2025,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
2026,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
2027,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2028,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2029,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2030,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
2031,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2032,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2033,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Cropland
2034,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2035,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2036,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2037,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2038,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
2039,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2040,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2041,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2042,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2043,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2044,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2045,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2046,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2047,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
2048,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2049,NULL,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2050,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2051,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2052,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2053,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,NULL
2054,NULL,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2055,NULL,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2056,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2057,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2058,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2059,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2060,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
2061,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2062,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2063,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2064,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2065,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2066,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2067,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2068,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2069,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2070,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2071,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2072,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2073,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
2074,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2075,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2076,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2077,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2078,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
2079,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2080,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2081,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2082,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2083,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2084,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2085,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
2086,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
2087,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2088,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2089,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2090,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2091,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2092,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2093,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2094,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2095,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2096,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
2097,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2098,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2099,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2100,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Bareland
2101,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2102,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2103,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2104,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2105,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2106,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2107,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2108,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2109,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2110,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2111,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2112,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2113,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2114,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2115,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2116,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
2117,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2118,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2119,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2120,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2121,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2122,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2123,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2124,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2125,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2126,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2127,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2128,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2129,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2130,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2131,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2132,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2133,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2134,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2135,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2136,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2137,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2138,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2139,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2140,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2141,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2142,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2143,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2144,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2145,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2146,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2147,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2148,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2149,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2150,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2151,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2152,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2153,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2154,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2155,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2156,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2157,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2158,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2159,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2160,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2161,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2162,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2163,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2164,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2165,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2166,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2167,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2168,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2169,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2170,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2171,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2172,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2173,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2174,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2175,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2176,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2177,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2178,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2179,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2180,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2181,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2182,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2183,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2184,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2185,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2186,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
2187,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2188,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2189,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2190,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2191,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2192,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2193,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2194,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2195,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2196,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2197,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2198,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2199,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2200,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2201,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2202,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2203,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
2204,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2205,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2206,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2207,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2208,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2209,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2210,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2211,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2212,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2213,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2214,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2215,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2216,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2217,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2218,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2219,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2220,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2221,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2222,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2223,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2224,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
2225,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
2226,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2227,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2228,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2229,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2230,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2231,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2232,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2233,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
2234,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2235,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2236,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2237,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2238,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
2239,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
2240,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2241,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2242,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2243,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2244,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
2245,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
2246,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2247,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2248,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2249,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2250,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2251,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2252,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2253,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2254,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2255,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2256,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2257,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2258,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2259,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2260,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2261,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2262,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2263,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2264,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2265,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2266,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
2267,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2268,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
2269,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
2270,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2271,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2272,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2273,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2274,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2275,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2276,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2277,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2278,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2279,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2280,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2281,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2282,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2283,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2284,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2285,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2286,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2287,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
2288,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2289,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2290,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2291,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2292,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2293,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2294,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2295,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2296,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2297,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2298,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2299,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2300,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2301,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2302,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2303,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2304,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2305,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2306,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
2307,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2308,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
2309,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2310,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
2311,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2312,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
