Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZC_M_R
2774,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2775,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2776,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
2777,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2778,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2779,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2780,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2781,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2782,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2783,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2784,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2785,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2786,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2787,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2788,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
2789,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2790,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2791,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2792,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2793,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2794,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2795,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2796,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2797,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2798,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2799,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2800,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2801,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2802,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2803,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2804,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2805,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2806,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2807,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2808,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
2809,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2810,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2811,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2812,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
2813,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2814,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2815,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2816,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2817,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2818,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2819,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2820,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2821,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2822,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2823,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2824,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2825,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2826,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2827,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2828,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
2829,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2830,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2831,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2832,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2833,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2834,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2835,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
2836,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2837,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2838,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2839,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2840,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2841,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2842,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2843,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2844,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2845,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
2846,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2847,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2848,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2849,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2850,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2851,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2852,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2853,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2854,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2855,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2856,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2857,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2858,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2859,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2860,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2861,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2862,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2863,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2864,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2865,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2866,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2867,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2868,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2869,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2870,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2871,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2872,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2873,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2874,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2875,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
2876,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2877,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2878,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2879,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2880,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2881,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2882,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2883,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2884,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2885,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2886,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2887,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2888,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2889,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
2890,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2891,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2892,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2893,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
2894,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2895,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2896,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
2897,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2898,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2899,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2900,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2901,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2902,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2903,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2904,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2905,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2906,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2907,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2908,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2909,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2910,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2911,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2912,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2913,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2914,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2915,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2916,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2917,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2918,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2919,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2920,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2921,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2922,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2923,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2924,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2925,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
2926,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2927,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2928,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2929,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2930,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2931,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2932,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2933,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2934,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2935,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2936,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2937,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2938,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
2939,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2940,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2941,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2942,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2943,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2944,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2945,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2946,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2947,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2948,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2949,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2950,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2951,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2952,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
2953,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2954,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2955,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2956,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2957,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2958,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2959,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2960,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2961,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2962,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2963,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2964,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2965,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2966,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2967,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
2968,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2969,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2970,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
2971,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2972,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
2973,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2974,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2975,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2976,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2977,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2978,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2979,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2980,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2981,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2982,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2983,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2984,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2985,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2986,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2987,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2988,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2989,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2990,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2991,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2992,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
2993,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2994,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2995,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2996,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2997,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2998,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2999,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
3000,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3001,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3002,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3003,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3004,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3005,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3006,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3007,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3008,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3009,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3010,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3011,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3012,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3013,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3014,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3015,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3016,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3017,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3018,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
3019,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3020,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3021,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3022,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3023,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3024,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3025,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3026,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3027,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3028,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3029,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3030,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3031,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
3032,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3033,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3034,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3035,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3036,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3037,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3038,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3039,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
3040,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
3041,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
3042,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3043,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3044,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3045,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3046,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
3047,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3048,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3049,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3050,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3051,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3052,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3053,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3054,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3055,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3056,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3057,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3058,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3059,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3060,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3061,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3062,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3063,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3064,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3065,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3066,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3067,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3068,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3069,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
3070,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3071,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3072,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3073,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3074,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3075,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3076,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3077,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3078,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3079,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
3080,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3081,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3082,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
3083,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3084,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3085,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3086,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
