Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEB_M_R
326,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
327,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Water
328,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
329,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
330,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
331,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
332,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
333,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
334,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
335,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
336,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
337,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
338,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
339,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
340,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
341,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
342,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
343,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
344,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
345,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
347,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
348,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
349,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
350,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
351,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
352,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
353,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
354,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
355,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
356,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
357,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
358,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
359,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
360,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
361,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
362,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
363,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
364,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
365,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
366,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
367,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
368,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
369,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
370,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
371,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
373,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
374,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
375,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
381,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
382,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
387,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
388,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
391,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
392,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
394,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
396,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
400,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
406,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
407,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
409,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
411,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
412,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
413,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
414,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
415,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
416,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
417,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
418,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Cropland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
421,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
422,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
423,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
424,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Water
425,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
426,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
427,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
428,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
429,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
430,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
431,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
432,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
433,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
434,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
435,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Built-up
436,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
437,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
438,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
439,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
440,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
441,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
442,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
443,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
444,NULL,NULL,Built-up,Water,Non_Wetland,Water,NULL,Water
445,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
446,NULL,NULL,Water,NULL,Water,NULL,NULL,Bareland
447,NULL,NULL,Water,NULL,Water,NULL,NULL,Water
448,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
449,NULL,NULL,Water,NULL,Water,NULL,Water,Grassland
450,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
451,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
452,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
453,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Water
454,NULL,NULL,Water,Non_Water,Water,NULL,Water,Grassland
455,NULL,NULL,Water,Non_Water,Water,NULL,Water,Water
456,NULL,NULL,Water,Non_Water,Water,NULL,Water,Forest
457,NULL,NULL,Water,Non_Water,Water,Cropland,Bareland,Grassland
458,NULL,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
459,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
460,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
461,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Water
462,NULL,NULL,Water,Non_Water,Water,Water,NULL,Water
463,NULL,NULL,Water,Non_Water,Water,Water,NULL,Forest
464,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
465,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Water
466,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
467,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
468,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
469,NULL,NULL,Water,Non_Water,Water,Water,Water,Bareland
470,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
471,NULL,NULL,Water,Water,Water,Bareland,Water,Water
472,NULL,NULL,Water,Water,Water,Water,NULL,Water
473,NULL,NULL,Water,Water,Water,Water,NULL,Forest
474,NULL,NULL,Water,Water,Water,Water,Grassland,Water
475,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
476,NULL,NULL,Water,Water,Water,Water,Wetland,Water
477,NULL,NULL,Water,Water,Water,Water,Water,Water
478,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
479,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
481,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
482,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
484,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
486,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
487,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
488,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
489,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
496,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
497,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
500,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
501,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,NULL
502,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
503,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
505,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
506,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
507,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
510,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
512,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
513,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
514,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
515,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
516,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
517,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
518,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Cropland
519,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Wetland
520,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
521,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
522,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
523,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
525,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
526,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
527,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
529,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
530,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
531,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
532,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
533,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
534,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
535,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
536,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
537,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
538,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
539,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
540,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
541,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
542,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
543,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
544,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
545,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
546,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
547,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
548,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
549,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
550,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
551,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
552,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
553,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
554,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
555,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
556,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
557,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
558,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
559,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
560,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
561,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
562,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
563,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
564,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
565,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
566,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
567,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
568,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Water
569,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
570,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
571,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
572,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
573,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
574,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
575,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
576,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
577,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
578,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
579,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
580,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
581,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
582,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
583,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
584,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
585,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
586,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
587,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
588,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
589,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
590,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
591,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
592,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
593,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
594,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
595,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
596,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
597,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
598,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
599,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
600,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
601,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
602,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
603,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
604,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
605,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
606,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
607,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
608,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
609,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Wetland
610,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
611,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
612,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
613,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
614,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
615,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
616,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
617,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
618,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
619,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
620,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
621,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
622,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
623,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
624,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
625,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
626,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
627,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
628,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
629,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
630,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
631,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
632,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
633,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
634,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
635,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
636,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
637,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
638,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
639,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
640,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
641,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
642,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Wetland
643,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
644,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
645,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
646,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
647,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
648,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
649,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
650,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
651,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
652,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
653,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
654,NULL,Cropland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
655,NULL,Cropland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
656,NULL,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
657,NULL,Cropland,NULL,Water,Non_Wetland,Water,NULL,Water
658,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
659,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
660,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
661,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
662,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
663,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
664,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
665,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
666,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
667,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
668,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
669,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
670,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
