Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R
8185,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8186,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8187,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8188,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8189,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8190,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8191,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8192,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8193,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8194,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8195,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8196,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8197,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8198,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8199,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8200,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
8201,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8202,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8203,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8204,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8205,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8206,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8207,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8208,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8209,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8210,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8211,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8212,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8213,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8214,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
8215,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8216,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
8217,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
8218,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8219,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8220,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8221,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8222,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8223,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8224,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8225,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8226,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8227,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8228,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8229,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8230,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8231,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8232,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
8233,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8234,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8235,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8236,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
8237,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8238,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8239,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8240,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8241,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8242,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8243,Grassland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8244,Grassland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
8245,Grassland,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8246,Grassland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8247,Grassland,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8248,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
8249,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8250,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
8251,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8252,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8253,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8254,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8255,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8256,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
8257,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8258,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
8259,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
8260,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8261,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8262,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8263,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8264,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
8265,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8266,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8267,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8268,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
8269,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8270,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8271,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8272,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8273,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8274,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
8275,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8276,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
8277,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
8278,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8279,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
8280,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8281,Grassland,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
8282,Grassland,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
8283,Grassland,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
8284,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
8285,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
8286,Grassland,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8287,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
8288,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest,Cropland
8289,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
8290,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
8291,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
8292,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
8293,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
8294,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
8295,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
8296,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Cropland
8297,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
8298,Grassland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8299,Grassland,Forest,Wetland,NULL,Wetland,Cropland,NULL,Grassland
8300,Grassland,Forest,Wetland,NULL,Wetland,Water,Shrubland,Grassland
8301,Grassland,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
8302,Grassland,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
8303,Grassland,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
8304,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8305,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8306,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
8307,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8308,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
8309,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
8310,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8311,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
8312,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
8313,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
8314,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
8315,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
8316,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
8317,Grassland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
8318,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
8319,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8320,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
8321,Grassland,Forest,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
8322,Grassland,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8323,Grassland,Forest,Wetland,Non_Water,Wetland,Water,NULL,Cropland
8324,Grassland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
8325,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
8326,Grassland,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
8327,Grassland,Forest,Wetland,Water,Wetland,NULL,Forest,Wetland
8328,Grassland,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
8329,Grassland,Forest,Wetland,Water,Wetland,Shrubland,NULL,Wetland
8330,Grassland,Forest,Wetland,Water,Wetland,Shrubland,NULL,Water
8331,Grassland,Forest,Wetland,Water,Wetland,Shrubland,Forest,Grassland
8332,Grassland,Forest,Wetland,Water,Wetland,Water,NULL,Water
8333,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
8334,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
8335,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
8336,Grassland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8337,Grassland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8338,Grassland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8339,Grassland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8340,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
8341,Grassland,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
8342,Grassland,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8343,Grassland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8344,Grassland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
8345,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8346,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
8347,Grassland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8348,Grassland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Cropland
8349,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8350,Grassland,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8351,Grassland,Forest,Water,NULL,Water,Grassland,NULL,Grassland
8352,Grassland,Forest,Water,Water,Water,NULL,NULL,Grassland
8353,Grassland,Forest,Water,Water,Water,NULL,Forest,Grassland
8354,Grassland,Forest,Water,Water,Water,Shrubland,NULL,Water
8355,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8356,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8357,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8358,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
8359,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8360,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8361,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8362,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8363,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8364,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8365,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8366,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8367,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
8368,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8369,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8370,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
8371,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8372,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
8373,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8374,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8375,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8376,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
8377,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8378,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8379,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8380,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8381,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8382,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8383,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8384,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8385,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8386,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8387,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8388,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8389,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
8390,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
8391,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8392,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8393,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8394,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8395,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8396,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8397,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8398,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8399,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8400,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8401,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8402,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8403,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8404,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8405,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8406,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8407,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
8408,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8409,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8410,Grassland,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
8411,Grassland,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
8412,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
8413,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
8414,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8415,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
8416,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8417,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8418,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8419,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8420,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
8421,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8422,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8423,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8424,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8425,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
8426,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8427,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
8428,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8429,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
8430,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
8431,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8432,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8433,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
8434,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
8435,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
8436,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8437,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8438,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8439,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8440,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
8441,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8442,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
8443,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
8444,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8445,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8446,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8447,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
8448,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8449,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8450,Grassland,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
8451,Grassland,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
8452,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
8453,Grassland,Forest,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
8454,Grassland,Forest,Forest,Water,Non_Wetland,Forest,Forest,Grassland
8455,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8456,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8457,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8458,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
8459,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
8460,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8461,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8462,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8463,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8464,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
8465,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8466,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8467,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8468,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8469,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
8470,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
8471,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8472,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
8473,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
8474,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
8475,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
8476,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
8477,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8478,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
8479,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8480,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8481,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8482,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
8483,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
8484,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
8485,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
8486,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8487,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8488,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8489,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8490,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8491,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8492,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8493,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8494,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8495,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
