Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KTB_M_R
324,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
325,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
326,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
327,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
328,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
329,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
330,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
331,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
332,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
333,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
334,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
335,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
336,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
338,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
339,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
340,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
341,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
343,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
344,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
345,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
346,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
347,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
348,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
349,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
350,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
352,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
353,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
355,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
356,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
357,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
358,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
359,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
360,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
361,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
362,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
363,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
364,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
365,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
366,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
367,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
368,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
369,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
370,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
371,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
372,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
373,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
374,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
375,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
376,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
377,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
378,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
379,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
380,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
381,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
382,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
383,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
384,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
385,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
386,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
387,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
388,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
389,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
390,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
391,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
392,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
393,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
394,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
395,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
396,NULL,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
397,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
398,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
399,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
402,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
403,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
404,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
405,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
409,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
411,NULL,NULL,Water,NULL,Water,NULL,NULL,NULL
412,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
413,NULL,NULL,Water,NULL,Water,NULL,NULL,Wetland
414,NULL,NULL,Water,NULL,Water,NULL,NULL,Bareland
415,NULL,NULL,Water,NULL,Water,NULL,NULL,Built-up
416,NULL,NULL,Water,NULL,Water,NULL,NULL,Water
417,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
418,NULL,NULL,Water,NULL,Water,Grassland,NULL,Grassland
419,NULL,NULL,Water,NULL,Water,Grassland,NULL,Wetland
420,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
421,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
422,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
423,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
424,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
425,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
426,NULL,NULL,Water,NULL,Water,Wetland,NULL,Grassland
427,NULL,NULL,Water,NULL,Water,Wetland,NULL,Wetland
428,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
429,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
430,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Water
431,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
432,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
433,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
434,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
435,NULL,NULL,Water,NULL,Water,Water,NULL,Wetland
436,NULL,NULL,Water,NULL,Water,Water,Grassland,Wetland
437,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
438,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
439,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
440,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
441,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Water
442,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Forest
443,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
444,NULL,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
445,NULL,NULL,Water,Non_Water,Water,Wetland,NULL,Wetland
446,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
447,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
448,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
449,NULL,NULL,Water,Non_Water,Water,Water,NULL,Wetland
450,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
451,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
452,NULL,NULL,Water,Water,Water,NULL,NULL,Wetland
453,NULL,NULL,Water,Water,Water,NULL,NULL,Water
454,NULL,NULL,Water,Water,Water,NULL,NULL,Forest
455,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
456,NULL,NULL,Water,Water,Water,Water,NULL,Wetland
457,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
458,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
459,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
460,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
461,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
462,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
463,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
464,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
466,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
468,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
469,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
470,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
472,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
473,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
474,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
475,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
477,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
479,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
481,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
482,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
483,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
484,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
486,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
487,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
490,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
491,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
492,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
493,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
497,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
498,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
499,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
500,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
501,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
503,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
505,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
506,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
507,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
508,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
509,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
510,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
511,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
512,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
513,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
514,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
515,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
516,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
517,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
518,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
519,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
520,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
521,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
522,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
523,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
524,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
525,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
526,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
527,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
528,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
529,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
530,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
531,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
532,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
533,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
534,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
535,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
536,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
537,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
538,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
539,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
540,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
541,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
542,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
543,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
544,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
545,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
546,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
547,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
548,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
549,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
550,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
551,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
552,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
553,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
554,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
555,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
556,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
557,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
558,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
559,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
560,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
561,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
562,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
563,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
564,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
569,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
570,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
571,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
572,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
573,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
574,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
575,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
576,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
577,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
578,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
579,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
580,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
581,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
582,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
583,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
584,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
585,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
596,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
597,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
598,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
599,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
600,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
601,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
602,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
603,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
604,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
605,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
606,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
607,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
608,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
609,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
610,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
611,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
612,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
613,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
614,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
615,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
616,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
617,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
618,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
619,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
620,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
621,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
622,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
623,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
624,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
625,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
626,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
627,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
628,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
629,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
630,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
631,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
632,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
633,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
634,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
635,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
636,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
637,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
638,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
639,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
640,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
641,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
642,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
643,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
644,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
645,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
646,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
647,NULL,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
648,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
649,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
650,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
651,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
652,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,NULL,Cropland,Water,NULL,Water,NULL,NULL,Grassland
654,NULL,Cropland,Water,NULL,Water,NULL,NULL,Wetland
655,NULL,Cropland,Water,NULL,Water,NULL,NULL,Forest
656,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
657,NULL,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
658,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
659,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
660,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
661,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
662,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
663,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
664,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
665,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
666,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
667,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
668,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
669,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
