Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBL_M_R
3518,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
3519,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3520,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
3521,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3522,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
3523,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3524,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3525,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3526,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3527,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3528,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3529,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3530,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3531,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3532,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3533,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3534,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3535,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3536,Grassland,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
3537,Grassland,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
3538,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3539,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
3540,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
3541,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3542,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
3543,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3544,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3545,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3546,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
3547,Grassland,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
3548,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
3549,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
3550,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Wetland
3551,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3552,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Cropland
3553,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3554,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
3555,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Grassland
3556,Grassland,NULL,Water,NULL,Water,Wetland,NULL,Forest
3557,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
3558,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
3559,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
3560,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3561,Grassland,NULL,Water,NULL,Water,Wetland,Water,Forest
3562,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
3563,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
3564,Grassland,NULL,Water,Non_Water,Water,Cropland,Grassland,Grassland
3565,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
3566,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3567,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
3568,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
3569,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Forest
3570,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
3571,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
3572,Grassland,NULL,Water,Water,Water,Grassland,Water,Forest
3573,Grassland,NULL,Water,Water,Water,Water,Shrubland,Wetland
3574,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
3575,Grassland,NULL,Water,Water,Water,Water,Water,Wetland
3576,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3577,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3578,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3579,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3580,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3581,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3582,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3583,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3584,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3585,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3586,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3587,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
3588,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3589,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3590,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3591,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3592,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3593,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3594,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3595,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3596,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3597,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3598,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3599,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3600,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3601,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3602,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3603,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3604,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3605,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
3606,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3607,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3608,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3609,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3610,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3611,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3612,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3613,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3614,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3615,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3616,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3617,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3618,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3619,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3620,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3621,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3622,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3623,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3624,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3625,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3626,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3627,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3628,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3629,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3630,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3631,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3632,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3633,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
3634,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3635,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3636,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3637,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3638,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3639,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3640,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
3641,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3642,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3643,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3644,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3645,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3646,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
3647,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3648,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3649,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3650,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3651,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3652,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3653,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
3654,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3655,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3656,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3657,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3658,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3659,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3660,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3661,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3662,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3663,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3664,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3665,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3666,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3667,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
3668,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3669,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3670,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
3671,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3672,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3673,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3674,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3675,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3676,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3677,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3678,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3679,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3680,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3681,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3682,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3683,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3684,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3685,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3686,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3687,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3688,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3689,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3690,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3691,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3692,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3693,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3694,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3695,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3696,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3697,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
3698,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3699,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3700,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3701,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3702,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3703,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3704,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3705,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3706,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3707,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3708,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3709,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3710,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3711,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3712,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3713,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3714,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3715,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3716,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3717,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3718,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3719,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3720,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3721,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3722,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3723,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3724,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
3725,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3726,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3727,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3728,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
3729,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3730,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3731,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
3732,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3733,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3734,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3735,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
3736,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3737,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3738,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
3739,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
3740,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3741,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3742,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3743,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
3744,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
3745,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
3746,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
3747,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
3748,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3749,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
3750,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3751,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
3752,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3753,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3754,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3755,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
3756,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3757,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
3758,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3759,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3760,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3761,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3762,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3763,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3764,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
3765,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3766,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3767,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3768,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3769,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
3770,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3771,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3772,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3773,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3774,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3775,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3776,Grassland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3777,Grassland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3778,Grassland,Cropland,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3779,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3780,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3781,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3782,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3783,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3784,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3785,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3786,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3787,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3788,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3789,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3790,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3791,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3792,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3793,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
3794,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3795,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3796,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3797,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3798,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3799,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3800,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3801,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3802,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3803,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3804,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3805,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3806,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3807,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3808,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3809,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3810,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3811,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3812,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3813,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
3814,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
3815,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3816,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3817,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3818,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3819,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3820,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3821,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3822,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3823,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3824,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3825,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3826,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3827,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3828,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3829,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3830,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3831,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3832,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3833,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3834,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3835,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
