Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZB_M_R
4370,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4371,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4372,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4373,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4374,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4375,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4376,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4377,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4378,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4379,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4380,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4381,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4382,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4383,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4384,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4385,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4386,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4387,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4388,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4389,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4390,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4391,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4392,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4393,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4394,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4395,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4396,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4397,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4398,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4399,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4400,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4401,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4402,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4403,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4404,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4405,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4406,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4407,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4408,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4409,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4410,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4411,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4412,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4413,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4414,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
4415,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4416,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4417,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4418,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4419,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4420,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4421,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4422,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4423,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4424,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4425,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4426,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4427,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4428,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4429,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4430,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4431,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4432,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4433,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4434,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4435,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4436,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4437,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4438,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4439,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
4440,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4441,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4442,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4443,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4444,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4445,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4446,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4447,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4448,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4449,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4450,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4451,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4452,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4453,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4454,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4455,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4456,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4457,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4458,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4459,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4460,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4461,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4462,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4463,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
4464,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
4465,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4466,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4467,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4468,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4469,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4470,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4471,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
4472,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4473,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4474,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4475,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4476,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4477,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4478,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4479,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4480,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4481,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4482,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4483,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4484,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4485,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4486,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4487,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4488,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4489,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4490,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4491,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4492,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
4493,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4494,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4495,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4496,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
4497,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4498,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
4499,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4500,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4501,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4502,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4503,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4504,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4505,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4506,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4507,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4508,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4509,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4510,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4511,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
4512,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4513,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4514,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4515,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4516,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4517,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4518,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4519,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
4520,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4521,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4522,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4523,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4524,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4525,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
4526,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4527,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4528,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4529,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4530,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4531,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4532,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4533,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4534,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4535,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4536,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4537,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4538,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4539,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4540,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4541,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
4542,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4543,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4544,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4545,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4546,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4547,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4548,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4549,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4550,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4551,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4552,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4553,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4554,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4555,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4556,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4557,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4558,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4559,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4560,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4561,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4562,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4563,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4564,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4565,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4566,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
4567,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4568,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4569,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4570,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4571,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
4572,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4573,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4574,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4575,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4576,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4577,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4578,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4579,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4580,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4581,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4582,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4583,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4584,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4585,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4586,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4587,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4588,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4589,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4590,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4591,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4592,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4593,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4594,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4595,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4596,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4597,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4598,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4599,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4600,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
4601,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4602,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4603,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4604,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4605,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4606,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4607,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4608,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4609,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4610,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4611,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4612,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
4613,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
4614,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4615,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4616,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4617,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4618,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4619,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4620,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4621,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4622,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4623,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4624,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4625,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4626,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4627,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4628,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4629,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4630,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4631,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4632,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
4633,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
4634,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
4635,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4636,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
4637,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4638,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
4639,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4640,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4641,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4642,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4643,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
4644,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4645,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4646,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4647,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4648,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4649,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4650,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4651,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4652,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4653,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4654,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4655,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4656,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4657,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4658,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4659,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4660,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4661,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4662,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4663,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4664,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4665,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4666,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4667,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4668,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4669,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4670,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4671,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4672,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4673,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4674,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4675,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4676,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4677,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
4678,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4679,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4680,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
4681,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4682,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4683,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4684,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
