Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MMS_M_R
1395,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
1396,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1397,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1398,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1399,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
1400,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Built-up
1401,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Water
1402,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
1403,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
1404,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
1405,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
1406,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
1407,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Grassland
1408,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Built-up
1409,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Water
1410,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Forest
1411,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
1412,NULL,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
1413,NULL,Built-up,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1414,NULL,Built-up,Wetland,Water,Wetland,Grassland,Built-up,Forest
1415,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
1416,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Water
1417,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Forest
1418,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
1419,NULL,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1420,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
1421,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
1422,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
1423,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1424,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Bareland
1425,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Built-up
1426,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
1427,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Forest
1428,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Bareland
1429,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Water
1430,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Forest
1431,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Forest
1432,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1433,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1434,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1435,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1436,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Bareland
1437,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1438,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1439,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1440,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1441,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1442,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1443,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1444,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
1445,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1446,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1447,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1448,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1449,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1450,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1451,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1452,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1453,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1454,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1455,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1456,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1457,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1458,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1459,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
1460,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1461,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1462,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1463,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
1464,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1465,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1466,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
1467,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1468,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1469,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1470,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1471,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1472,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1473,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
1474,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1475,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1476,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1477,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1478,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1479,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1480,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1481,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1482,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1483,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1484,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1485,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1486,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1487,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1488,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1489,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1490,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1491,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1492,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1493,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1494,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1495,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
1496,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1497,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
1498,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1499,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1500,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1501,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1502,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1503,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1504,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1505,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
1506,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
1507,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
1508,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1509,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1510,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1511,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Built-up
1512,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1513,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1514,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Bareland
1515,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
1516,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
1517,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
1518,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1519,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1520,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1521,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1522,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1523,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1524,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1525,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
1526,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
1527,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
1528,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1529,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
1530,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1531,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
1532,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Built-up,Forest
1533,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1534,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
1535,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1536,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
1537,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
1538,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1539,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1540,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
1541,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
1542,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
1543,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
1544,NULL,Built-up,Water,NULL,Water,Built-up,Water,Built-up
1545,NULL,Built-up,Water,Non_Water,Water,Grassland,Water,Built-up
1546,NULL,Built-up,Water,Non_Water,Water,Bareland,Grassland,Grassland
1547,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Grassland
1548,NULL,Built-up,Water,Non_Water,Water,Bareland,Water,Forest
1549,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Bareland
1550,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1551,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1552,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1553,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1554,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1555,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1556,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1557,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1558,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1559,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1560,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1561,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1562,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1563,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1564,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1565,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1566,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1567,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1568,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1569,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1570,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1571,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
1572,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1573,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1574,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1575,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1576,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1577,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
1578,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1579,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1580,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1581,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1582,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1583,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
1584,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1585,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
1586,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1587,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
1588,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1589,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
1590,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1591,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1592,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1593,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1594,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1595,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Forest
1596,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1597,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1598,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1599,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
1600,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1601,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1602,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1603,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1604,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Water
1605,NULL,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1606,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1607,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1608,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1609,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1610,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1611,NULL,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1612,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1613,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1614,NULL,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1615,NULL,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Water
1616,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1617,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1618,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1619,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1620,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1621,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1622,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1623,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1624,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1625,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1626,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1627,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1628,NULL,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1629,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1630,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
1631,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1632,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1633,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1634,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1635,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1636,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1637,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1638,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1639,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1640,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
1641,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1642,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1643,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
1644,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1645,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
1646,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
1647,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1648,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1649,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
1650,NULL,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1651,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1652,NULL,Water,Water,NULL,Water,Bareland,Water,Forest
1653,NULL,Water,Water,NULL,Water,Water,Bareland,Forest
1654,NULL,Water,Water,Water,Water,Grassland,Water,Water
1655,NULL,Water,Water,Water,Water,Water,Water,Water
1656,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1657,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1658,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1659,NULL,Water,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1660,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1661,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
1662,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1663,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1664,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1665,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1666,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1667,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1668,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1669,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1670,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1671,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1672,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1673,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1674,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1675,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1676,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1677,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1678,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1679,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1680,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1681,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1682,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1683,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
1684,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1685,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1686,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1687,NULL,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
1688,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1689,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1690,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1691,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1692,NULL,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1693,NULL,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1694,NULL,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1695,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1696,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1697,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1698,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1699,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1700,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1701,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1702,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1703,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1704,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1705,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1706,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1707,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1708,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1709,NULL,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
1710,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1711,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1712,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1713,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1714,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1715,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1716,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1717,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1718,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1719,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1720,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1721,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1722,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
