Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNM_M_R
1892,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1893,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1894,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
1895,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
1896,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1897,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1898,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1899,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1900,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1901,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1902,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1903,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1904,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1905,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1906,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1907,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1908,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1909,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1910,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1911,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
1912,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1913,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1914,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1915,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
1916,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1917,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1918,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1919,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1920,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
1921,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1922,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1923,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1924,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1925,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1926,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1927,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1928,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1929,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1930,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
1931,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1932,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
1933,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1934,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1935,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
1936,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
1937,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1938,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1939,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
1940,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1941,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1942,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
1943,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
1944,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
1945,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
1946,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
1947,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
1948,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1949,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1950,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1951,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1952,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1953,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1954,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1955,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1956,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1957,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1958,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1959,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1960,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1961,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1962,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1963,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
1964,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1965,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1966,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1967,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1968,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1969,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
1970,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1971,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1972,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1973,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1974,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
1975,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
1976,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1977,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
1978,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1979,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1980,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
1981,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1982,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1983,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1984,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1985,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
1986,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1987,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1988,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1989,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1990,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1991,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1992,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1993,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1994,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Cropland
1995,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Built-up
1996,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
1997,NULL,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
1998,NULL,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Built-up
1999,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
2000,NULL,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2001,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2002,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
2003,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2004,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
2005,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
2006,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
2007,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2008,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2009,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2010,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Cropland
2011,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
2012,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2013,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2014,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2015,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2016,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Water,Bareland
2017,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Water,Built-up
2018,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2019,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2020,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2021,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2022,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2023,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2024,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
2025,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
2026,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
2027,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2028,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
2029,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
2030,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2031,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
2032,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2033,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2034,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2035,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
2036,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2037,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
2038,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2039,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2040,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2041,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
2042,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2043,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
2044,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
2045,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
2046,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2047,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2048,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2049,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2050,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2051,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2052,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2053,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2054,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2055,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2056,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2057,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2058,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
2059,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2060,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
2061,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2062,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2063,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
2064,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
2065,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2066,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2067,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2068,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2069,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
2070,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
2071,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2072,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2073,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2074,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2075,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2076,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2077,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2078,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2079,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2080,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2081,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2082,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2083,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2084,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2085,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
2086,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
2087,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2088,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
2089,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2090,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
2091,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
2092,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
2093,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
2094,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
2095,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
2096,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
2097,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
2098,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2099,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2100,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2101,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2102,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2103,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2104,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
2105,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2106,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2107,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2108,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2109,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2110,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2111,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2112,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2113,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2114,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2115,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2116,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2117,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2118,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2119,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2120,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2121,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2122,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2123,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2124,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2125,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2126,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2127,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
2128,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2129,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2130,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2131,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
2132,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2133,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2134,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2135,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2136,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
2137,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
2138,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2139,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2140,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2141,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2142,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2143,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2144,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
2145,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2146,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
2147,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
2148,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
2149,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Water
2150,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
2151,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
2152,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
2153,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
2154,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
2155,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
2156,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
2157,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
2158,NULL,Built-up,Water,NULL,Water,Shrubland,NULL,Grassland
2159,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2160,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2161,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2162,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2163,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2164,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2165,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2166,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2167,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2168,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2169,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2170,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2171,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2172,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2173,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2174,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2175,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2176,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2177,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2178,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2179,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2180,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
2181,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2182,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2183,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2184,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2185,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2186,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2187,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2188,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2189,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2190,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2191,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2192,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2193,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2194,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2195,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2196,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2197,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2198,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2199,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2200,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2201,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2202,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2203,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2204,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2205,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
