Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R
2032,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2033,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2034,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
2035,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
2036,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
2037,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
2038,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2039,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2040,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2041,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
2042,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2043,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2044,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2045,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2046,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2047,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2048,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2049,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2050,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2051,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2052,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2053,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2054,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2055,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2056,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2057,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2058,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2059,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
2060,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2061,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2062,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2063,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2064,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2065,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2066,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2067,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
2068,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2069,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2070,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2071,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2072,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2073,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2074,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
2075,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2076,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2077,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2078,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2079,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2080,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2081,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2082,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2083,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2084,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2085,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2086,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2087,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2088,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2089,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2090,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2091,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2092,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2093,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2094,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2095,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2096,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2097,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2098,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2099,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2100,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2101,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
2102,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2103,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
2104,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
2105,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2106,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2107,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
2108,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2109,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2110,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2111,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
2112,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2113,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2114,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2115,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
2116,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2117,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2118,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2119,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2120,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2121,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2122,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2123,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2124,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2125,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
2126,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2127,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
2128,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
2129,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2130,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2131,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
2132,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
2133,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2134,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
2135,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
2136,NULL,NULL,Water,NULL,Water,NULL,NULL,Water
2137,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
2138,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Water
2139,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Forest
2140,NULL,NULL,Water,NULL,Water,NULL,Water,Grassland
2141,NULL,NULL,Water,NULL,Water,NULL,Water,Water
2142,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
2143,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Wetland
2144,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Water
2145,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Forest
2146,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
2147,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
2148,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
2149,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
2150,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
2151,NULL,NULL,Water,NULL,Water,Shrubland,Water,NULL
2152,NULL,NULL,Water,NULL,Water,Shrubland,Water,Grassland
2153,NULL,NULL,Water,NULL,Water,Shrubland,Water,Wetland
2154,NULL,NULL,Water,NULL,Water,Shrubland,Water,Water
2155,NULL,NULL,Water,NULL,Water,Shrubland,Water,Forest
2156,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,Water
2157,NULL,NULL,Water,NULL,Water,Grassland,Grassland,NULL
2158,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2159,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
2160,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
2161,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Water
2162,NULL,NULL,Water,NULL,Water,Water,NULL,Water
2163,NULL,NULL,Water,NULL,Water,Water,Shrubland,Grassland
2164,NULL,NULL,Water,NULL,Water,Water,Shrubland,Wetland
2165,NULL,NULL,Water,NULL,Water,Water,Shrubland,Water
2166,NULL,NULL,Water,NULL,Water,Water,Water,Bareland
2167,NULL,NULL,Water,NULL,Water,Water,Water,Water
2168,NULL,NULL,Water,NULL,Water,Forest,NULL,Water
2169,NULL,NULL,Water,NULL,Water,Forest,Shrubland,Wetland
2170,NULL,NULL,Water,NULL,Water,Forest,Shrubland,Water
2171,NULL,NULL,Water,NULL,Water,Forest,Shrubland,Forest
2172,NULL,NULL,Water,Non_Water,Water,NULL,Shrubland,Wetland
2173,NULL,NULL,Water,Non_Water,Water,NULL,Grassland,Wetland
2174,NULL,NULL,Water,Non_Water,Water,NULL,Water,Grassland
2175,NULL,NULL,Water,Non_Water,Water,NULL,Water,Forest
2176,NULL,NULL,Water,Non_Water,Water,Shrubland,NULL,Wetland
2177,NULL,NULL,Water,Non_Water,Water,Shrubland,NULL,Water
2178,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
2179,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
2180,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
2181,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
2182,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
2183,NULL,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
2184,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,NULL
2185,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
2186,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
2187,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
2188,NULL,NULL,Water,Non_Water,Water,Grassland,NULL,Wetland
2189,NULL,NULL,Water,Non_Water,Water,Grassland,Shrubland,NULL
2190,NULL,NULL,Water,Non_Water,Water,Grassland,Shrubland,Grassland
2191,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2192,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Cropland
2193,NULL,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
2194,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
2195,NULL,NULL,Water,Non_Water,Water,Bareland,NULL,Grassland
2196,NULL,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
2197,NULL,NULL,Water,Non_Water,Water,Water,NULL,NULL
2198,NULL,NULL,Water,Non_Water,Water,Water,NULL,Grassland
2199,NULL,NULL,Water,Non_Water,Water,Water,NULL,Water
2200,NULL,NULL,Water,Non_Water,Water,Water,NULL,Forest
2201,NULL,NULL,Water,Non_Water,Water,Water,Shrubland,NULL
2202,NULL,NULL,Water,Non_Water,Water,Water,Shrubland,Wetland
2203,NULL,NULL,Water,Non_Water,Water,Water,Shrubland,Water
2204,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
2205,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
2206,NULL,NULL,Water,Non_Water,Water,Water,Water,Forest
2207,NULL,NULL,Water,Non_Water,Water,Forest,NULL,Forest
2208,NULL,NULL,Water,Non_Water,Water,Forest,Shrubland,Wetland
2209,NULL,NULL,Water,Non_Water,Water,Forest,Shrubland,Water
2210,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
2211,NULL,NULL,Water,Water,Water,NULL,NULL,Wetland
2212,NULL,NULL,Water,Water,Water,NULL,NULL,Water
2213,NULL,NULL,Water,Water,Water,NULL,Shrubland,Wetland
2214,NULL,NULL,Water,Water,Water,NULL,Shrubland,Water
2215,NULL,NULL,Water,Water,Water,NULL,Shrubland,Forest
2216,NULL,NULL,Water,Water,Water,NULL,Grassland,Wetland
2217,NULL,NULL,Water,Water,Water,NULL,Grassland,Water
2218,NULL,NULL,Water,Water,Water,NULL,Water,Grassland
2219,NULL,NULL,Water,Water,Water,NULL,Water,Wetland
2220,NULL,NULL,Water,Water,Water,NULL,Water,Water
2221,NULL,NULL,Water,Water,Water,Shrubland,NULL,Grassland
2222,NULL,NULL,Water,Water,Water,Shrubland,NULL,Wetland
2223,NULL,NULL,Water,Water,Water,Shrubland,NULL,Water
2224,NULL,NULL,Water,Water,Water,Shrubland,NULL,Forest
2225,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
2226,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
2227,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
2228,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Water
2229,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
2230,NULL,NULL,Water,Water,Water,Shrubland,Grassland,Wetland
2231,NULL,NULL,Water,Water,Water,Shrubland,Grassland,Water
2232,NULL,NULL,Water,Water,Water,Shrubland,Water,NULL
2233,NULL,NULL,Water,Water,Water,Shrubland,Water,Grassland
2234,NULL,NULL,Water,Water,Water,Shrubland,Water,Wetland
2235,NULL,NULL,Water,Water,Water,Shrubland,Water,Bareland
2236,NULL,NULL,Water,Water,Water,Shrubland,Water,Water
2237,NULL,NULL,Water,Water,Water,Shrubland,Water,Forest
2238,NULL,NULL,Water,Water,Water,Grassland,NULL,Grassland
2239,NULL,NULL,Water,Water,Water,Grassland,Shrubland,Grassland
2240,NULL,NULL,Water,Water,Water,Grassland,Grassland,Water
2241,NULL,NULL,Water,Water,Water,Bareland,Water,Water
2242,NULL,NULL,Water,Water,Water,Water,NULL,NULL
2243,NULL,NULL,Water,Water,Water,Water,NULL,Grassland
2244,NULL,NULL,Water,Water,Water,Water,NULL,Wetland
2245,NULL,NULL,Water,Water,Water,Water,NULL,Water
2246,NULL,NULL,Water,Water,Water,Water,NULL,Forest
2247,NULL,NULL,Water,Water,Water,Water,Shrubland,NULL
2248,NULL,NULL,Water,Water,Water,Water,Shrubland,Grassland
2249,NULL,NULL,Water,Water,Water,Water,Shrubland,Wetland
2250,NULL,NULL,Water,Water,Water,Water,Shrubland,Water
2251,NULL,NULL,Water,Water,Water,Water,Shrubland,Forest
2252,NULL,NULL,Water,Water,Water,Water,Grassland,Water
2253,NULL,NULL,Water,Water,Water,Water,Water,NULL
2254,NULL,NULL,Water,Water,Water,Water,Water,Grassland
2255,NULL,NULL,Water,Water,Water,Water,Water,Wetland
2256,NULL,NULL,Water,Water,Water,Water,Water,Water
2257,NULL,NULL,Water,Water,Water,Water,Water,Forest
2258,NULL,NULL,Water,Water,Water,Forest,NULL,Grassland
2259,NULL,NULL,Water,Water,Water,Forest,NULL,Wetland
2260,NULL,NULL,Water,Water,Water,Forest,NULL,Water
2261,NULL,NULL,Water,Water,Water,Forest,NULL,Forest
2262,NULL,NULL,Water,Water,Water,Forest,Shrubland,Wetland
2263,NULL,NULL,Water,Water,Water,Forest,Shrubland,Water
2264,NULL,NULL,Water,Water,Water,Forest,Shrubland,Forest
2265,NULL,NULL,Water,Water,Water,Forest,Grassland,Wetland
2266,NULL,NULL,Water,Water,Water,Forest,Grassland,Water
2267,NULL,NULL,Water,Water,Water,Forest,Water,Wetland
2268,NULL,NULL,Water,Water,Water,Forest,Water,Water
2269,NULL,NULL,Water,Water,Water,Forest,Water,Forest
2270,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2271,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2272,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2273,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2274,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2275,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2276,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2277,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2278,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2279,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2280,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2281,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
2282,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
2283,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
2284,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
2285,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2286,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2287,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2288,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2289,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2290,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
2291,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
2292,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2293,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2294,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2295,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
2296,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2297,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
2298,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2299,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2300,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
2301,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2302,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
2303,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2304,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
2305,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2306,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2307,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2308,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2309,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
2310,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
2311,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
2312,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
2313,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2314,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2315,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2316,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2317,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2318,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2319,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2320,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
2321,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2322,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2323,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2324,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2325,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2326,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2327,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2328,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
2329,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2330,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2331,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2332,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2333,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2334,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2335,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
2336,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2337,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2338,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Bareland
2339,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2340,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
2341,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
2342,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
2343,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2344,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2345,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2346,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2347,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2348,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2349,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2350,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2351,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2352,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
2353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2356,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2357,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2358,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2359,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2360,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
2361,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2362,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2363,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2364,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2365,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2366,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2367,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2368,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2369,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2370,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2371,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2372,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
2373,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
2374,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2375,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2376,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2377,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2378,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
2379,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2380,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2381,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
