Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXN_M_R
2417,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2418,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2419,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2420,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2421,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
2422,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
2423,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2424,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
2425,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2426,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2427,NULL,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
2428,NULL,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2429,NULL,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
2430,NULL,Cropland,Wetland,NULL,Wetland,NULL,Built-up,Water
2431,NULL,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
2432,NULL,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2433,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2434,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2435,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2436,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Built-up,Wetland
2437,NULL,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2438,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2439,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2440,NULL,Cropland,Wetland,NULL,Wetland,Built-up,Built-up,Wetland
2441,NULL,Cropland,Wetland,NULL,Wetland,Built-up,Built-up,Bareland
2442,NULL,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
2443,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Water
2444,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
2445,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2446,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2447,NULL,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
2448,NULL,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
2449,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2450,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2451,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
2452,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
2453,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2454,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2455,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2456,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2457,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2458,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2459,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2460,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2461,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2462,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2463,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2464,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2465,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2466,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2467,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2468,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
2469,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2470,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2471,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2472,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2473,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2474,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2475,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2476,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2477,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2478,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2479,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2480,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2481,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2482,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2483,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2484,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2485,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2486,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2487,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2488,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2489,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
2490,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2491,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2492,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2493,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2494,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2495,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2496,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2497,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2498,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2499,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2500,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2501,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2502,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2503,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2504,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2505,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2506,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2507,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2508,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2509,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2510,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2511,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2512,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2513,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2514,NULL,Cropland,Water,NULL,Water,Water,Water,Wetland
2515,NULL,Cropland,Water,Water,Water,Water,Water,Wetland
2516,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2517,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2518,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2519,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2520,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2521,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2522,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2523,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2524,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2525,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
2526,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2527,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2528,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2529,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2530,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2531,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
2532,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2533,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2534,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2535,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2536,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2537,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2538,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2539,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
2540,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2541,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2542,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2543,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2544,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2545,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2546,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2547,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2548,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2549,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2550,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2551,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2552,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2553,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2554,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2555,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2556,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2557,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2558,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2559,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2560,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2561,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2562,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2563,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2564,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2565,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2566,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2567,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2568,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2569,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2570,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2571,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2572,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2573,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2574,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2575,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2576,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2577,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2578,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2579,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2580,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Wetland
2581,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
2582,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2583,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2584,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2585,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2586,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
2587,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2588,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2589,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2590,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2591,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2592,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2593,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
2594,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2595,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2596,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2597,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
2598,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2599,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2600,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2601,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2602,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2603,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2604,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2605,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2606,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2607,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2608,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2609,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2610,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2611,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2612,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2613,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2614,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2615,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2616,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2617,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
2618,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2619,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2620,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2621,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2622,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2623,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2624,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2625,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2626,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2627,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2628,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2629,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2630,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2631,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2632,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2633,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2634,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2635,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2636,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2637,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2638,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
2639,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2640,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2641,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2642,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2643,NULL,Cropland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2644,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2645,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2646,NULL,Cropland,Forest,Water,Non_Wetland,Water,Water,Wetland
2647,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2648,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2649,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2650,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2651,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2652,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2653,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2654,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2655,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2656,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2657,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2658,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
2659,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Built-up
2660,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2661,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2662,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2663,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2664,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2665,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2666,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2667,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2668,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2669,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2670,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2671,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2672,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2673,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2674,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2675,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2676,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
2677,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2678,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2679,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2680,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2681,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2682,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2683,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2684,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2685,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2686,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2687,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2688,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2689,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2690,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2691,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2692,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2693,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
2694,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
2695,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2696,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2697,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2698,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2699,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2700,NULL,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2701,NULL,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
2702,NULL,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
2703,NULL,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
2704,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
2705,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2706,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
2707,NULL,Wetland,NULL,Water,Non_Wetland,Water,NULL,Wetland
2708,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2709,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2710,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2711,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2712,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2713,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
2714,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2715,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2716,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2717,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2718,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2719,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2720,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
2721,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2722,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2723,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
2724,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2725,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2726,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2727,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2728,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2729,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2730,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2731,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2732,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2733,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2734,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2735,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2736,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2737,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2738,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
2739,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
