Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEK_M_R
6256,Grassland,NULL,Water,NULL,Water,Shrubland,Forest,Forest
6257,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
6258,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Forest
6259,Grassland,NULL,Water,NULL,Water,Grassland,Shrubland,NULL
6260,Grassland,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
6261,Grassland,NULL,Water,NULL,Water,Grassland,Shrubland,Forest
6262,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,NULL
6263,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6264,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Cropland
6265,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
6266,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
6267,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Water
6268,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
6269,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
6270,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
6271,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
6272,Grassland,NULL,Water,NULL,Water,Grassland,Water,Wetland
6273,Grassland,NULL,Water,NULL,Water,Grassland,Water,Water
6274,Grassland,NULL,Water,NULL,Water,Wetland,NULL,Grassland
6275,Grassland,NULL,Water,NULL,Water,Wetland,NULL,Wetland
6276,Grassland,NULL,Water,NULL,Water,Wetland,Shrubland,NULL
6277,Grassland,NULL,Water,NULL,Water,Wetland,Shrubland,Grassland
6278,Grassland,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
6279,Grassland,NULL,Water,NULL,Water,Wetland,Shrubland,Water
6280,Grassland,NULL,Water,NULL,Water,Wetland,Shrubland,Forest
6281,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
6282,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
6283,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,NULL
6284,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
6285,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
6286,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Water
6287,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Forest
6288,Grassland,NULL,Water,NULL,Water,Wetland,Water,Grassland
6289,Grassland,NULL,Water,NULL,Water,Wetland,Water,Wetland
6290,Grassland,NULL,Water,NULL,Water,Wetland,Water,Water
6291,Grassland,NULL,Water,NULL,Water,Wetland,Forest,NULL
6292,Grassland,NULL,Water,NULL,Water,Wetland,Forest,Wetland
6293,Grassland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
6294,Grassland,NULL,Water,NULL,Water,Bareland,Shrubland,Wetland
6295,Grassland,NULL,Water,NULL,Water,Bareland,Shrubland,Water
6296,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
6297,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
6298,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Water
6299,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
6300,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
6301,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Water
6302,Grassland,NULL,Water,NULL,Water,Bareland,Water,Wetland
6303,Grassland,NULL,Water,NULL,Water,Bareland,Water,Water
6304,Grassland,NULL,Water,NULL,Water,Water,NULL,Grassland
6305,Grassland,NULL,Water,NULL,Water,Water,NULL,Wetland
6306,Grassland,NULL,Water,NULL,Water,Water,NULL,Water
6307,Grassland,NULL,Water,NULL,Water,Water,Shrubland,Wetland
6308,Grassland,NULL,Water,NULL,Water,Water,Shrubland,Water
6309,Grassland,NULL,Water,NULL,Water,Water,Grassland,NULL
6310,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
6311,Grassland,NULL,Water,NULL,Water,Water,Grassland,Wetland
6312,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
6313,Grassland,NULL,Water,NULL,Water,Water,Grassland,Water
6314,Grassland,NULL,Water,NULL,Water,Water,Water,Wetland
6315,Grassland,NULL,Water,NULL,Water,Water,Water,Water
6316,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
6317,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
6318,Grassland,NULL,Water,Non_Water,Water,NULL,Shrubland,Wetland
6319,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
6320,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland,Wetland
6321,Grassland,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
6322,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
6323,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Wetland
6324,Grassland,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
6325,Grassland,NULL,Water,Non_Water,Water,Shrubland,NULL,Forest
6326,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
6327,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
6328,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
6329,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
6330,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
6331,Grassland,NULL,Water,Non_Water,Water,Shrubland,Grassland,Wetland
6332,Grassland,NULL,Water,Non_Water,Water,Shrubland,Wetland,Grassland
6333,Grassland,NULL,Water,Non_Water,Water,Shrubland,Wetland,Wetland
6334,Grassland,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
6335,Grassland,NULL,Water,Non_Water,Water,Shrubland,Forest,Grassland
6336,Grassland,NULL,Water,Non_Water,Water,Shrubland,Forest,Wetland
6337,Grassland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
6338,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
6339,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Wetland
6340,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
6341,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
6342,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
6343,Grassland,NULL,Water,Non_Water,Water,Wetland,NULL,Wetland
6344,Grassland,NULL,Water,Non_Water,Water,Wetland,Shrubland,Wetland
6345,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
6346,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
6347,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
6348,Grassland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
6349,Grassland,NULL,Water,Non_Water,Water,Wetland,Forest,NULL
6350,Grassland,NULL,Water,Non_Water,Water,Wetland,Forest,Wetland
6351,Grassland,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
6352,Grassland,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
6353,Grassland,NULL,Water,Non_Water,Water,Water,Shrubland,NULL
6354,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Water
6355,Grassland,NULL,Water,Non_Water,Water,Water,Water,Wetland
6356,Grassland,NULL,Water,Non_Water,Water,Water,Water,Water
6357,Grassland,NULL,Water,Non_Water,Water,Forest,NULL,Grassland
6358,Grassland,NULL,Water,Non_Water,Water,Forest,Shrubland,Grassland
6359,Grassland,NULL,Water,Non_Water,Water,Forest,Grassland,Water
6360,Grassland,NULL,Water,Non_Water,Water,Forest,Water,Water
6361,Grassland,NULL,Water,Water,Water,NULL,Shrubland,Wetland
6362,Grassland,NULL,Water,Water,Water,NULL,Shrubland,Water
6363,Grassland,NULL,Water,Water,Water,NULL,Grassland,Wetland
6364,Grassland,NULL,Water,Water,Water,NULL,Grassland,Water
6365,Grassland,NULL,Water,Water,Water,NULL,Grassland,Forest
6366,Grassland,NULL,Water,Water,Water,NULL,Water,Water
6367,Grassland,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
6368,Grassland,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
6369,Grassland,NULL,Water,Water,Water,Shrubland,Shrubland,Water
6370,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
6371,Grassland,NULL,Water,Water,Water,Shrubland,Wetland,Grassland
6372,Grassland,NULL,Water,Water,Water,Shrubland,Wetland,Wetland
6373,Grassland,NULL,Water,Water,Water,Shrubland,Water,Grassland
6374,Grassland,NULL,Water,Water,Water,Shrubland,Water,Wetland
6375,Grassland,NULL,Water,Water,Water,Grassland,NULL,Wetland
6376,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
6377,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Wetland
6378,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
6379,Grassland,NULL,Water,Water,Water,Grassland,Water,Water
6380,Grassland,NULL,Water,Water,Water,Wetland,NULL,Grassland
6381,Grassland,NULL,Water,Water,Water,Wetland,NULL,Water
6382,Grassland,NULL,Water,Water,Water,Wetland,Shrubland,Wetland
6383,Grassland,NULL,Water,Water,Water,Wetland,Shrubland,Water
6384,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
6385,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Water
6386,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
6387,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
6388,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Water
6389,Grassland,NULL,Water,Water,Water,Wetland,Water,Grassland
6390,Grassland,NULL,Water,Water,Water,Wetland,Water,Wetland
6391,Grassland,NULL,Water,Water,Water,Wetland,Water,Water
6392,Grassland,NULL,Water,Water,Water,Wetland,Forest,Wetland
6393,Grassland,NULL,Water,Water,Water,Bareland,NULL,Wetland
6394,Grassland,NULL,Water,Water,Water,Bareland,NULL,Water
6395,Grassland,NULL,Water,Water,Water,Bareland,Shrubland,Wetland
6396,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Water
6397,Grassland,NULL,Water,Water,Water,Bareland,Water,Wetland
6398,Grassland,NULL,Water,Water,Water,Bareland,Water,Water
6399,Grassland,NULL,Water,Water,Water,Water,NULL,Water
6400,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
6401,Grassland,NULL,Water,Water,Water,Water,Wetland,Wetland
6402,Grassland,NULL,Water,Water,Water,Water,Wetland,Water
6403,Grassland,NULL,Water,Water,Water,Water,Water,Wetland
6404,Grassland,NULL,Water,Water,Water,Water,Water,Water
6405,Grassland,NULL,Water,Water,Water,Forest,Shrubland,Water
6406,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6407,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6408,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6409,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6410,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6411,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6412,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6413,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
6414,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
6415,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6416,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6417,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6418,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6419,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
6420,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6421,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6422,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6423,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6424,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6425,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6426,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6427,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
6428,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6429,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6430,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6431,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6432,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
6433,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
6434,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6435,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6436,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6437,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6438,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
6439,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6440,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6441,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6442,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6443,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
6444,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6445,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6446,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6447,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6448,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
6449,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6450,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
6451,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
6452,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
6453,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6454,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6455,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6456,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
6457,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6458,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6459,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6460,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6461,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6462,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
6463,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6464,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6465,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6466,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6467,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
6468,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6469,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6470,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6471,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6472,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6473,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6474,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6475,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6476,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6477,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6478,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
6479,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6480,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6481,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6482,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6483,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6484,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
6485,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6486,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6487,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6488,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6489,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6490,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6491,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6492,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
6493,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6494,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6495,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6496,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6497,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6498,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6499,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
6500,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6501,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
6502,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
6503,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6504,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
6505,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6506,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6507,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
6508,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6509,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6510,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6511,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
6512,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6513,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6514,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6515,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6516,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6517,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6518,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
6519,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
6520,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6521,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6522,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6523,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6524,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
6525,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6526,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6527,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6528,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
6529,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6530,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6531,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6532,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6533,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
6534,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
6535,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6536,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6537,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
6538,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6539,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
6540,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6541,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6542,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6543,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
6544,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6545,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6546,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6547,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6548,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6549,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6550,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
6551,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6552,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6553,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6554,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6555,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6556,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6557,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6558,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
6559,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6560,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6561,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
6562,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6563,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6564,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
6565,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6566,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6567,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6568,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6569,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6570,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6571,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6572,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
6573,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6574,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6575,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6576,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
6577,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
6578,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
6579,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
6580,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6581,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6582,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
6583,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6584,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
6585,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
6586,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
6587,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6588,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6589,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6590,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
6591,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
