Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNB_M_R
5228,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5229,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5230,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5231,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5232,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
5233,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
5234,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
5235,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
5236,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
5237,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5238,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5239,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5240,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5241,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5242,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5243,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5244,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5245,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5246,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5247,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5248,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5249,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5250,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
5251,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
5252,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5253,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5254,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
5255,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
5256,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5257,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
5258,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
5259,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5260,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5261,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5262,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5263,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5264,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5265,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5266,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
5267,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5268,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5269,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5270,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5271,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5272,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5273,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5274,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5275,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5276,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5277,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5278,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5279,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5280,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5281,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
5282,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5283,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5284,Cropland,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Cropland
5285,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5286,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5287,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5288,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5289,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5290,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5291,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5292,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5293,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5294,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5295,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5296,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5297,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5298,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5299,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5300,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5301,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5302,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5303,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5304,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5305,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5306,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5307,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5308,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5309,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5310,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5311,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5312,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5313,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5314,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5315,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5316,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5317,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5318,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5319,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
5320,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5321,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5322,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5323,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5324,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5325,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5326,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5327,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5328,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5329,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5330,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5331,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5332,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
5333,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5334,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5335,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5336,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5337,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5338,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5339,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5340,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5341,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5342,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5343,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5344,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
5345,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5346,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5347,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
5348,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
5349,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5350,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5351,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5352,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5353,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5354,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5355,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5356,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5357,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5358,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5359,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5360,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5361,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5362,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5363,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5364,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5365,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5366,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5367,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5368,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5369,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5370,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5371,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5372,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5373,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5374,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5375,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5376,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5377,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5378,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
5379,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
5380,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5381,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5382,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5383,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5384,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5385,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5386,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5387,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
5388,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5389,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5390,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
5391,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5392,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
5393,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5394,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
5395,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5396,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5397,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
5398,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5399,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
5400,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5401,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
5402,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
5403,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5404,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
5405,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5406,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5407,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
5408,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
5409,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5410,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5411,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
5412,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5413,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
5414,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
5415,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5416,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5417,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5418,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5419,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5420,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5421,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5422,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5423,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5424,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
5425,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5426,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
5427,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Forest
5428,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
5429,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5430,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
5431,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
5432,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
5433,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
5434,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5435,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
5436,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
5437,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5438,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
5439,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5440,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
5441,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
5442,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5443,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5444,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
5445,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5446,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
5447,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
5448,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5449,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
5450,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
5451,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
5452,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
5453,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5454,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
5455,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
5456,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5457,Cropland,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
5458,Cropland,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Forest
5459,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5460,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
5461,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
5462,Cropland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
5463,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
5464,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
5465,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
5466,Cropland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
5467,Cropland,NULL,Wetland,Water,Wetland,NULL,Water,Water
5468,Cropland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
5469,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
5470,Cropland,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
5471,Cropland,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
5472,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5473,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
5474,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
5475,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
5476,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
5477,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
5478,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
5479,Cropland,NULL,Wetland,Water,Wetland,Cropland,NULL,Cropland
5480,Cropland,NULL,Wetland,Water,Wetland,Cropland,Grassland,Cropland
5481,Cropland,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
5482,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
5483,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
5484,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
5485,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
5486,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Grassland
5487,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5488,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5489,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5490,Cropland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5491,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5492,Cropland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
5493,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
5494,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5495,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5496,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
5497,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5498,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5499,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
5500,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5501,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5502,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5503,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5504,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
5505,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
5506,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5507,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
5508,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5509,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
5510,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
5511,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5512,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
5513,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5514,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5515,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5516,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
5517,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5518,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5519,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5520,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
5521,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5522,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
5523,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5524,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5525,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5526,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
5527,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5528,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5529,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5530,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5531,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5532,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
5533,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
5534,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5535,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5536,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Bareland
5537,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5538,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
5539,Cropland,NULL,Water,NULL,Water,Water,NULL,Forest
5540,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
5541,Cropland,NULL,Water,Non_Water,Water,NULL,Shrubland,Water
5542,Cropland,NULL,Water,Water,Water,NULL,Shrubland,Water
5543,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5544,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5545,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
