Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NVG_M_R
1729,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1730,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water
1731,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1732,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
1733,Water,Wetland,Cropland,Water,Non_Wetland,Forest
1734,Water,Wetland,Wetland,NULL,Wetland,Grassland
1735,Water,Wetland,Wetland,NULL,Wetland,Wetland
1736,Water,Wetland,Wetland,NULL,Wetland,Bareland
1737,Water,Wetland,Wetland,NULL,Wetland,Water
1738,Water,Wetland,Wetland,NULL,Wetland,Forest
1739,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
1740,Water,Wetland,Wetland,Non_Water,Wetland,Bareland
1741,Water,Wetland,Wetland,Non_Water,Wetland,Water
1742,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1743,Water,Wetland,Wetland,Water,Wetland,Grassland
1744,Water,Wetland,Wetland,Water,Wetland,Bareland
1745,Water,Wetland,Wetland,Water,Wetland,Water
1746,Water,Wetland,Wetland,Water,Wetland,Forest
1747,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1748,Water,Wetland,Water,NULL,Water,Grassland
1749,Water,Wetland,Water,NULL,Water,Bareland
1750,Water,Wetland,Water,NULL,Water,Water
1751,Water,Wetland,Water,NULL,Water,Forest
1752,Water,Wetland,Water,Non_Water,Water,Grassland
1753,Water,Wetland,Water,Non_Water,Water,Water
1754,Water,Wetland,Water,Non_Water,Water,Forest
1755,Water,Wetland,Water,Water,Water,Grassland
1756,Water,Wetland,Water,Water,Water,Water
1757,Water,Wetland,Water,Water,Water,Forest
1758,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1759,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1760,Water,Wetland,Forest,NULL,Non_Wetland,Bareland
1761,Water,Wetland,Forest,NULL,Non_Wetland,Water
1762,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1763,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1764,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
1765,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
1766,Water,Wetland,Forest,Water,Non_Wetland,Grassland
1767,Water,Wetland,Forest,Water,Non_Wetland,Bareland
1768,Water,Wetland,Forest,Water,Non_Wetland,Water
1769,Water,Wetland,Forest,Water,Non_Wetland,Forest
1770,Water,Bareland,NULL,NULL,Non_Wetland,Grassland
1771,Water,Bareland,NULL,NULL,Non_Wetland,Bareland
1772,Water,Bareland,NULL,Non_Water,Non_Wetland,Grassland
1773,Water,Bareland,NULL,Water,Non_Wetland,Bareland
1774,Water,Bareland,NULL,Water,Non_Wetland,Water
1775,Water,Bareland,NULL,Water,Non_Wetland,Forest
1776,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1777,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1778,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1779,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
1780,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1781,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1782,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1783,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
1784,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
1785,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1786,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1787,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1788,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
1789,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1790,Water,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1791,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
1792,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1793,Water,Bareland,Grassland,Water,Non_Wetland,Water
1794,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1795,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1796,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1797,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
1798,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
1799,Water,Bareland,Wetland,NULL,Wetland,Bareland
1800,Water,Bareland,Wetland,NULL,Wetland,Water
1801,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
1802,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1803,Water,Bareland,Wetland,Non_Water,Wetland,Water
1804,Water,Bareland,Wetland,Water,Wetland,Grassland
1805,Water,Bareland,Wetland,Water,Wetland,Bareland
1806,Water,Bareland,Wetland,Water,Wetland,Water
1807,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1808,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1809,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1810,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1811,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
1812,Water,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1813,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1814,Water,Bareland,Bareland,Water,Non_Wetland,Water
1815,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
1816,Water,Bareland,Built-up,NULL,Non_Wetland,Forest
1817,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water
1818,Water,Bareland,Built-up,Water,Non_Wetland,Grassland
1819,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1820,Water,Bareland,Built-up,Water,Non_Wetland,Water
1821,Water,Bareland,Water,NULL,Water,Grassland
1822,Water,Bareland,Water,NULL,Water,Bareland
1823,Water,Bareland,Water,NULL,Water,Water
1824,Water,Bareland,Water,NULL,Water,Forest
1825,Water,Bareland,Water,Non_Water,Water,Grassland
1826,Water,Bareland,Water,Non_Water,Water,Bareland
1827,Water,Bareland,Water,Non_Water,Water,Water
1828,Water,Bareland,Water,Non_Water,Water,Forest
1829,Water,Bareland,Water,Water,Water,Grassland
1830,Water,Bareland,Water,Water,Water,Bareland
1831,Water,Bareland,Water,Water,Water,Water
1832,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1833,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1834,Water,Bareland,Forest,NULL,Non_Wetland,Water
1835,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1836,Water,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1837,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1838,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
1839,Water,Bareland,Forest,Water,Non_Wetland,Grassland
1840,Water,Bareland,Forest,Water,Non_Wetland,Bareland
1841,Water,Bareland,Forest,Water,Non_Wetland,Water
1842,Water,Bareland,Forest,Water,Non_Wetland,Forest
1843,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
1844,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1845,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1846,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1847,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1848,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1849,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1850,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1851,Water,Built-up,Grassland,NULL,Non_Wetland,Water
1852,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
1853,Water,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1854,Water,Built-up,Grassland,Non_Water,Non_Wetland,Water
1855,Water,Built-up,Cropland,Water,Non_Wetland,Forest
1856,Water,Built-up,Wetland,NULL,Wetland,Grassland
1857,Water,Built-up,Wetland,NULL,Wetland,Forest
1858,Water,Built-up,Wetland,Non_Water,Wetland,Forest
1859,Water,Built-up,Wetland,Water,Wetland,Grassland
1860,Water,Built-up,Wetland,Water,Wetland,Water
1861,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1862,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1863,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1864,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1865,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1866,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
1867,Water,Built-up,Built-up,Water,Non_Wetland,Built-up
1868,Water,Built-up,Built-up,Water,Non_Wetland,Water
1869,Water,Built-up,Water,NULL,Water,Bareland
1870,Water,Built-up,Water,NULL,Water,Water
1871,Water,Built-up,Water,NULL,Water,Forest
1872,Water,Built-up,Water,Non_Water,Water,Forest
1873,Water,Built-up,Water,Water,Water,Water
1874,Water,Built-up,Water,Water,Water,Forest
1875,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1876,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1877,Water,Built-up,Forest,NULL,Non_Wetland,Water
1878,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1879,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
1880,Water,Built-up,Forest,Water,Non_Wetland,Water
1881,Water,Built-up,Forest,Water,Non_Wetland,Forest
1882,Water,Water,NULL,NULL,Non_Wetland,Grassland
1883,Water,Water,NULL,NULL,Non_Wetland,Bareland
1884,Water,Water,NULL,NULL,Non_Wetland,Water
1885,Water,Water,NULL,NULL,Non_Wetland,Forest
1886,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1887,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1888,Water,Water,NULL,Non_Water,Non_Wetland,Water
1889,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1890,Water,Water,NULL,Water,Non_Wetland,Grassland
1891,Water,Water,NULL,Water,Non_Wetland,Bareland
1892,Water,Water,NULL,Water,Non_Wetland,Water
1893,Water,Water,NULL,Water,Non_Wetland,Forest
1894,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1895,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1896,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
1897,Water,Water,Shrubland,NULL,Non_Wetland,Water
1898,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1899,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1900,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1901,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1902,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1903,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1904,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1905,Water,Water,Shrubland,Water,Non_Wetland,Water
1906,Water,Water,Shrubland,Water,Non_Wetland,Forest
1907,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1908,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1909,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1910,Water,Water,Grassland,NULL,Non_Wetland,Water
1911,Water,Water,Grassland,NULL,Non_Wetland,Forest
1912,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1913,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1914,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1915,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1916,Water,Water,Grassland,Water,Non_Wetland,Grassland
1917,Water,Water,Grassland,Water,Non_Wetland,Bareland
1918,Water,Water,Grassland,Water,Non_Wetland,Water
1919,Water,Water,Grassland,Water,Non_Wetland,Forest
1920,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1921,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1922,Water,Water,Cropland,NULL,Non_Wetland,Water
1923,Water,Water,Cropland,NULL,Non_Wetland,Forest
1924,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1925,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1926,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1927,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1928,Water,Water,Cropland,Water,Non_Wetland,Grassland
1929,Water,Water,Cropland,Water,Non_Wetland,Bareland
1930,Water,Water,Cropland,Water,Non_Wetland,Water
1931,Water,Water,Cropland,Water,Non_Wetland,Forest
1932,Water,Water,Wetland,NULL,Wetland,Grassland
1933,Water,Water,Wetland,NULL,Wetland,Wetland
1934,Water,Water,Wetland,NULL,Wetland,Bareland
1935,Water,Water,Wetland,NULL,Wetland,Built-up
1936,Water,Water,Wetland,NULL,Wetland,Water
1937,Water,Water,Wetland,NULL,Wetland,Forest
1938,Water,Water,Wetland,Non_Water,Wetland,Grassland
1939,Water,Water,Wetland,Non_Water,Wetland,Bareland
1940,Water,Water,Wetland,Non_Water,Wetland,Water
1941,Water,Water,Wetland,Non_Water,Wetland,Forest
1942,Water,Water,Wetland,Water,Wetland,Grassland
1943,Water,Water,Wetland,Water,Wetland,Wetland
1944,Water,Water,Wetland,Water,Wetland,Bareland
1945,Water,Water,Wetland,Water,Wetland,Water
1946,Water,Water,Wetland,Water,Wetland,Forest
1947,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1948,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1949,Water,Water,Bareland,NULL,Non_Wetland,Water
1950,Water,Water,Bareland,NULL,Non_Wetland,Forest
1951,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1952,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1953,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1954,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1955,Water,Water,Bareland,Water,Non_Wetland,Grassland
1956,Water,Water,Bareland,Water,Non_Wetland,Bareland
1957,Water,Water,Bareland,Water,Non_Wetland,Water
1958,Water,Water,Bareland,Water,Non_Wetland,Forest
1959,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1960,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1961,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1962,Water,Water,Built-up,NULL,Non_Wetland,Water
1963,Water,Water,Built-up,NULL,Non_Wetland,Forest
1964,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1965,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1966,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up
1967,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1968,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1969,Water,Water,Built-up,Water,Non_Wetland,Grassland
1970,Water,Water,Built-up,Water,Non_Wetland,Bareland
1971,Water,Water,Built-up,Water,Non_Wetland,Water
1972,Water,Water,Built-up,Water,Non_Wetland,Forest
1973,Water,Water,Water,NULL,Water,Grassland
1974,Water,Water,Water,NULL,Water,Bareland
1975,Water,Water,Water,NULL,Water,Water
1976,Water,Water,Water,NULL,Water,Forest
1977,Water,Water,Water,Non_Water,Water,Grassland
1978,Water,Water,Water,Non_Water,Water,Bareland
1979,Water,Water,Water,Non_Water,Water,Water
1980,Water,Water,Water,Non_Water,Water,Forest
1981,Water,Water,Water,Water,Water,Grassland
1982,Water,Water,Water,Water,Water,Wetland
1983,Water,Water,Water,Water,Water,Bareland
1984,Water,Water,Water,Water,Water,Water
1985,Water,Water,Water,Water,Water,Forest
1986,Water,Water,Forest,NULL,Non_Wetland,Grassland
1987,Water,Water,Forest,NULL,Non_Wetland,Cropland
1988,Water,Water,Forest,NULL,Non_Wetland,Wetland
1989,Water,Water,Forest,NULL,Non_Wetland,Bareland
1990,Water,Water,Forest,NULL,Non_Wetland,Built-up
1991,Water,Water,Forest,NULL,Non_Wetland,Water
1992,Water,Water,Forest,NULL,Non_Wetland,Forest
1993,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1994,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1995,Water,Water,Forest,Non_Water,Non_Wetland,Water
1996,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1997,Water,Water,Forest,Water,Non_Wetland,Grassland
1998,Water,Water,Forest,Water,Non_Wetland,Cropland
1999,Water,Water,Forest,Water,Non_Wetland,Bareland
2000,Water,Water,Forest,Water,Non_Wetland,Water
2001,Water,Water,Forest,Water,Non_Wetland,Forest
2002,Water,Forest,NULL,NULL,Non_Wetland,Forest
2003,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2004,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2005,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
2006,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2007,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2008,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2009,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2010,Water,Forest,Shrubland,Water,Non_Wetland,Water
2011,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2012,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
2013,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2014,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2015,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
2016,Water,Forest,Grassland,Water,Non_Wetland,Grassland
2017,Water,Forest,Grassland,Water,Non_Wetland,Water
2018,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
2019,Water,Forest,Wetland,NULL,Wetland,Grassland
2020,Water,Forest,Wetland,NULL,Wetland,Forest
2021,Water,Forest,Wetland,Non_Water,Wetland,Forest
2022,Water,Forest,Wetland,Water,Wetland,Grassland
2023,Water,Forest,Wetland,Water,Wetland,Water
2024,Water,Forest,Wetland,Water,Wetland,Forest
2025,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2026,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
2027,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2028,Water,Forest,Water,NULL,Water,Forest
2029,Water,Forest,Water,Non_Water,Water,Forest
2030,Water,Forest,Water,Water,Water,Forest
2031,Water,Forest,Forest,NULL,Non_Wetland,NULL
2032,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2033,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2034,Water,Forest,Forest,NULL,Non_Wetland,Built-up
2035,Water,Forest,Forest,NULL,Non_Wetland,Water
2036,Water,Forest,Forest,NULL,Non_Wetland,Forest
2037,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2038,Water,Forest,Forest,Non_Water,Non_Wetland,Water
2039,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2040,Water,Forest,Forest,Water,Non_Wetland,Grassland
2041,Water,Forest,Forest,Water,Non_Wetland,Water
2042,Water,Forest,Forest,Water,Non_Wetland,Forest
2043,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2044,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
2045,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
2046,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2047,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2048,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
2049,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2050,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2051,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2052,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2053,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2054,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2055,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2056,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2057,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2058,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland
2059,Forest,NULL,NULL,Non_Water,Non_Wetland,Water
2060,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2061,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2062,Forest,NULL,NULL,Water,Non_Wetland,Bareland
2063,Forest,NULL,NULL,Water,Non_Wetland,Water
2064,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2065,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2066,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2067,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2068,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2069,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2070,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2071,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2072,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2073,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2074,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2075,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2076,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2077,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2078,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2079,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2080,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2081,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2082,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2083,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2084,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2085,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2086,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2087,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2088,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2089,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2090,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2091,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2092,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2093,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2094,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2095,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2096,Forest,NULL,Grassland,Water,Non_Wetland,Water
2097,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2098,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2099,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2100,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2101,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2102,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2103,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2104,Forest,NULL,Cropland,Water,Non_Wetland,Water
2105,Forest,NULL,Wetland,NULL,Wetland,NULL
2106,Forest,NULL,Wetland,NULL,Wetland,Grassland
2107,Forest,NULL,Wetland,NULL,Wetland,Wetland
2108,Forest,NULL,Wetland,NULL,Wetland,Bareland
2109,Forest,NULL,Wetland,NULL,Wetland,Water
2110,Forest,NULL,Wetland,NULL,Wetland,Forest
2111,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2112,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2113,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2114,Forest,NULL,Wetland,Non_Water,Wetland,Water
2115,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2116,Forest,NULL,Wetland,Water,Wetland,Grassland
2117,Forest,NULL,Wetland,Water,Wetland,Wetland
2118,Forest,NULL,Wetland,Water,Wetland,Bareland
2119,Forest,NULL,Wetland,Water,Wetland,Water
2120,Forest,NULL,Wetland,Water,Wetland,Forest
2121,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2122,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2123,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2124,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2125,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2126,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2127,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2128,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2129,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2130,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2131,Forest,NULL,Bareland,Water,Non_Wetland,Water
2132,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2133,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2134,Forest,NULL,Built-up,NULL,Non_Wetland,Water
2135,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2136,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2137,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2138,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water
2139,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2140,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2141,Forest,NULL,Built-up,Water,Non_Wetland,Bareland
2142,Forest,NULL,Built-up,Water,Non_Wetland,Water
2143,Forest,NULL,Water,NULL,Water,Grassland
2144,Forest,NULL,Water,NULL,Water,Bareland
2145,Forest,NULL,Water,NULL,Water,Water
2146,Forest,NULL,Water,NULL,Water,Forest
2147,Forest,NULL,Water,Non_Water,Water,Grassland
2148,Forest,NULL,Water,Non_Water,Water,Bareland
2149,Forest,NULL,Water,Non_Water,Water,Water
2150,Forest,NULL,Water,Non_Water,Water,Forest
2151,Forest,NULL,Water,Water,Water,Grassland
2152,Forest,NULL,Water,Water,Water,Wetland
2153,Forest,NULL,Water,Water,Water,Bareland
2154,Forest,NULL,Water,Water,Water,Water
2155,Forest,NULL,Water,Water,Water,Forest
2156,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2157,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2158,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2159,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2160,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2161,Forest,NULL,Forest,NULL,Non_Wetland,Water
2162,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2163,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2164,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2165,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2166,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2167,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2168,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2169,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2170,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2171,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2172,Forest,NULL,Forest,Water,Non_Wetland,Water
2173,Forest,NULL,Forest,Water,Non_Wetland,Forest
2174,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2175,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
