Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLR_M_R
323,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
324,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
327,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
328,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
329,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
331,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
333,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Built-up
336,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Cropland
338,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
339,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
341,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
343,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
344,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Built-up
345,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
346,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
347,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
348,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
349,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
350,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
353,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
355,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Built-up
356,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
357,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Built-up
359,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
360,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
361,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
362,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Cropland
363,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
364,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
365,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
366,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
367,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
368,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
369,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
370,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
371,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
372,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
373,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
374,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
375,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
376,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
377,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
378,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
379,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
380,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
381,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
382,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
383,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
384,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
385,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
386,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
387,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
388,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
389,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
390,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
391,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
392,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
393,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
394,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
395,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
396,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
397,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
398,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
399,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
400,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
401,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
403,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
404,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
405,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
406,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
407,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
408,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
409,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
410,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
411,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
412,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
413,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
414,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
415,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
416,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
418,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
421,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
422,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
424,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
425,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
426,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
427,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
428,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
431,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Built-up
435,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
439,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
440,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
441,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
442,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
443,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
444,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
445,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
446,NULL,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
447,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
448,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
449,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
450,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
451,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
452,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
453,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
454,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
455,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
456,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,NULL
457,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
458,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
459,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
460,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
461,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
462,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Cropland
463,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
464,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
465,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
466,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Grassland
467,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Cropland
468,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Grassland,Grassland
469,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Grassland,Cropland
470,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Grassland,Built-up
471,NULL,NULL,Grassland,Water,Non_Wetland,Cropland,Water,Grassland
472,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
473,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
474,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
476,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
478,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
479,NULL,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
480,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
481,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
483,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
484,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
485,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
486,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
487,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
488,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
489,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
490,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
491,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
492,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
493,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
494,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
495,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
496,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
497,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
498,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
499,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
500,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
501,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
502,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
503,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
504,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Bareland
505,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
506,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
507,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Bareland
508,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
509,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
510,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
511,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
512,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
513,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
514,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
515,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
516,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
517,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
518,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
519,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Bareland
520,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
521,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Built-up
522,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
523,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
524,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
525,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
526,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
527,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
528,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
529,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
530,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
531,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
532,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
533,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
534,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
535,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
536,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Bareland
537,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Water
538,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
539,NULL,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
540,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
541,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
542,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
543,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
544,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
545,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
546,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
547,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
548,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
549,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
550,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
551,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,NULL
552,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
553,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
554,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
555,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
556,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
557,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
558,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
559,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
560,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
561,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
562,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
563,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
564,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
565,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
566,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
567,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
568,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
569,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
570,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
571,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
572,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
573,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
574,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
575,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
576,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
577,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
578,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Built-up
579,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
580,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
581,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
582,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
583,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
584,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
585,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
586,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
587,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
588,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
589,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
590,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
591,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
592,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
593,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
594,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
595,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
596,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
597,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
598,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
599,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
600,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
601,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
602,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
603,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
604,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
605,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
606,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
607,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
608,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
609,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
610,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
611,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
612,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
613,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
614,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
615,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
616,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
617,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
618,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
620,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
621,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
622,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
623,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
624,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
625,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
626,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
627,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
628,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Cropland
629,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Bareland
630,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
631,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Built-up,Bareland
632,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
633,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
634,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
635,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
636,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
637,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
638,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
639,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
640,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
641,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
642,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
643,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
644,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
645,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
646,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
647,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
648,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
649,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
650,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
651,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
652,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
653,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
654,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Built-up
655,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
656,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
657,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
658,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
659,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
660,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
661,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
