Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNT_M_R
333,NULL,NULL,Water,Water,Water,Grassland,Wetland,Water
334,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
335,NULL,NULL,Water,Water,Water,Grassland,Water,Wetland
336,NULL,NULL,Water,Water,Water,Grassland,Water,Water
337,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
338,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
339,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
340,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
341,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
342,NULL,NULL,Water,Water,Water,Wetland,Water,Water
343,NULL,NULL,Water,Water,Water,Bareland,Water,Water
344,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
345,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
346,NULL,NULL,Water,Water,Water,Water,Wetland,Water
347,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
348,NULL,NULL,Water,Water,Water,Water,Water,Grassland
349,NULL,NULL,Water,Water,Water,Water,Water,Water
350,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
351,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
356,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
358,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
359,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
360,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
361,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
362,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
363,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
364,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
365,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
366,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
367,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
368,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
369,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
370,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
371,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
372,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
373,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
374,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
375,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
376,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
377,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
378,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
379,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
380,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
381,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
382,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
383,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
384,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
385,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
386,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
387,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
388,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
389,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
390,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
391,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
392,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
393,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
394,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
395,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
396,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
397,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
398,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
399,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
400,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
401,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
402,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
403,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
404,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
405,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
406,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
407,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
408,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
409,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
411,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
412,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
413,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
414,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
415,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
416,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
417,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
418,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
419,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
420,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
421,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
423,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
424,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
425,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
426,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
427,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
428,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
429,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
430,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
431,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
432,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
433,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
434,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
435,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
436,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
437,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
438,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
439,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
440,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
441,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
442,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
443,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
444,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
445,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
446,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
447,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
448,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
449,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
450,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
451,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
452,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
453,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
454,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
455,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
456,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
457,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
458,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
459,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
460,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
461,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
462,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
463,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
464,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
465,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
466,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
467,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
468,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
469,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
470,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
471,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
472,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
473,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
474,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
475,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
476,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
477,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
478,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
479,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
480,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
481,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
482,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
484,NULL,Wetland,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
485,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
486,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
487,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
488,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
489,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
490,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
491,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
492,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
493,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
494,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
495,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
496,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
497,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
498,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
499,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
500,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
501,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
502,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
503,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
504,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
505,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
506,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
507,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
508,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
509,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
510,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
511,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
512,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
513,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
514,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
515,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
516,NULL,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
517,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
518,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
519,NULL,Wetland,Water,NULL,Water,Wetland,Water,Forest
520,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
521,NULL,Wetland,Water,Water,Water,Wetland,Water,Forest
522,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
523,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
524,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
525,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
526,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
527,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
528,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
529,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
530,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
531,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
532,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
533,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
534,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
535,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
536,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
537,NULL,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
538,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
539,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
540,NULL,Bareland,Water,Water,Water,Water,Water,Water
541,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
542,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
543,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
544,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
545,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
546,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
547,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
548,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
549,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
550,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
551,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
552,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
554,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
555,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
556,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
557,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
558,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
559,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
560,NULL,Built-up,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
561,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
562,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
563,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
564,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
565,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
566,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
567,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
568,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
570,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
571,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
572,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
573,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
574,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
575,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
576,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
577,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
578,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
579,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
580,NULL,Built-up,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
581,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
582,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
583,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
584,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
585,NULL,Built-up,Wetland,Water,Wetland,Grassland,Bareland,Grassland
586,NULL,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Grassland
587,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
588,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
589,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
590,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
591,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
592,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
593,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
594,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
595,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
596,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
597,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
598,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
599,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
600,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
601,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
602,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
603,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
604,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
605,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
606,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
607,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
608,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
609,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
610,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
611,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
612,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
613,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
614,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
615,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
616,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
617,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
618,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
619,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
620,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
621,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
622,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
623,NULL,Built-up,Forest,Water,Non_Wetland,Water,Wetland,Grassland
624,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
625,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
627,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
628,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
629,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
630,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
631,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
632,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
633,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
634,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
635,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
636,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
637,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
638,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
639,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
640,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
641,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
642,NULL,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
643,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
644,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
645,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
646,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
647,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
648,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
649,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
650,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
651,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
652,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
653,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
654,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
655,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
656,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
657,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
658,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
659,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
660,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
661,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
662,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
663,NULL,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
664,NULL,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
665,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
666,NULL,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
667,NULL,Water,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
668,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
669,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
670,NULL,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
671,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
672,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
673,NULL,Water,Water,NULL,Water,Wetland,Wetland,Forest
674,NULL,Water,Water,NULL,Water,Wetland,Water,Grassland
675,NULL,Water,Water,NULL,Water,Water,Water,Grassland
676,NULL,Water,Water,Water,Water,Grassland,Water,Wetland
