Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXU_M_R
324,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
327,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
328,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
330,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
331,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
333,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
335,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
336,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
337,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
338,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
339,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
340,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
341,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
342,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
343,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
344,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
345,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
346,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
347,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
348,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
349,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
350,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
351,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
352,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
353,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
355,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
356,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
358,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
359,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
360,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
361,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
362,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
363,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
364,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
365,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
366,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
367,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
368,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
369,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
370,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
371,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
372,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
373,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
374,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
375,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
376,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
377,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
379,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
380,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
381,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
383,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
384,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
385,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
386,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
387,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
388,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
390,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
391,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
392,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
393,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
394,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
395,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
396,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
397,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
399,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
400,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
401,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
402,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
403,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
404,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
405,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
406,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
407,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
408,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
409,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
410,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
411,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
412,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
413,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
414,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
415,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
416,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
417,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
418,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
419,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
420,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
421,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
422,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
423,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
424,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
425,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
426,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
427,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
428,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
429,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
430,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
431,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
432,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
433,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
434,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
435,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
436,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
437,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
438,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
439,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
440,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
441,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
442,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
443,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
444,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
445,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
446,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
447,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
448,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
449,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
450,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
451,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
452,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
453,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
454,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
455,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
456,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
457,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
458,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
459,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
460,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
461,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
462,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
463,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
464,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
465,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
466,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
467,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
468,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Bareland
469,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
470,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
471,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
472,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
473,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
474,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
475,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
476,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
477,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
478,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
479,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
480,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
481,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
482,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
483,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
484,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
485,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
486,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
487,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
488,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
489,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
490,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
491,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
492,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
493,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
494,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
495,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
496,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
497,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
498,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Bareland
499,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
500,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
501,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
502,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
503,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
504,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
505,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
506,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
507,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
508,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
509,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
510,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
511,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
512,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
513,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
514,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
515,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
516,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
517,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
518,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
519,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
520,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
521,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
522,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
523,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
524,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
525,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
526,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
527,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
528,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
529,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
530,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Bareland
531,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
532,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
533,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
534,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Grassland,Grassland
535,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
536,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
537,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
538,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
539,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
540,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
541,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
542,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
543,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
544,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
545,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
546,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
547,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
548,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
549,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
550,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Wetland,Grassland
551,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
552,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
553,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
554,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
555,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
556,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
557,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
558,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
559,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
560,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Built-up,Grassland
561,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
562,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
563,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
564,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
565,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
566,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
567,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
568,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
569,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
570,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
571,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
572,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
573,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
574,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
575,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
576,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
577,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
578,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
579,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
580,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
582,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
583,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
584,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
585,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
586,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
587,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
588,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
589,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
590,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
591,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
592,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
593,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
594,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
595,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
596,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
597,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
598,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
599,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
600,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
601,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
602,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
603,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
604,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
605,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
606,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
607,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
608,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
609,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
610,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
611,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
613,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
615,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
616,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
617,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
618,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
619,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
621,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
622,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
623,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
624,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
625,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
626,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
627,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
628,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
629,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
631,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
632,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
633,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
634,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
645,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
646,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
647,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
649,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
650,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
651,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
652,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
653,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
654,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
657,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
658,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
659,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
660,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
661,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
662,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
663,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
664,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
665,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
666,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
