Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNL_M_R
323,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
324,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
325,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
326,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
327,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
328,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
329,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
330,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
331,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
332,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
333,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
334,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
335,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
336,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
337,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
342,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
345,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
346,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
347,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
352,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
353,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
356,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
358,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
359,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
360,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
362,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
364,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
365,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
367,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
371,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
373,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
374,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
378,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
379,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
380,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
381,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
382,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
383,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
384,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
385,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
386,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
387,NULL,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
388,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
389,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
390,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
391,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
392,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
393,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
394,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
395,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
396,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
397,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
398,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
399,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
400,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
401,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
402,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
403,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
404,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
405,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
406,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
407,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
408,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
409,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
410,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
412,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
413,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
414,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
415,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
416,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
417,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
418,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
419,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
420,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
421,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
422,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
423,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
424,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
425,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
426,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
427,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
428,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
429,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
430,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
431,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
432,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
433,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
434,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
435,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Forest
436,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
437,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
438,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
439,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
440,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
441,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
442,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
443,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
444,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
445,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
446,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
447,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
448,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
449,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
450,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
451,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
452,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
453,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
454,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
455,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
456,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
457,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
458,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
459,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
460,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
461,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
462,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
463,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
464,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
465,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
466,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
467,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
468,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
469,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
470,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
471,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
472,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
473,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Water
474,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
475,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
476,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
477,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
478,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
479,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
480,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
481,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
482,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
483,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
484,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
485,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
486,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
487,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
488,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
489,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
490,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
491,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
492,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
493,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
494,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
495,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
496,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
497,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
498,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
499,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
500,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
501,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
502,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
503,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
504,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
505,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
506,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
507,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
508,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
509,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
510,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
511,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
512,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
513,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
514,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
515,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
516,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
517,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
518,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
519,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
520,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
521,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
522,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
523,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
524,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
525,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
526,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
527,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
528,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
529,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
530,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
531,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
532,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
533,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
534,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
535,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
536,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
537,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
538,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
539,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
540,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
541,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
542,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
543,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
544,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
545,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Forest
546,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
547,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
548,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
549,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
550,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
551,NULL,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
552,NULL,NULL,Wetland,Water,Wetland,Forest,NULL,Forest
553,NULL,NULL,Wetland,Water,Wetland,Forest,Wetland,Wetland
554,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
555,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
556,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
557,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
558,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
559,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
560,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
561,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
562,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
563,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
564,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
565,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
566,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
567,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
568,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
569,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
570,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
571,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
572,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
573,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
574,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
575,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
576,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
577,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
578,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
579,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
580,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
582,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
583,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
584,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
585,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
586,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
587,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
588,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
589,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
590,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
591,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
592,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
593,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
594,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
595,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
596,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
597,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
598,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
599,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
600,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
601,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
602,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
603,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
604,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
605,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
606,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
607,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
608,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
609,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
610,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
611,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
612,NULL,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
613,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
614,NULL,NULL,Water,NULL,Water,NULL,NULL,Wetland
615,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
616,NULL,NULL,Water,NULL,Water,NULL,Grassland,Wetland
617,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
618,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
619,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
620,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
621,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
622,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
623,NULL,NULL,Water,NULL,Water,Cropland,Wetland,Wetland
624,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
625,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
626,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
627,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
628,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
629,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
630,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
631,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
632,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
633,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
634,NULL,NULL,Water,Water,Water,NULL,NULL,Wetland
635,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
636,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
637,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
638,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
639,NULL,NULL,Water,Water,Water,Water,Wetland,Water
640,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
641,NULL,NULL,Water,Water,Water,Water,Water,Wetland
642,NULL,NULL,Water,Water,Water,Water,Water,Water
643,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
644,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
645,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
646,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
647,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
648,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
649,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
650,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
651,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
652,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
653,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
654,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
655,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
656,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
657,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
658,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
659,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
660,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
661,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
662,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
663,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
664,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
665,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
666,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
667,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
668,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
669,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
670,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
671,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
672,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
673,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Wetland
674,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
