Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWP_M_R
1721,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1723,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1724,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1725,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1726,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1727,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1728,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1729,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1730,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1731,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1732,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1733,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1734,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1735,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1736,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1737,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1738,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1739,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1740,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1741,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1742,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1743,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1744,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1745,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1746,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1747,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1748,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1749,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1750,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1751,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1752,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1753,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1754,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1755,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1756,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1757,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1758,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1759,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1760,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1761,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1762,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1763,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1764,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1765,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1766,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1767,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1768,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1769,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1770,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1771,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1772,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1773,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1774,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1775,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1776,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1777,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1778,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1779,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1780,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1781,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1782,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1783,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1784,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1785,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1786,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1787,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1788,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1789,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1790,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1791,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1792,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1793,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1794,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1795,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1796,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1797,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1798,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1799,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1800,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1801,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1802,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1803,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1804,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1805,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1806,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1807,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1808,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1809,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1810,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1811,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1812,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1813,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1814,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1815,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1816,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1817,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1818,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1819,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1820,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1821,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1822,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1823,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1824,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1825,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1826,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1827,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1828,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1829,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1830,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1831,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1832,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1833,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1834,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1835,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1836,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1837,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1839,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1840,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1841,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1842,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1843,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1844,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1845,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1846,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1847,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1848,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1849,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1850,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1851,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1852,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1853,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1854,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1855,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1856,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1857,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1858,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1859,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1860,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1861,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1862,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1863,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1864,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1865,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1866,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1867,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1868,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1869,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1870,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1871,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1872,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1873,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1874,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1875,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1876,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1877,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1878,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1879,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
1880,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1881,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1882,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1883,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1884,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1885,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1886,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1887,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1888,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1889,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1890,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1891,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1892,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1893,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1894,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1895,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1896,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1897,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1898,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1899,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1900,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1901,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1903,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1904,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1905,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1906,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1907,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1908,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1909,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1910,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1911,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1912,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1913,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1915,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1916,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1917,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1918,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1920,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1921,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1922,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1923,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1924,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1925,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1926,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1927,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1928,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1929,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1930,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1931,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1932,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1933,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1934,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1935,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1936,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1937,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1938,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1939,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1940,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1941,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1942,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1943,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1944,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1945,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1946,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1948,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1949,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1950,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1951,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1952,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1953,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1954,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1955,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1956,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1958,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1959,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1960,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1961,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1962,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1963,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1964,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1965,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1966,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1967,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1968,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1969,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1970,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1971,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1972,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1973,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1974,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1975,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1976,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1977,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1978,Forest,Water,Water,Water,Water,NULL,NULL,Water
1979,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1980,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1981,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1983,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1984,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1985,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1986,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1987,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1988,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1989,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1991,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1992,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1993,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1994,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1995,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1996,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1997,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1998,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1999,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2000,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2001,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2002,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2003,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2004,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2005,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2006,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2007,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2008,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2009,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2010,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2011,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2012,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2013,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2014,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2015,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2016,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2017,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2018,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2019,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2020,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2021,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2022,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2023,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2024,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2025,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2026,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2027,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2029,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2030,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2033,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2034,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2035,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2036,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2037,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2038,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2039,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2040,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2041,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2042,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2043,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2044,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2045,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2046,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2047,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2048,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2049,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2050,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2051,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2052,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2053,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2054,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2055,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2056,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2057,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2058,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2059,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2060,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2061,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2062,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2063,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2064,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
