Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R
1841,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1842,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1843,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1844,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1845,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1846,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1847,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
1848,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1849,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1850,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1851,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1852,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1853,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1854,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
1855,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
1856,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1857,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1858,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1859,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
1860,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
1861,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1862,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1863,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1864,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1865,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1866,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1867,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1868,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1869,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1870,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1871,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1872,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1873,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1874,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1875,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1876,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1877,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1878,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1879,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1880,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1881,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1882,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1883,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1884,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
1885,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
1886,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1887,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
1888,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1889,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
1890,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
1891,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
1892,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
1893,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1894,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
1895,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
1896,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1897,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1898,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1899,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1900,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
1901,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1902,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1903,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1904,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1905,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1906,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1907,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
1908,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1909,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1910,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1911,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1912,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1913,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1914,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1915,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1916,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1917,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
1918,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1919,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1920,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1921,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1922,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1923,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1924,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1925,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1926,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1927,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1928,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1929,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1930,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1931,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
1932,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1933,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1934,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1935,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1936,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1937,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1938,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1939,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
1940,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1941,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1942,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1943,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
1944,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Forest
1945,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1946,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Forest
1947,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
1948,Grassland,NULL,Water,NULL,Water,Grassland,Water,Cropland
1949,Grassland,NULL,Water,NULL,Water,Grassland,Forest,Forest
1950,Grassland,NULL,Water,NULL,Water,Cropland,NULL,Forest
1951,Grassland,NULL,Water,NULL,Water,Cropland,Grassland,Forest
1952,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1953,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1954,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1955,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
1956,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1957,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
1958,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1959,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
1960,Grassland,NULL,Water,NULL,Water,Bareland,Water,Forest
1961,Grassland,NULL,Water,NULL,Water,Bareland,Forest,Grassland
1962,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
1963,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
1964,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
1965,Grassland,NULL,Water,NULL,Water,Water,Wetland,Grassland
1966,Grassland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1967,Grassland,NULL,Water,NULL,Water,Water,Water,Grassland
1968,Grassland,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
1969,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
1970,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
1971,Grassland,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
1972,Grassland,NULL,Water,Non_Water,Water,Bareland,Water,Water
1973,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1974,Grassland,NULL,Water,Non_Water,Water,Water,Water,Wetland
1975,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1976,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
1977,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Wetland
1978,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
1979,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1980,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Water
1981,Grassland,NULL,Water,Water,Water,Wetland,Water,Water
1982,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Forest
1983,Grassland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
1984,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
1985,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
1986,Grassland,NULL,Water,Water,Water,Water,Wetland,Grassland
1987,Grassland,NULL,Water,Water,Water,Water,Wetland,Wetland
1988,Grassland,NULL,Water,Water,Water,Water,Wetland,Water
1989,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1990,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1991,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1992,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1993,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1994,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1995,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1996,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1997,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1998,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1999,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2000,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2001,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2002,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2003,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2004,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2005,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2006,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2007,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2008,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2009,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2010,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2011,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2012,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2013,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2014,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2015,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2016,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2017,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2018,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2019,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2020,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2021,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2022,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2023,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2024,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2025,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2026,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2027,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2028,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2029,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2030,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2031,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2032,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
2033,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2034,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2035,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
2036,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2037,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2038,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2039,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2040,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2041,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2042,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2043,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2044,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2045,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2046,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2047,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2048,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2049,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2050,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2051,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2052,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2053,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2054,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2055,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2056,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2057,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2058,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
2059,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2060,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2061,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2062,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2063,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2064,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2065,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2066,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2067,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2068,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2069,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2070,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2071,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
2072,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2073,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2074,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2075,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2076,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2077,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2078,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2079,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2080,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
2081,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2082,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2083,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2084,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2085,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2086,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
2087,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2088,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2089,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2090,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2091,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2092,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2093,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2094,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2095,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
2096,Grassland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2097,Grassland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
2098,Grassland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
2099,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2100,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2101,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2102,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
2103,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2104,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2105,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2106,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2107,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2108,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2109,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2110,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2111,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2112,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2113,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2114,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2115,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2116,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2117,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2118,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2119,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2120,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2121,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
2122,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2123,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2124,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2125,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2126,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2127,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2128,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2129,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2130,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2131,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2132,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2133,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2134,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2135,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2136,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2137,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2138,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Water
2139,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2140,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2141,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2142,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2143,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2144,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2145,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2146,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2147,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2148,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2149,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2150,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2151,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2152,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2153,Grassland,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2154,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2155,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2156,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2157,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2158,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2159,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
