Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHS_M_R
1677,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1678,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1679,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1680,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1681,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1682,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1683,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1684,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1685,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1686,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1687,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1688,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1689,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1690,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1691,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1692,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1693,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1694,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1695,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1696,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1697,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1698,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1699,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1700,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1701,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1702,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1703,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1704,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1705,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1706,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1707,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1708,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1709,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1710,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1711,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1712,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1713,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1714,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1715,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1716,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1717,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1718,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1719,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1720,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1721,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1722,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1723,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1724,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1725,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1726,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1727,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1728,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1729,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1730,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1731,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1732,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1733,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1734,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1735,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1736,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1737,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1738,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1739,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1740,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1741,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1742,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1743,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1744,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1745,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1746,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1747,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1748,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1749,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1750,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1751,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1752,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1753,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1754,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1755,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1756,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1757,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1758,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1759,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1760,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1761,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1762,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1763,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1764,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1765,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1766,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1767,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1768,Forest,Water,Water,Water,Water,NULL,NULL,Water
1769,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1770,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1771,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1772,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1773,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1774,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1775,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1776,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1777,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1778,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1779,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1780,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1781,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1782,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1783,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1784,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1785,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1786,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1787,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1788,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1789,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1791,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1792,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1793,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1794,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1795,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1796,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1797,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1798,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1799,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1800,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1801,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1802,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
