Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBK_M_R
1121,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1122,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1123,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1124,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1125,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1126,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1127,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1128,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
1129,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
1130,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1131,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1132,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1133,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1134,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1135,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1136,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1137,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1138,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1139,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1140,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1141,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1142,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1143,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1144,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1145,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
1146,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1147,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
1148,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
1149,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
1150,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
1151,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1152,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1153,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
1154,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1155,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1156,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1157,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1158,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
1159,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1160,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1161,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1162,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1163,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1164,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1165,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1166,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1167,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1168,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1169,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1170,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1171,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1172,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1173,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1174,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1175,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1176,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1177,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
1178,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1179,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1180,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
1181,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1182,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
1183,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1184,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1185,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
1186,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1187,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1188,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1189,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1190,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1191,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1192,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1193,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1194,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1195,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1196,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
1197,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1198,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1199,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1200,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1201,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1202,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1203,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1204,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1205,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1206,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1207,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1208,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1209,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1210,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1211,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1212,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1213,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1214,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1215,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1216,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
1217,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1218,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1219,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1220,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1221,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1222,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1223,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1224,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1225,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1226,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1227,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1228,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1229,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1230,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1231,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1232,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1233,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1234,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1235,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1236,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
1237,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
1238,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
1239,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
1240,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
1241,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
1242,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1243,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1244,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1245,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1246,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1247,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1248,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
1249,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
1250,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1251,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1252,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1253,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1254,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1255,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1256,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1257,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1258,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1259,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1260,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
1261,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
1262,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1263,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1264,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
1265,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
1266,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
1267,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
1268,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
1269,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
1270,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
1271,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
1272,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1273,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1274,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1275,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1276,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
1277,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1278,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
1279,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
1280,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,NULL
1281,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1282,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1283,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
1284,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
1285,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
1286,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Grassland
1287,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
1288,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1289,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1290,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1291,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
1292,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
1293,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1294,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1295,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1296,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1297,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1298,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1299,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
1300,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1301,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1302,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1303,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1304,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
1305,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
1306,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
1307,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1308,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1309,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
1310,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
1311,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1312,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1313,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
1314,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1315,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
1316,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
1317,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1318,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1319,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1320,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1321,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1322,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1323,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1324,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1325,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
1326,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1327,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1328,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1329,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1330,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
1331,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
1332,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1333,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
1334,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1335,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1336,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1337,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1338,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Water
1339,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1340,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1341,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1342,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1343,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1344,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1345,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1346,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1347,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1348,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1349,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1350,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
1351,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1352,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
1353,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1354,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1355,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1356,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1357,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
1358,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1359,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1360,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
1361,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
1362,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1363,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1364,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
1365,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
1366,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1367,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1368,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
1369,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1370,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
1371,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1372,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
1373,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
1374,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1375,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1376,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1377,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1378,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1379,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1380,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1381,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
1382,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1383,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1384,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
1385,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1386,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
1387,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1388,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1389,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1390,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1391,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1392,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1393,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1394,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
1395,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1396,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1397,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1398,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1399,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
1400,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1401,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1402,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
1403,NULL,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1404,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1405,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1407,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1408,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1409,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1410,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
1411,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1412,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1413,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
1414,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1415,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1416,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1417,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1418,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
1419,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
1420,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
1421,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1422,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1423,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1424,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
1425,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
1426,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
1427,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
1428,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
1429,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
1430,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1431,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
1432,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1433,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1434,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
1435,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1436,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1437,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1438,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1439,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1440,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1441,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1442,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1443,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1444,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1445,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
