Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZM_M_R
1426,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1427,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1428,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
1429,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1430,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1431,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1432,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
1433,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
1434,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1435,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1436,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1437,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1438,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1439,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1440,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,NULL
1441,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1442,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1443,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
1444,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1445,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1446,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1447,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
1448,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1449,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
1450,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1451,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1452,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1453,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1454,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1455,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1456,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
1457,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
1458,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1459,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1460,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1461,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1462,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1463,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1464,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1465,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1466,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1467,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1468,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1469,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
1470,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1471,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1472,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1473,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1474,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1475,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1476,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1477,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1478,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1479,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1480,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1481,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1482,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
1483,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1484,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1485,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1486,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1487,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1488,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1489,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
1490,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1491,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
1492,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
1493,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
1494,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
1495,Forest,Wetland,Water,NULL,Water,NULL,Forest,Forest
1496,Forest,Wetland,Water,NULL,Water,Shrubland,Wetland,Forest
1497,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
1498,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
1499,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
1500,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
1501,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
1502,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
1503,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
1504,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
1505,Forest,Wetland,Water,Non_Water,Water,Shrubland,Wetland,Forest
1506,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
1507,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1508,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
1509,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
1510,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
1511,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
1512,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
1513,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
1514,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
1515,Forest,Wetland,Water,Water,Water,NULL,Forest,Forest
1516,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
1517,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
1518,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1519,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
1520,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
1521,Forest,Wetland,Water,Water,Water,Water,Wetland,Bareland
1522,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
1523,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
1524,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
1525,Forest,Wetland,Water,Water,Water,Water,Water,Water
1526,Forest,Wetland,Water,Water,Water,Water,Water,Forest
1527,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
1528,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
1529,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1530,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1531,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1532,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1533,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1534,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1535,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1536,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1537,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1538,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1539,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1540,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1541,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1542,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1543,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1544,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
1545,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1546,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1547,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1548,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1549,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
1550,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1551,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
1552,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1553,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1554,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
1555,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1556,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1557,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1558,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1559,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1560,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1561,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1562,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1563,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1564,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1565,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1566,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1567,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1568,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1569,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
1570,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1571,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1572,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1573,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1574,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1575,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1576,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1577,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1578,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1579,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1580,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1581,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1582,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1583,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1584,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1585,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
1586,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1587,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1588,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1589,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1590,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1591,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1592,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1593,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1594,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1595,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1596,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1597,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1598,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
1599,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1600,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1601,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
1602,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1603,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
1604,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1605,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1606,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1607,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1608,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1609,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1610,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1611,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
1612,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1613,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1614,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1615,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1616,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1617,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1618,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1619,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1620,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1621,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1622,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1623,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1624,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1625,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1626,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1627,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1628,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1629,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1630,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1631,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1632,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1633,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1634,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1635,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1636,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1637,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1638,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1639,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
1640,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
1641,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
1642,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1643,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1644,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1645,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1646,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1647,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1648,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1649,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1650,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1651,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1652,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1653,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1654,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Bareland
1655,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1656,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1657,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1658,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1659,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1660,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1661,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1662,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1663,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
1664,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1665,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1666,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1667,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1668,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1669,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1670,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1671,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1672,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1673,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1674,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1675,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1676,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
1677,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1678,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
1679,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
1680,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1681,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1682,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1683,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1684,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1685,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
1686,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1687,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1688,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1689,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1690,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1691,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1692,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1693,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1694,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1695,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1696,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1697,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1698,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1699,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1700,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1701,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1702,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1703,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1704,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1705,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1706,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1707,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1708,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1709,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1710,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1711,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
1712,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1713,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
1714,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Forest
1715,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
1716,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
1717,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
1718,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1719,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1720,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1721,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1722,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1723,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1724,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
1725,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1726,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1727,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1728,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
1729,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1730,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
1731,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1732,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1733,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1734,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1735,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1736,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
1737,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
1738,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1739,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1740,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1741,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1742,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1743,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1744,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1745,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1746,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1747,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1748,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1749,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1750,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1751,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1752,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1753,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1754,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1755,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1756,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1757,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1758,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1759,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1760,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1761,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1762,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1763,Forest,Water,Water,NULL,Water,NULL,Water,Water
1764,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1765,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1766,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1767,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
1768,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1769,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
1770,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
1771,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
1772,Forest,Water,Water,NULL,Water,Wetland,Water,Water
1773,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1774,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
1775,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1776,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1777,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1778,Forest,Water,Water,NULL,Water,Water,Water,Water
1779,Forest,Water,Water,NULL,Water,Water,Water,Forest
1780,Forest,Water,Water,NULL,Water,Water,Forest,Water
1781,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1782,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1783,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1784,Forest,Water,Water,NULL,Water,Forest,Water,Water
1785,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1786,Forest,Water,Water,NULL,Water,Forest,Forest,Water
1787,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1788,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1789,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1790,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1791,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1792,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
