Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWS_M_R
2105,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2106,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2107,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2108,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2109,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2110,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2111,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2112,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2113,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2114,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2115,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2116,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2117,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2118,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2119,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
2120,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2121,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2122,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2123,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2124,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2125,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2126,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2127,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2128,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2129,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2130,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2131,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2132,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2133,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2134,Cropland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2135,Cropland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2136,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2137,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2138,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2139,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2140,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2141,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2142,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
2143,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2144,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2145,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2146,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2147,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2148,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2149,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2150,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2151,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2152,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2153,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2154,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2155,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2156,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2157,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2158,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2159,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2160,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2161,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2162,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2163,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2164,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2165,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2166,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2167,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2168,Cropland,Wetland,Water,Water,Water,Water,Wetland,Wetland
2169,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2170,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2171,Cropland,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
2172,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2173,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2174,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2175,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2176,Cropland,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
2177,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2178,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2179,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2180,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2181,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2182,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2183,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2184,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2185,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2186,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2187,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2188,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2189,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2190,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2191,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2192,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2193,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2194,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2195,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2196,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2197,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2198,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2199,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2200,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2201,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2202,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2203,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2204,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2205,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2206,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2207,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2208,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2209,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2210,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2211,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2212,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2213,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2214,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2215,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2216,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2217,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2218,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2219,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2220,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2221,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2222,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2223,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2224,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2225,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2226,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2227,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2228,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2229,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
2230,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2231,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2232,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2233,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2234,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2235,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2236,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
2237,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
2238,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
2239,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
2240,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
2241,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
2242,Wetland,NULL,Water,Water,Water,Water,Water,Water
2243,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2244,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2245,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2246,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2247,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2248,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2249,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2250,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2251,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2252,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2253,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2254,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2255,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2256,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2257,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2258,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2259,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2260,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2261,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2262,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2263,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2264,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2265,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2266,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2267,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2268,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2269,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2270,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2271,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2272,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2273,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2274,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2275,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2276,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2277,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2278,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
2279,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2280,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2281,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2282,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2283,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2284,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2285,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2286,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2287,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2288,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2289,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2290,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2291,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2292,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2293,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2294,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2295,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2296,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2297,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2298,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2299,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2300,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2301,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2302,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2303,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2304,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2305,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2306,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2307,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2308,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2309,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2310,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2311,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2312,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2313,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2314,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2315,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2316,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
2317,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2318,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2319,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2320,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2321,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2322,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2323,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
2324,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2325,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2326,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
2327,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2328,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2329,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2330,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2331,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2332,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2333,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2334,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2335,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2336,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
2337,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
2338,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
2339,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2340,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2341,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2342,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2343,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
2344,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2345,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2346,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2347,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
2348,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2349,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2350,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
2351,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2352,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2353,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2354,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2355,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2356,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2357,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
2358,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2359,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2360,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2361,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2362,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2363,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2364,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
2365,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2366,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2367,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2368,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2369,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2370,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2371,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2372,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
2373,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
2374,Wetland,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
2375,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2376,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
2377,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2378,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2379,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
2380,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
2381,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
2382,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
2383,Wetland,Wetland,Water,NULL,Water,Water,Water,Grassland
2384,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
2385,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
2386,Wetland,Wetland,Water,NULL,Water,Water,Water,Forest
2387,Wetland,Wetland,Water,NULL,Water,Forest,Wetland,Forest
2388,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
2389,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
2390,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
2391,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
2392,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
2393,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
2394,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
2395,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
2396,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
2397,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
2398,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
2399,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
2400,Wetland,Wetland,Water,Water,Water,NULL,Wetland,Grassland
2401,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2402,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2403,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
2404,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
2405,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
2406,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
2407,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
2408,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
2409,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
2410,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
2411,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
2412,Wetland,Wetland,Water,Water,Water,Water,Wetland,Forest
2413,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
2414,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
2415,Wetland,Wetland,Water,Water,Water,Water,Water,Water
2416,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
2417,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2418,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2419,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2420,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2421,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
