Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R
1241,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1242,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1243,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1244,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1245,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1246,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1247,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1248,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1249,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1250,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1251,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1252,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1253,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1254,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1255,Wetland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1256,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1257,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1258,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1259,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1260,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1261,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1262,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1263,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1264,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1265,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1266,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1267,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1268,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1269,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1270,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1271,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1272,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1273,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1274,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1275,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1276,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1277,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1278,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1279,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1280,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1281,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1282,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1283,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1284,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1285,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1286,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1287,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1288,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1289,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1290,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1291,Wetland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1292,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1293,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1294,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1295,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1296,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1297,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1298,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1299,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1300,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1301,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1302,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1303,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1304,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1305,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1306,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1307,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1308,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1309,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1310,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1311,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1312,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1313,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1314,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1315,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1316,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1317,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1318,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1319,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1320,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1321,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1322,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1323,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1324,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1325,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1326,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1327,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1328,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1329,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1330,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1331,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1332,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1333,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1334,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1335,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1336,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1337,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1338,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1339,Wetland,Water,Water,NULL,Water,NULL,NULL,NULL
1340,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1341,Wetland,Water,Water,Non_Water,Water,NULL,NULL,NULL
1342,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1343,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1344,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1345,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1346,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1347,Wetland,Water,Water,Water,Water,NULL,NULL,Cropland
1348,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1349,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1350,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1351,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1352,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1353,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1354,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1355,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1356,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1357,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1359,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1360,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1361,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1362,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1363,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1364,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1365,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1366,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1367,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1368,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1369,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1370,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1371,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1372,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1373,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1374,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1375,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1376,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1377,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1379,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1380,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1381,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1382,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1383,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1385,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1387,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1388,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1390,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1391,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1392,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1393,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1394,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1395,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1396,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1397,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1398,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1399,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1400,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1401,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1402,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1403,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1404,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1405,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1406,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1407,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1408,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1409,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1410,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1411,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1412,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1413,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1414,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1415,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1416,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1417,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1418,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1420,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1421,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1422,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1423,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1424,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1425,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1426,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1427,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1428,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1429,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1430,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1431,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1432,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1433,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1434,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1435,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1436,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1437,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1438,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1439,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1440,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1441,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1442,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1443,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1444,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1445,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1446,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1447,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1448,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1449,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1450,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1451,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1452,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1453,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1454,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1455,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1456,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1457,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1458,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1459,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1460,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1461,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1462,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1463,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1464,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1466,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1467,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1468,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1469,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1470,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1471,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1472,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1473,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1474,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1475,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1476,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1477,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1478,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1479,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1480,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1481,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1482,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1483,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1484,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1485,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1486,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1487,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1488,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1489,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1490,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1491,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1492,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1493,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1494,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1495,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1496,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1497,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1499,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1500,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1501,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1502,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1503,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1504,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1505,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1506,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1507,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1508,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1509,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1510,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1511,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1512,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1513,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1514,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1515,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1516,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1517,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1518,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1519,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1520,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1521,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1522,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1523,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1524,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1525,Bareland,NULL,Water,Water,Water,NULL,NULL,NULL
1526,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1527,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
1528,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1529,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1530,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1531,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1532,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1533,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1534,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1535,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1536,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1537,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1538,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1539,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1540,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1541,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1542,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1543,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1544,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1545,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1546,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1547,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1548,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1549,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1550,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1551,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1552,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1553,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1554,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1555,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1557,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1558,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1559,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1560,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1561,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1562,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1563,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1564,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1565,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1566,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1567,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1568,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1569,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1570,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1571,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1572,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1574,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1575,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1576,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
