Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R
2132,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2133,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2134,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2135,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
2136,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2137,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2138,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2139,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
2140,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2141,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2142,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2143,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2144,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2145,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2146,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2147,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2148,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2149,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2150,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2151,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2152,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2153,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2154,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2155,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
2156,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2157,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2158,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2159,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2160,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2161,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2162,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2163,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2164,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2165,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2166,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2167,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2168,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2169,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2170,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2171,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2172,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2173,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2174,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2175,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2176,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2177,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2178,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
2179,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2180,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2181,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2182,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2183,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
2184,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2185,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2186,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2187,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2188,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
2189,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2190,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
2191,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
2192,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
2193,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2194,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2195,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2196,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
2197,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2198,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2199,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2200,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2201,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2202,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2203,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2204,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2205,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
2206,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2207,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2208,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
2209,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2210,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2211,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2212,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2213,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Grassland
2214,NULL,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Water
2215,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2216,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2217,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2218,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
2219,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2220,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
2221,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2222,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2223,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2224,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2225,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2226,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2227,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2228,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2229,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
2230,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2231,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2232,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2233,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
2234,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2235,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2236,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2237,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2238,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
2239,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
2240,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
2241,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2242,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2243,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2244,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2245,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2246,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Built-up
2247,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
2248,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2249,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2250,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2251,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2252,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2253,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2254,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2255,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2256,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2257,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2258,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2259,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2260,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2261,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2262,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2263,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2264,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2265,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2266,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2267,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
2268,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2269,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2270,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2271,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2272,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,NULL
2273,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2274,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2275,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2276,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2277,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2278,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2279,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2280,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2281,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2282,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2283,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2284,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2285,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2286,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2287,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2288,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2289,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2290,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
2291,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2292,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
2293,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2294,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2295,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2296,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2297,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2298,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2299,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2300,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2301,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2302,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2303,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2304,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2305,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2306,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2307,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2308,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2309,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2310,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
2311,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2312,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2313,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
2314,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2315,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2316,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2317,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2318,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2319,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2320,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2321,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2322,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2323,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2324,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2325,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2326,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2327,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2328,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2329,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2330,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2331,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2332,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2333,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2334,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2335,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
2336,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2337,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2338,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2339,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2340,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2341,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
2342,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
2343,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2344,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2345,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2346,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2347,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2348,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2349,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2350,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2351,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2352,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2353,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2354,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2355,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
2356,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2357,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2358,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2359,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2360,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2361,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
2362,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2363,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2364,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Wetland
2365,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2366,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2367,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2368,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2369,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Bareland
2370,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2371,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,NULL
2372,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
2373,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2374,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2375,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2376,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
2377,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
2378,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
2379,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
2380,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2381,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
2382,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
2383,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
2384,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,NULL
2385,NULL,Built-up,Cropland,Water,Non_Wetland,Shrubland,Built-up,NULL
2386,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,NULL
2387,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Cropland
2388,NULL,Built-up,Cropland,Water,Non_Wetland,Water,Built-up,Grassland
2389,NULL,Built-up,Cropland,Water,Non_Wetland,Water,Built-up,Water
2390,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
2391,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2392,NULL,Built-up,Wetland,Water,Wetland,NULL,Built-up,Built-up
2393,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2394,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2395,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2396,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2397,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2398,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2399,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2400,NULL,Built-up,Bareland,NULL,Non_Wetland,Water,Built-up,Grassland
2401,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
2402,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2403,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2404,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2405,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2406,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2407,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
2408,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
2409,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2410,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
2411,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
2412,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2413,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
2414,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2415,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2416,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
2417,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2418,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2419,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2420,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2421,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,NULL
2422,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
2423,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
2424,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
2425,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2426,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
2427,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
2428,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2429,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2430,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2431,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2432,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2433,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2434,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2435,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2436,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2437,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
2438,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2439,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2440,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2441,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
2442,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Cropland
2443,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2444,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
