Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZS_M_R
2520,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2521,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2522,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2523,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2524,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2525,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2526,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2527,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2528,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2529,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2530,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2531,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2532,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2533,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2534,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2535,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2536,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2537,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2538,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2539,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2540,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2541,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2542,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2543,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2544,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2545,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
2546,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2547,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2548,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2549,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
2550,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2551,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
2552,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2553,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
2554,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2555,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2556,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2557,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2558,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2559,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2560,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2561,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2562,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2563,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2564,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2565,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2566,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2567,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2568,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2569,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2570,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
2571,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2572,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2573,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2574,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2575,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2576,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2577,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2578,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2579,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
2580,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2581,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
2582,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2583,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2584,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
2585,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2586,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2587,NULL,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2588,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2589,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
2590,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2591,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2592,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2593,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2594,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2595,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2596,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2597,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2598,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2599,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2600,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2601,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2602,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
2603,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2604,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2605,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2606,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2607,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2608,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2609,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2610,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
2611,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2612,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2613,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
2614,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2615,NULL,Forest,Water,Water,Water,Water,Water,Wetland
2616,NULL,Forest,Water,Water,Water,Water,Water,Forest
2617,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2618,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2619,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2620,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2621,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2622,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2623,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2624,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2625,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2626,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2627,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2628,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2629,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2630,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2631,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2632,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2633,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2634,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2635,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2636,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2637,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2638,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2639,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2640,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2641,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2642,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2643,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2644,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2645,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2646,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2647,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2648,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2649,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2650,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2651,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2652,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2653,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2654,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2655,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2656,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2657,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2658,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2659,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2660,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2661,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2662,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2663,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2664,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2665,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2666,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2667,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2668,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2669,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2670,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2671,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2672,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2673,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
2674,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2675,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2676,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2677,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2678,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2679,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2680,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2681,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2682,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2683,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2684,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2685,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2686,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2687,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2688,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2689,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2690,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2691,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
2692,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2693,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2694,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2695,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2696,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
2697,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2698,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2699,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2700,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2701,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2702,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
2703,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2704,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2705,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2706,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2707,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2708,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2709,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2710,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2711,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2712,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2713,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2714,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2715,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2716,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2717,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2718,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2719,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2720,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2721,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2722,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2723,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2724,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2725,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2726,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2727,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2728,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2729,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2730,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2731,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2732,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2733,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2734,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2735,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2736,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2737,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
2738,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2739,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2740,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2741,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2742,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2743,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2744,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2745,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2746,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2747,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2748,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2749,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2750,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2751,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2752,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2753,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2754,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2755,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2756,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
2757,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2758,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2759,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2760,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2761,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2762,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2763,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2764,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2765,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2766,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2767,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
2768,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2769,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
2770,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2771,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
2772,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2773,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2774,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2775,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2776,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
2777,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2778,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2779,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2780,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2781,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
2782,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
2783,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2784,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2785,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2786,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2787,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2788,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2789,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
2790,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2791,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2792,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
2793,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
2794,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2795,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
2796,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2797,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2798,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2799,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2800,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,NULL
2801,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2802,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2803,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
2804,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2805,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
2806,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2807,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2808,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2809,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2810,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2811,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2812,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2813,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2814,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
2815,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
2816,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
2817,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2818,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2819,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,NULL
2820,Grassland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Cropland
2821,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2822,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2823,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2824,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2825,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2826,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2827,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2828,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2829,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2830,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2831,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2832,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2833,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2834,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2835,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2836,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2837,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
2838,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2839,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2840,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2841,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
2842,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2843,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2844,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2845,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
