Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVH_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
324,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
325,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
329,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
330,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
334,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
335,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
336,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
352,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
358,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
359,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
360,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Cropland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
362,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
364,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
365,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
368,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
369,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
371,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
373,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
374,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
375,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
376,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
377,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
378,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
379,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
380,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
381,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
382,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
383,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
384,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
385,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
386,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
387,NULL,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
388,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
390,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
391,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
392,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
393,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
394,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
395,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
396,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
397,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
399,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
400,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
401,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
402,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
403,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
404,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
405,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
406,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
407,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
408,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
409,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
410,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
412,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
413,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
414,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
415,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
416,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
417,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
418,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
419,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
420,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
421,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
422,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
423,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
424,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
425,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
426,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
427,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
428,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
429,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
430,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
431,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
432,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
433,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
434,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
435,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
436,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
437,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
438,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
439,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
440,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
441,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
442,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
443,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
444,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
445,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
446,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
448,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
449,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
450,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
451,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
454,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
455,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
456,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
458,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
459,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
460,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
461,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
462,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
463,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
464,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
465,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
466,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
467,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
470,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
471,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
473,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
474,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
476,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
480,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
481,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
482,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
488,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
489,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
491,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
495,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
496,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
497,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
498,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Bareland
499,NULL,NULL,Water,NULL,Water,NULL,Wetland,Grassland
500,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
501,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
502,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
503,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
504,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
505,NULL,NULL,Water,NULL,Water,Grassland,Water,Forest
506,NULL,NULL,Water,NULL,Water,Grassland,Forest,Grassland
507,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
508,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Water
509,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
510,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
511,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
512,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
513,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
514,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
515,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
516,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
517,NULL,NULL,Water,NULL,Water,Water,Grassland,Bareland
518,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
519,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
520,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Water
521,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
522,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
523,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
524,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
525,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
526,NULL,NULL,Water,Water,Water,Water,Water,Grassland
527,NULL,NULL,Water,Water,Water,Water,Water,Water
528,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
529,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
530,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
531,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
532,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
534,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
535,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
536,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
537,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
539,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
540,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
543,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
544,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
545,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
546,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
547,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
548,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
549,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
550,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
551,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
552,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
553,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
554,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
555,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
556,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
557,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
558,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
559,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
560,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
561,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
562,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
564,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
565,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
568,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
570,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
571,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
572,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
574,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
575,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
576,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
577,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
578,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
580,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
582,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
584,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
585,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
586,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
587,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
588,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
589,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
591,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
593,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
594,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
595,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
597,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
598,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
599,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
601,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
604,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
607,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
608,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
609,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
610,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
612,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
615,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
617,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
618,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
619,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
620,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
621,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
622,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
623,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
624,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
625,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
626,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
627,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
628,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
629,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
630,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
631,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
632,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
633,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
634,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
635,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
636,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
637,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
638,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
639,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
640,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
641,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
642,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
643,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
644,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
645,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
646,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
647,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
648,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
649,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
650,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
651,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
652,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
653,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
654,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
655,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
656,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
657,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
658,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
659,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
660,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
661,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
