Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYV_M_R
1126,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
1127,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
1128,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
1129,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
1130,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
1131,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Bareland
1132,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
1133,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
1134,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
1135,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Water,Bareland
1136,NULL,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
1137,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1138,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1139,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1140,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1141,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1142,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1143,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
1144,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
1145,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
1146,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,NULL
1147,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
1148,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
1149,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Built-up
1150,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Water
1151,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
1152,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
1153,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Wetland
1154,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
1155,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
1156,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
1157,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
1158,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
1159,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
1160,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
1161,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
1162,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Built-up
1163,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
1164,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,NULL
1165,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
1166,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,Bareland
1167,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Built-up,Grassland
1168,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Built-up,Bareland
1169,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Built-up,Built-up
1170,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,NULL
1171,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
1172,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
1173,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
1174,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
1175,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
1176,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
1177,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
1178,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Water
1179,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,NULL
1180,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
1181,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Bareland
1182,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1183,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
1184,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
1185,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
1186,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
1187,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
1188,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Built-up,Bareland
1189,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
1190,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
1191,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
1192,NULL,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
1193,NULL,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
1194,NULL,NULL,Cropland,Water,Non_Wetland,Cropland,Shrubland,Grassland
1195,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
1196,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Cropland
1197,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
1198,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Bareland
1199,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1200,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
1201,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1202,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1203,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
1204,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,NULL
1205,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
1206,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
1207,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1208,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
1209,NULL,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,NULL
1210,NULL,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
1211,NULL,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
1212,NULL,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Built-up
1213,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
1214,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Bareland
1215,NULL,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
1216,NULL,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
1217,NULL,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
1218,NULL,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Built-up
1219,NULL,NULL,Cropland,Water,Non_Wetland,Water,Built-up,Grassland
1220,NULL,NULL,Cropland,Water,Non_Wetland,Water,Built-up,Bareland
1221,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
1222,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
1223,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
1224,NULL,NULL,Cropland,Water,Non_Wetland,Forest,Water,Grassland
1225,NULL,NULL,Wetland,NULL,NULL,Bareland,Bareland,Grassland
1226,NULL,NULL,Wetland,NULL,NULL,Bareland,Built-up,Grassland
1227,NULL,NULL,Wetland,NULL,NULL,Bareland,Built-up,Bareland
1228,NULL,NULL,Wetland,NULL,NULL,Forest,Bareland,Grassland
1229,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1230,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1231,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1232,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1233,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1234,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1235,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
1236,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
1237,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Bareland
1238,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1239,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,NULL
1240,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
1241,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Bareland
1242,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
1243,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
1244,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
1245,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
1246,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
1247,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
1248,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
1249,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
1250,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Bareland
1251,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
1252,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
1253,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1254,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1255,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
1256,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
1257,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
1258,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Bareland
1259,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
1260,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
1261,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Bareland
1262,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
1263,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
1264,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
1265,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Bareland
1266,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Built-up,NULL
1267,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Built-up,Grassland
1268,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Built-up,Bareland
1269,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
1270,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
1271,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
1272,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Bareland
1273,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
1274,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
1275,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
1276,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1277,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
1278,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Bareland
1279,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1280,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1281,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1282,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1283,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1284,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
1285,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
1286,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
1287,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Bareland
1288,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1289,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1290,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
1291,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,NULL
1292,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
1293,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Forest
1294,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1295,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,NULL
1296,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
1297,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
1298,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
1299,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Built-up
1300,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1301,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1302,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
1303,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1304,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1305,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
1306,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1307,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
1308,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
1309,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1310,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,NULL
1311,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
1312,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
1313,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Built-up
1314,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1315,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
1316,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
1317,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
1318,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
1319,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,NULL
1320,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
1321,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Bareland
1322,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
1323,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1324,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
1325,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Bareland
1326,NULL,NULL,Wetland,NULL,Wetland,Water,Built-up,Grassland
1327,NULL,NULL,Wetland,NULL,Wetland,Water,Built-up,Bareland
1328,NULL,NULL,Wetland,NULL,Wetland,Water,Water,NULL
1329,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1330,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1331,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1332,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,NULL
1333,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
1334,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
1335,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
1336,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Grassland
1337,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,NULL
1338,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
1339,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
1340,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1341,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1342,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1343,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1344,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1345,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
1346,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
1347,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
1348,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Bareland
1349,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
1350,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
1351,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
1352,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
1353,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1354,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1355,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
1356,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
1357,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
1358,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
1359,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
1360,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Bareland
1361,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
1362,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
1363,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
1364,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Cropland
1365,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
1366,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Bareland
1367,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
1368,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
1369,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,NULL
1370,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
1371,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Bareland
1372,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
1373,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1374,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
1375,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
1376,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
1377,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
1378,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1379,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
1380,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
1381,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1382,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
1383,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1384,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
1385,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
1386,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Bareland
1387,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Built-up,Bareland
1388,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1389,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
1390,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
1391,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Forest
1392,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
1393,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
1394,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1395,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
1396,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
1397,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1398,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
1399,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1400,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
1401,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
1402,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1403,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
1404,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Bareland
1405,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
1406,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1407,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
1408,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Bareland
1409,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
1410,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1411,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1412,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
1413,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
1414,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1415,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
1416,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1417,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
1418,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1419,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
1420,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Bareland,Grassland
1421,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
1422,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1423,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1424,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,NULL
1425,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
1426,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Cropland
1427,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
1428,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
1429,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
1430,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Bareland
1431,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
1432,NULL,NULL,Wetland,Water,Wetland,NULL,Built-up,Grassland
1433,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1434,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
1435,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
1436,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,NULL
1437,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
1438,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Cropland
1439,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
1440,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Bareland
1441,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
1442,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
1443,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Bareland
1444,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
1445,NULL,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
1446,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,NULL
1447,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Grassland
1448,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Bareland
1449,NULL,NULL,Wetland,Water,Wetland,Shrubland,Built-up,NULL
1450,NULL,NULL,Wetland,Water,Wetland,Shrubland,Built-up,Bareland
1451,NULL,NULL,Wetland,Water,Wetland,Shrubland,Built-up,Built-up
1452,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
1453,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1454,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Bareland
1455,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
1456,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
1457,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Bareland
1458,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
1459,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1460,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1461,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Wetland
1462,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Bareland
1463,NULL,NULL,Wetland,Water,Wetland,Grassland,Built-up,NULL
1464,NULL,NULL,Wetland,Water,Wetland,Grassland,Built-up,Grassland
1465,NULL,NULL,Wetland,Water,Wetland,Grassland,Built-up,Bareland
1466,NULL,NULL,Wetland,Water,Wetland,Grassland,Built-up,Built-up
1467,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
