Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNN_M_R
1928,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
1929,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1930,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest
1931,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Forest
1932,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
1933,Forest,Wetland,Water,NULL,Water,NULL,Grassland
1934,Forest,Wetland,Water,NULL,Water,NULL,Bareland
1935,Forest,Wetland,Water,NULL,Water,NULL,Water
1936,Forest,Wetland,Water,NULL,Water,NULL,Forest
1937,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
1938,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
1939,Forest,Wetland,Water,Non_Water,Water,NULL,Water
1940,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
1941,Forest,Wetland,Water,Water,Water,NULL,Grassland
1942,Forest,Wetland,Water,Water,Water,NULL,Wetland
1943,Forest,Wetland,Water,Water,Water,NULL,Bareland
1944,Forest,Wetland,Water,Water,Water,NULL,Water
1945,Forest,Wetland,Water,Water,Water,NULL,Forest
1946,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
1947,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1948,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1949,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
1950,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1951,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1952,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL
1953,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1954,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1955,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
1956,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1957,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1958,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1959,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1960,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1961,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
1962,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1963,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1964,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1965,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1966,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1967,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1968,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
1969,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1970,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,Forest
1971,Forest,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1972,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1973,Forest,Bareland,Wetland,Water,Wetland,NULL,Forest
1974,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Forest
1975,Forest,Bareland,Water,Water,Water,NULL,Water
1976,Forest,Bareland,Water,Water,Water,NULL,Forest
1977,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1978,Forest,Bareland,Forest,Water,Non_Wetland,NULL,Water
1979,Forest,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1980,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
1981,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL
1982,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1983,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1984,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL
1985,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1986,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1987,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1988,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1989,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1990,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
1991,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
1992,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
1993,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1994,Forest,Built-up,Water,NULL,Water,NULL,Forest
1995,Forest,Built-up,Water,Water,Water,NULL,Forest
1996,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL
1997,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1998,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1999,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2000,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland
2001,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2002,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
2003,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
2004,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland
2005,Forest,Water,NULL,Water,Non_Wetland,NULL,Bareland
2006,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest
2007,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2008,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2009,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2010,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2011,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2012,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2013,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2014,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2015,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2016,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL
2017,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2018,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2019,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2020,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2021,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL
2022,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2023,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
2024,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2025,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2026,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2027,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2028,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2029,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2030,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland
2031,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water
2032,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2033,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2034,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water
2035,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2036,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2037,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
2038,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2039,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
2040,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2041,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2042,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2043,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2044,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL
2045,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2046,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2047,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
2048,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2049,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2050,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2051,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2052,Forest,Water,Wetland,Water,Wetland,NULL,Water
2053,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2054,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
2055,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Bareland
2056,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest
2057,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2058,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest
2059,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest
2060,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
2061,Forest,Water,Water,NULL,Water,NULL,Grassland
2062,Forest,Water,Water,NULL,Water,NULL,Wetland
2063,Forest,Water,Water,NULL,Water,NULL,Water
2064,Forest,Water,Water,NULL,Water,NULL,Forest
2065,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2066,Forest,Water,Water,Non_Water,Water,NULL,Wetland
2067,Forest,Water,Water,Non_Water,Water,NULL,Water
2068,Forest,Water,Water,Non_Water,Water,NULL,Forest
2069,Forest,Water,Water,Water,Water,NULL,Grassland
2070,Forest,Water,Water,Water,Water,NULL,Wetland
2071,Forest,Water,Water,Water,Water,NULL,Bareland
2072,Forest,Water,Water,Water,Water,NULL,Water
2073,Forest,Water,Water,Water,Water,NULL,Forest
2074,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL
2075,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2076,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2077,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2078,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
2079,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2080,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2081,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2082,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
2083,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2084,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2085,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2086,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
2087,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
2088,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2089,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2090,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2091,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water
2092,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2093,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
2094,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2095,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
2096,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2097,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2098,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2099,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2100,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2101,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2102,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2103,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2104,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2105,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
2106,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2107,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL
2108,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2109,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
2110,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2111,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2112,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2113,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2114,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2115,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2116,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
2117,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2118,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2119,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water
2120,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2121,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2122,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
2123,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water
2124,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2125,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2126,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2127,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2128,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2129,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2130,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2131,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
2132,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2133,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2134,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland
2135,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2136,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2137,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2138,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2139,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2140,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2141,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2142,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2143,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
2144,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2145,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2146,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2147,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2148,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2149,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2150,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland
2151,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2152,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2153,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
2154,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland
2155,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2156,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2157,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
2158,Forest,Forest,Water,NULL,Water,NULL,Grassland
2159,Forest,Forest,Water,NULL,Water,NULL,Water
2160,Forest,Forest,Water,NULL,Water,NULL,Forest
2161,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2162,Forest,Forest,Water,Non_Water,Water,NULL,Water
2163,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2164,Forest,Forest,Water,Water,Water,NULL,Grassland
2165,Forest,Forest,Water,Water,Water,NULL,Wetland
2166,Forest,Forest,Water,Water,Water,NULL,Water
2167,Forest,Forest,Water,Water,Water,NULL,Forest
2168,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2169,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2170,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2171,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2172,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2173,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2174,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2175,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2176,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2177,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2178,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2179,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2180,Forest,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2181,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
2182,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
