Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCD_M_R
324,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
326,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
327,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
329,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
330,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
331,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
332,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
333,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
334,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
335,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
336,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
337,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
338,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
339,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
340,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
341,NULL,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
342,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
343,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
344,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
345,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
346,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
347,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
348,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
349,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
350,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
352,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
353,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
354,NULL,NULL,Grassland,Water,Non_Wetland,Water,Water,Wetland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
356,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
357,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
358,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
359,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
360,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
361,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
362,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
363,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
364,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
365,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
366,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
367,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
368,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
369,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
370,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
371,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
372,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
373,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
374,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
375,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
376,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
377,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
379,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
380,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
381,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
382,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
383,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
384,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
385,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
386,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Cropland
387,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
388,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
389,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
390,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
391,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
392,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
393,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
394,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
395,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
396,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
397,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
399,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
400,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
401,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
402,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
403,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
404,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
405,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
406,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
407,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
408,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
409,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
410,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
412,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Cropland
413,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
414,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
415,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
416,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
417,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
418,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Cropland
419,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
420,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
421,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
422,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
423,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
424,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
425,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
426,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
427,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
428,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Cropland
429,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
430,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
431,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
432,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
433,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
434,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
435,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
436,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
437,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
438,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Water
439,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
440,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Cropland
441,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
442,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
443,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
444,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
445,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
446,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
447,NULL,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
448,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
449,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
450,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
451,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
452,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
453,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
454,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
455,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
456,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
457,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
458,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
459,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
460,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
461,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
462,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
463,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
464,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
465,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
466,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
467,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
468,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
469,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
470,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
471,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
472,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
473,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
474,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
475,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
476,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
477,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
478,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
479,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
480,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
481,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
482,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
483,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
484,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
485,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
486,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
487,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
488,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
489,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
490,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
491,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Cropland
492,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
493,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
494,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
495,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
496,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
497,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
498,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
499,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
500,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
501,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
502,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
503,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
504,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
505,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
506,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
507,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
508,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
509,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
510,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
511,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
512,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
513,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
514,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
515,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
516,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
517,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Wetland,Grassland
518,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Wetland,Wetland
519,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Bareland,Grassland
520,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Wetland
521,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Wetland
522,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Forest,Wetland
523,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
524,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
525,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
526,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
527,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
528,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
529,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
530,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
531,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
532,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
533,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
534,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
535,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Bareland
536,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
537,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
538,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
539,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
540,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
541,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
542,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
543,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
544,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
545,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
546,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
547,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
548,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
549,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Wetland
550,NULL,NULL,Wetland,Water,Wetland,Cropland,Forest,Wetland
551,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
552,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
553,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
554,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
555,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
556,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
557,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
558,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
559,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
560,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
561,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
562,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
563,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
564,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
565,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
566,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
567,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
568,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
569,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
570,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
571,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
572,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
573,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Wetland
574,NULL,NULL,Wetland,Water,Wetland,Built-up,Water,Wetland
575,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
576,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
577,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
578,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
579,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
580,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
581,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
582,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
583,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
584,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
585,NULL,NULL,Wetland,Water,Wetland,Forest,Wetland,Wetland
586,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
587,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Wetland
588,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
589,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
590,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
591,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
592,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
593,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
594,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
595,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
596,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
597,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
598,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
599,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
600,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
601,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
602,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
603,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
604,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
605,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
606,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
607,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
608,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
609,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
610,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
611,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
612,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
613,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
614,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
615,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
616,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
617,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
618,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
619,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
620,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
621,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
622,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
623,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
624,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
625,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
626,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
627,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
628,NULL,NULL,Bareland,Non_Water,Non_Wetland,Built-up,Bareland,Wetland
629,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
630,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
631,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
632,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
633,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
634,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
636,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
638,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
639,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
640,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
641,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
642,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
643,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
645,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
646,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
647,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Wetland
648,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
649,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
650,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
651,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
652,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Water
653,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
654,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
655,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
656,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
657,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
658,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
659,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
660,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
661,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
662,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
663,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
664,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Cropland
665,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
666,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
667,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
668,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
669,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
670,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
671,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
672,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
673,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
