Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGJ_M_R
2628,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2629,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2630,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2631,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2632,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2633,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2634,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2635,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2636,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2637,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2638,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2639,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2640,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2641,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2642,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2643,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2644,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2645,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2646,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2647,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
2648,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2649,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
2650,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2651,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
2652,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2653,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2654,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2655,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
2656,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2657,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2658,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
2659,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
2660,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2661,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
2662,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2663,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2664,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2665,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2666,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2667,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
2668,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2669,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2670,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2671,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2672,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2673,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2674,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2675,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2676,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2677,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2678,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2679,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2680,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2681,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2682,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2683,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2684,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2685,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2686,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
2687,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
2688,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
2689,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
2690,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
2691,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
2692,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
2693,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2694,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2695,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2696,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2697,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2698,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2699,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2700,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
2701,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2702,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2703,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2704,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2705,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2706,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2707,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2708,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2709,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2710,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2711,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2712,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2713,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
2714,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2715,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2716,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2717,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2718,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2719,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2720,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2721,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2722,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
2723,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2724,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2725,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
2726,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2727,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2728,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2729,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2730,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2731,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
2732,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2733,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2734,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
2735,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
2736,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2737,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
2738,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2739,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2740,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
2741,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
2742,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2743,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2744,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2745,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2746,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2747,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2748,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2749,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2750,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
2751,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
2752,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
2753,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2754,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2755,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
2756,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2757,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2758,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2759,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2760,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2761,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2762,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2763,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2764,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2765,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2766,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2767,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2768,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2769,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2770,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2771,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2772,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2773,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2774,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2775,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
2776,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2777,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2778,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2779,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2780,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2781,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2782,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2783,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2784,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2785,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2786,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2787,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
2788,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
2789,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
2790,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
2791,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2792,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2793,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2794,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2795,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2796,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2797,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2798,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2799,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2800,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2801,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2802,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2803,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
2804,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2805,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2806,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2807,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2808,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2809,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2810,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2811,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
2812,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
2813,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
2814,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2815,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2816,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Water,NULL
2817,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2818,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
2819,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
2820,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2821,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2822,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
2823,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2824,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
2825,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2826,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2827,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
2828,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2829,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
2830,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2831,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2832,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2833,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
2834,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2835,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2836,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2837,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2838,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2839,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2840,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
2841,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
2842,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2843,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2844,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2845,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
2846,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2847,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2848,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2849,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2850,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2851,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2852,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2853,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2854,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,NULL
2855,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2856,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2857,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
2858,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
2859,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2860,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2861,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
2862,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2863,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
2864,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2865,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
2866,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
2867,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
2868,NULL,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
2869,NULL,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
2870,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
2871,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2872,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
2873,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
2874,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
2875,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Cropland
2876,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
2877,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
2878,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
2879,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
2880,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
2881,NULL,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
2882,NULL,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Cropland
2883,NULL,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Forest
2884,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
2885,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Shrubland,Bareland
2886,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
2887,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
2888,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2889,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2890,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2891,NULL,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Water
2892,NULL,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
2893,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,NULL
2894,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
2895,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Cropland
2896,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
2897,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
2898,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2899,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2900,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Water,NULL
2901,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Grassland
2902,NULL,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2903,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2904,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
2905,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
2906,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
2907,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
2908,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2909,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
2910,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
2911,NULL,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,NULL
2912,NULL,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2913,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
2914,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
2915,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Water
2916,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
2917,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
2918,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
2919,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
2920,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
2921,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
2922,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
2923,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
2924,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
2925,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
2926,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
2927,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2928,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Shrubland,NULL
2929,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
2930,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2931,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2932,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,NULL
2933,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2934,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
2935,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2936,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2937,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2938,NULL,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
2939,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
2940,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
2941,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
2942,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Water,Grassland
2943,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Water,Wetland
2944,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
2945,NULL,Cropland,Wetland,Water,Wetland,Grassland,NULL,Cropland
2946,NULL,Cropland,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
