Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPL_M_R
334,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
335,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
336,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
337,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
338,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
339,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
340,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
341,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
342,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
343,NULL,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
344,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
346,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
347,NULL,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
348,NULL,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
349,NULL,Wetland,Water,NULL,Water,NULL,NULL,Grassland
350,NULL,Wetland,Water,NULL,Water,NULL,NULL,Wetland
351,NULL,Wetland,Water,NULL,Water,NULL,NULL,Bareland
352,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
353,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
354,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
355,NULL,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
356,NULL,Wetland,Water,Water,Water,NULL,NULL,Grassland
357,NULL,Wetland,Water,Water,Water,NULL,NULL,Wetland
358,NULL,Wetland,Water,Water,Water,NULL,NULL,Bareland
359,NULL,Wetland,Water,Water,Water,NULL,NULL,Water
360,NULL,Wetland,Water,Water,Water,NULL,NULL,Forest
361,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
362,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
363,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
364,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
365,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
366,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
367,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
368,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
369,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
370,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
371,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
372,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
373,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
374,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
375,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
377,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
378,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
379,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
380,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
381,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
382,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
383,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
384,NULL,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
385,NULL,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
386,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
387,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
388,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
389,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
390,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
391,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
392,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
393,NULL,Bareland,Water,NULL,Water,NULL,NULL,Grassland
394,NULL,Bareland,Water,NULL,Water,NULL,NULL,Bareland
395,NULL,Bareland,Water,NULL,Water,Bareland,NULL,Bareland
396,NULL,Bareland,Water,Water,Water,NULL,NULL,Grassland
397,NULL,Bareland,Water,Water,Water,NULL,NULL,Bareland
398,NULL,Bareland,Water,Water,Water,NULL,NULL,Water
399,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
400,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
401,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
403,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
404,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
405,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
406,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
407,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
408,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
409,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
410,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
411,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
412,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
413,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
414,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
416,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
417,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
418,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
419,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
421,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
422,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
431,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
432,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
433,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
434,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
435,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
436,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
437,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
438,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
439,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
440,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
441,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
442,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
443,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
444,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
445,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
446,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
447,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
448,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
449,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
450,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
451,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
452,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
453,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
454,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
455,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
456,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
457,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
458,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
459,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Water
460,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
461,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
462,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
463,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
464,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
465,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
466,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
467,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
468,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
469,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
470,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
471,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Built-up
472,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
473,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
474,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
475,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
476,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
477,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
478,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
479,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
480,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
481,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
482,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
483,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
484,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
485,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
486,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
487,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
488,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
489,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
490,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
491,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
492,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
493,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
494,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
495,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
496,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
497,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
498,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
499,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
500,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
501,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
502,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
503,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
504,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
505,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
506,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
507,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
508,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
509,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
510,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
511,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
512,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
513,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
514,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
515,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
516,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
517,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
518,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
519,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
520,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
521,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
522,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
523,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
524,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
525,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
526,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
527,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
528,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
529,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
530,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
531,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
532,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
533,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
534,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
535,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
536,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
537,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
538,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
539,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
540,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
541,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
542,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
543,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
544,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
545,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
546,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
547,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
548,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
549,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
550,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
551,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
552,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
553,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
554,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
555,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
556,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
557,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
558,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
559,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
560,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
561,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
562,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
563,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
564,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
565,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
566,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
567,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
568,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
569,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
570,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
571,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
572,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
573,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
574,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
575,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
576,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
577,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
578,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
579,NULL,Built-up,Water,NULL,Water,NULL,NULL,Water
580,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
581,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
582,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
583,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
584,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
585,NULL,Built-up,Water,NULL,Water,Water,Built-up,Bareland
586,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
587,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
588,NULL,Built-up,Water,Water,Water,NULL,NULL,Bareland
589,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
590,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
591,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
592,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
593,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
594,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
595,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
596,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
597,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
598,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
599,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
600,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
602,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
603,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
604,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
605,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
606,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
607,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
608,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
609,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
610,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
611,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
612,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
613,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
614,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
615,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
616,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
617,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
618,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
619,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
620,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
621,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
622,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
623,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
624,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
625,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
626,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
627,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
628,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
629,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
630,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
631,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
632,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
633,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
634,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
635,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
636,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
637,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
638,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
639,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
640,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
641,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
642,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
643,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
644,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
645,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
646,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
647,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
648,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
649,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
650,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
651,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
652,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
653,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
654,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
655,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
656,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
657,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
658,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
659,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
660,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
661,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
662,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
663,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
664,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
665,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
666,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
667,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
668,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
669,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
670,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
671,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
