Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHH_M_R
5389,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
5390,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5391,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
5392,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
5393,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
5394,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Water
5395,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5396,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5397,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
5398,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Water
5399,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5400,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5401,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5402,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
5403,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
5404,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5405,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
5406,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
5407,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
5408,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
5409,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
5410,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
5411,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5412,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
5413,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Bareland
5414,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
5415,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
5416,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
5417,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5418,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
5419,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
5420,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5421,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Built-up
5422,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
5423,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
5424,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
5425,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Bareland
5426,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
5427,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
5428,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
5429,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5430,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
5431,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
5432,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
5433,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Water
5434,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5435,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Water
5436,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Forest
5437,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
5438,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
5439,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Cropland
5440,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Bareland
5441,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
5442,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
5443,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Forest
5444,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Water,Grassland
5445,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Water,Water
5446,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5447,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5448,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5449,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5450,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
5451,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
5452,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
5453,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
5454,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5455,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5456,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5457,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5458,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5459,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
5460,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
5461,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5462,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
5463,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
5464,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
5465,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Bareland
5466,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
5467,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
5468,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Cropland
5469,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Water
5470,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
5471,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5472,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5473,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
5474,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
5475,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
5476,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5477,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5478,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
5479,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
5480,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Shrubland,Bareland
5481,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
5482,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
5483,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5484,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5485,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
5486,NULL,Built-up,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
5487,NULL,Built-up,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
5488,NULL,Built-up,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
5489,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,NULL,Forest
5490,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Water
5491,NULL,Built-up,Forest,Water,Non_Wetland,Water,Built-up,Water
5492,NULL,Built-up,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
5493,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5494,NULL,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5495,NULL,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5496,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5497,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5498,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5499,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
5500,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5501,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
5502,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
5503,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
5504,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5505,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5506,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
5507,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5508,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5509,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5510,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5511,NULL,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5512,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5513,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5514,NULL,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5515,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5516,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5517,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5518,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5519,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5520,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5521,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
5522,NULL,Water,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
5523,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5524,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Shrubland,Bareland
5525,NULL,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
5526,NULL,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
5527,NULL,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5528,NULL,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5529,NULL,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
5530,NULL,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
5531,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5532,NULL,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
5533,NULL,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5534,NULL,Water,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
5535,NULL,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
5536,NULL,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
5537,NULL,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
5538,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5539,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5540,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5541,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5542,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5543,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5544,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
5545,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5546,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5547,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5548,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5549,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5550,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5551,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5552,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
5553,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5554,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5555,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5556,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5557,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
5558,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5559,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5560,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
5561,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5562,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5563,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5564,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5565,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
5566,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5567,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
5568,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
5569,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5570,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5571,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5572,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5573,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
5574,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5575,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5576,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5577,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5578,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
5579,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5580,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5581,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5582,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5583,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5584,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
5585,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5586,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5587,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5588,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5589,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
5590,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5591,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5592,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5593,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5594,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5595,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5596,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5597,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5598,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
5599,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5600,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5601,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
5602,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5603,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5604,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5605,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5606,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
5607,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5608,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5609,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5610,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
5611,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
5612,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5613,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5614,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
5615,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5616,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5617,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5618,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5619,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5620,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5621,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5622,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5623,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
5624,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5625,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5626,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5627,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
5628,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5629,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
5630,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5631,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
5632,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
5633,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
5634,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5635,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5636,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5637,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5638,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5639,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
5640,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5641,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
5642,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5643,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
5644,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5645,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
5646,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5647,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5648,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5649,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5650,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
5651,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5652,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5653,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
5654,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
5655,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
5656,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
5657,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5658,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5659,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5660,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
5661,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5662,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
5663,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5664,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
5665,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
5666,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
5667,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5668,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
5669,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
5670,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
5671,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5672,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
5673,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
5674,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
5675,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5676,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5677,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5678,NULL,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
5679,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5680,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5681,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5682,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5683,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5684,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5685,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5686,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5687,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5688,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5689,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5690,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
5691,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5692,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5693,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5694,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
5695,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5696,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5697,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5698,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
5699,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5700,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5701,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
5702,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5703,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
5704,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5705,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5706,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5707,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5708,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5709,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5710,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5711,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5712,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5713,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5714,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5715,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5716,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
5717,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
