Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDJ_M_R
337,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
338,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
339,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
340,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
341,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
342,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
343,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
344,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
345,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
346,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
347,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
348,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
349,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
350,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
351,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
352,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
353,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
354,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
355,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
356,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
357,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
358,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
359,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
360,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
361,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
362,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
363,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
364,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
365,NULL,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
366,NULL,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
367,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
369,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
370,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
371,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
372,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
373,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
374,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
375,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
376,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
377,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
378,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
379,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
380,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
381,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Built-up
382,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
383,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
384,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
385,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
386,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
387,NULL,Cropland,Wetland,NULL,Wetland,Forest,Bareland,Forest
388,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
389,NULL,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
390,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
392,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
393,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
394,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
395,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
396,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
397,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
398,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
399,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
400,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
401,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
402,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
403,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
404,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
405,NULL,Cropland,Water,NULL,Water,Water,Grassland,Grassland
406,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
407,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
408,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
409,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
410,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
411,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
412,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
413,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
414,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
415,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
416,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
417,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
418,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
419,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
420,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
421,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
422,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Water
423,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
424,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
425,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
426,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
427,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
429,NULL,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
430,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
431,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
432,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
433,NULL,Bareland,Water,Water,Water,Water,Wetland,Water
434,NULL,Bareland,Water,Water,Water,Water,Water,Water
435,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
436,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
437,NULL,Bareland,Forest,Water,Non_Wetland,Water,Grassland,Forest
438,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
439,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
440,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
441,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
442,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
443,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
444,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
445,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
446,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
447,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
448,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
449,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,NULL,Built-up
450,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
453,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
454,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
455,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
456,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
457,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
458,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
459,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
460,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
461,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
462,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
463,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
464,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
465,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
466,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
467,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
468,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
469,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
470,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
471,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
472,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
473,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
474,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
475,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
476,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
477,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
478,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
479,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
480,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
481,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
482,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Built-up
483,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
484,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
485,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
486,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
487,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
488,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
489,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
490,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
491,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
492,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
493,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
494,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
495,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
496,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
497,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
498,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
499,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
500,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
501,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
502,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
503,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
504,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
505,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
506,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
507,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
508,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
509,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
510,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
511,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
512,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
513,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
514,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
515,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
516,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
517,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
518,NULL,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
519,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
520,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
521,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
522,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
523,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
524,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
525,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
526,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
527,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
528,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
529,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
530,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
531,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
532,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
533,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
534,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
535,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
536,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
537,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
538,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
539,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
540,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
541,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
542,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
543,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
544,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
545,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
546,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
547,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
548,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
549,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
550,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
551,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
552,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
553,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
554,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
555,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
556,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
557,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
558,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
559,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
560,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
561,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
562,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
563,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
564,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
565,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
566,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
567,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
568,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
569,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
570,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
571,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
572,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
573,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
574,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
575,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
576,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
577,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
578,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
579,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
580,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
581,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Water
582,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
583,NULL,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
584,NULL,Water,NULL,Water,Non_Wetland,Water,NULL,Water
585,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
586,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
587,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
588,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
589,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
590,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
591,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
592,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
593,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
594,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
595,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
596,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
597,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
598,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
599,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
600,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
601,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
602,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
603,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
604,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
605,NULL,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
606,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
607,NULL,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
608,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
609,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
610,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
612,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
613,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
614,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
615,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
616,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
617,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
618,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
619,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
620,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
621,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
622,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
623,NULL,Water,Wetland,Water,Wetland,Bareland,Forest,Water
624,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
625,NULL,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
626,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
627,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
628,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
629,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
630,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
631,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
632,NULL,Water,Water,NULL,Water,Grassland,Grassland,Water
633,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
634,NULL,Water,Water,NULL,Water,Bareland,Grassland,Forest
635,NULL,Water,Water,NULL,Water,Water,NULL,Forest
636,NULL,Water,Water,NULL,Water,Water,Grassland,Grassland
637,NULL,Water,Water,NULL,Water,Water,Water,Water
638,NULL,Water,Water,Non_Water,Water,Water,Water,Water
639,NULL,Water,Water,Water,Water,Bareland,Water,Water
640,NULL,Water,Water,Water,Water,Water,Wetland,Water
641,NULL,Water,Water,Water,Water,Water,Water,Water
642,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
643,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
644,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
645,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
646,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
647,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
648,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
649,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
650,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
651,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
652,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
653,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
654,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
655,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
656,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
657,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
658,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
659,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
660,NULL,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
661,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
662,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
663,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
664,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
665,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
666,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
667,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
668,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
669,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
670,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
671,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
672,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
673,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
674,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
