Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTK_M_R
4569,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
4570,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4571,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
4572,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
4573,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4574,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4575,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4576,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4577,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4578,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
4579,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4580,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4581,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4582,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4583,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4584,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4585,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4586,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4587,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4588,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
4589,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
4590,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
4591,NULL,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
4592,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4593,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4594,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4595,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4596,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4597,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4598,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4599,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4600,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4601,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4602,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
4603,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4604,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4605,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4606,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4607,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4608,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4609,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4610,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4611,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4612,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4613,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4614,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4615,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4616,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4617,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
4618,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
4619,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4620,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4621,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4622,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4623,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4624,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4625,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4626,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4627,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4628,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4629,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4630,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4631,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4632,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4633,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4634,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
4635,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
4636,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
4637,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
4638,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4639,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4640,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4641,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4642,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4643,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4644,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4645,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4646,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4647,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4648,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4649,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
4650,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4651,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4652,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4653,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
4654,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4655,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4656,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4657,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
4658,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4659,NULL,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4660,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4661,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4662,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
4663,NULL,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
4664,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
4665,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4666,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4667,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4668,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4669,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4670,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4671,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
4672,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
4673,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
4674,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4675,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4676,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4677,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4678,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
4679,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4680,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4681,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4682,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4683,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4684,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4685,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4686,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4687,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4688,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4689,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4690,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4691,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4692,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4693,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4694,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4695,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4696,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4697,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4698,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
4699,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
4700,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4701,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4702,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4703,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4704,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4705,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4706,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4707,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4708,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4709,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4710,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4711,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4712,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4713,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
4714,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4715,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4716,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
4717,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4718,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
4719,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4720,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
4721,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
4722,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4723,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4724,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4725,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4726,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4727,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4728,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4729,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4730,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4731,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
4732,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4733,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
4734,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
4735,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4736,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4737,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
4738,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,NULL
4739,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4740,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
4741,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
4742,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4743,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4744,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
4745,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4746,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4747,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4748,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
4749,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
4750,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4751,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
4752,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4753,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4754,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4755,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4756,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
4757,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4758,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
4759,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
4760,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
4761,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
4762,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
4763,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
4764,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4765,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
4766,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
4767,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4768,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
4769,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
4770,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
4771,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
4772,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4773,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4774,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4775,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4776,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4777,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4778,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4779,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4780,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
4781,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
4782,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4783,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4784,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4785,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4786,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
4787,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4788,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
4789,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4790,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
4791,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4792,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4793,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4794,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4795,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4796,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4797,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4798,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4799,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4800,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4801,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4802,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4803,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4804,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4805,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4806,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4807,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4808,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4809,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4810,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4811,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
4812,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4813,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
4814,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4815,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4816,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4817,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4818,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4819,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4820,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
4821,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4822,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4823,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4824,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4825,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4826,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4827,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4828,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4829,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4830,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4831,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4832,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4833,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4834,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4835,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4836,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
4837,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4838,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
4839,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4840,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
4841,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4842,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
4843,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4844,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4845,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4846,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4847,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4848,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4849,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4850,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4851,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4852,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4853,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4854,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4855,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4856,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
4857,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4858,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4859,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
4860,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4861,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
4862,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4863,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
4864,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
4865,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
4866,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
4867,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4868,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
4869,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
4870,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4871,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
4872,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
4873,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4874,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4875,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4876,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
4877,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
4878,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4879,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4880,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4881,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4882,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
4883,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
4884,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4885,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
4886,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4887,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
