Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLF_M_R
1166,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1167,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1168,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1169,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1170,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1171,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1172,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1173,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1174,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1175,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1176,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1177,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1178,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1179,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1180,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1181,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1182,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1183,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1184,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1185,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1186,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1188,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1189,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1190,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1191,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1192,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1193,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1194,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1195,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1196,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1197,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1198,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1199,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1200,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1201,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1202,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1203,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1204,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1205,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1206,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1207,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1208,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1210,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1211,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1212,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1213,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1214,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1215,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1216,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1217,Cropland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1218,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1219,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1220,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1221,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1222,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1223,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1224,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1225,Cropland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1226,Cropland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1227,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1228,Cropland,Cropland,Water,Water,Water,NULL,NULL,Forest
1229,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1230,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1231,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1232,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1233,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1234,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1235,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1236,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1237,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1238,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1239,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1240,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1241,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1242,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1243,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1244,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1245,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1246,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1248,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1249,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1251,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1252,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1253,Cropland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1254,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1255,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1257,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1258,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1259,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1260,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1261,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1262,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1263,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1264,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1265,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1266,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1267,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1268,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1269,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1270,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1271,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1272,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1273,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1274,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1277,Cropland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1278,Cropland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1279,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1280,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1281,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1282,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1283,Cropland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1284,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1285,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1286,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1287,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1288,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1290,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1292,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1293,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1294,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1295,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1296,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1297,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1298,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1299,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1300,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1302,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1303,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1304,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1305,Cropland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1306,Cropland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1307,Cropland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1308,Cropland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1309,Cropland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1310,Cropland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1311,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
1312,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1315,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1316,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1317,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1318,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1319,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1320,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1321,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1322,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1324,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1325,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1326,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1327,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1328,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1329,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1331,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1332,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1333,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1334,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1335,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1336,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1337,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1338,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1339,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1340,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1341,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1342,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1343,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1344,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
1345,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1346,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1348,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1349,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1351,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1352,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1353,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1354,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1355,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1356,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1358,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1360,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1361,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1362,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Cropland
1363,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Built-up
1364,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1365,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1366,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1367,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1368,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1369,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1370,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1371,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1373,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1374,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1375,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1376,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1377,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1378,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1379,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1381,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1382,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1383,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1384,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1385,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1386,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1387,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1388,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1389,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1390,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1392,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1393,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1394,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1395,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1396,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1397,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1398,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1399,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1400,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1401,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1402,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1403,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1404,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1405,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1407,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1408,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1409,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1410,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1411,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1413,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1414,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1415,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
1416,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1417,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1418,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1420,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1421,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1422,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1423,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1424,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1425,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1426,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1427,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1428,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1429,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1430,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1431,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1432,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1433,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1434,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1435,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1436,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1437,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1438,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1439,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1440,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1441,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1442,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1443,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1444,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1445,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1446,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1447,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1448,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1450,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1451,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1452,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1453,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1454,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1455,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1456,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1457,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1459,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1460,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1461,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1462,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1463,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1464,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1466,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1467,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1468,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1469,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1470,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1472,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1473,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1474,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1475,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1476,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1477,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1478,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1479,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1480,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1481,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1482,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1483,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1484,Cropland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1485,Cropland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1486,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1487,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1488,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1489,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1491,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1492,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1493,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1494,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1495,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
