Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEU_M_R
327,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
330,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
331,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
336,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
341,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
347,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
350,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
355,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
359,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
360,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
362,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
365,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
368,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
370,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
371,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
373,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
374,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
378,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
379,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
380,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
381,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
382,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
383,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
384,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
385,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
386,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
387,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
388,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
389,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
390,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
391,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
392,NULL,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
393,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
394,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
395,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
396,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
397,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
398,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
399,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
400,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
401,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
402,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
403,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
404,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
405,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
406,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
407,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
408,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
409,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
410,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
411,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
412,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
413,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Water
414,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
415,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
416,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
417,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
418,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
419,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
420,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
421,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
422,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
423,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Cropland
424,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
425,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
426,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
427,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
428,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
429,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
430,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
431,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
432,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
433,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
434,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
435,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
436,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
437,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
438,NULL,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
439,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
440,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
441,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
442,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
443,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
444,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
445,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
446,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
447,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
448,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
449,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
450,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
451,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
452,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
453,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
454,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
455,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
456,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
457,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
458,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
459,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
460,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
461,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
462,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
463,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
464,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
465,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
466,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
467,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
470,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
471,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
474,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
475,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
476,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
480,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
482,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
487,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
488,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
489,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
491,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
492,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
493,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
496,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
497,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
498,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
499,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
500,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
501,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
502,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
503,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
504,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
505,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
506,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
509,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
510,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Water
511,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,Built-up
512,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Bareland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
514,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
515,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
516,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
517,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
518,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
519,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
520,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
521,NULL,NULL,Built-up,Water,Non_Wetland,NULL,Water,Water
522,NULL,NULL,Built-up,Water,Non_Wetland,Water,NULL,Water
523,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
524,NULL,NULL,Water,NULL,Water,NULL,NULL,Bareland
525,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
526,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Built-up
527,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
528,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
529,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Water
530,NULL,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
531,NULL,NULL,Water,Non_Water,Water,NULL,Water,Grassland
532,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Forest
533,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
534,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
535,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
536,NULL,NULL,Water,Non_Water,Water,Water,NULL,Grassland
537,NULL,NULL,Water,Non_Water,Water,Water,NULL,Cropland
538,NULL,NULL,Water,Non_Water,Water,Water,NULL,Water
539,NULL,NULL,Water,Non_Water,Water,Water,Bareland,Bareland
540,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
541,NULL,NULL,Water,Non_Water,Water,Water,Water,Bareland
542,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
543,NULL,NULL,Water,Non_Water,Water,Water,Water,Forest
544,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
545,NULL,NULL,Water,Water,Water,NULL,NULL,Water
546,NULL,NULL,Water,Water,Water,NULL,Water,Grassland
547,NULL,NULL,Water,Water,Water,NULL,Water,Water
548,NULL,NULL,Water,Water,Water,Water,NULL,Grassland
549,NULL,NULL,Water,Water,Water,Water,NULL,Water
550,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
551,NULL,NULL,Water,Water,Water,Water,Water,Grassland
552,NULL,NULL,Water,Water,Water,Water,Water,Water
553,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
554,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
555,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
556,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
557,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
558,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
560,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
561,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
565,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
568,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
569,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
570,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
571,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
572,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
573,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
575,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
577,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
578,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
579,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
580,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
582,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
583,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
584,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
587,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
588,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
589,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
590,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
591,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
593,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
594,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
596,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
597,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
598,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
599,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
600,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
601,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
604,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
606,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
607,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
608,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
609,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
610,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
612,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
615,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
618,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
619,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
620,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
621,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
622,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
623,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
624,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
625,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
626,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
627,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
628,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Cropland
629,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
630,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
631,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
632,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
633,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
634,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
635,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
636,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
637,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
638,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
640,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
641,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
642,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
643,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
644,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
646,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
647,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
648,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
649,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
650,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
651,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
652,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
653,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
654,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
655,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
656,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
657,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
658,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
659,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
660,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
661,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
662,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
663,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
664,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
665,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
666,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
667,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
668,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
669,NULL,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
670,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
671,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
672,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
673,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
674,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
