Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R
2923,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2924,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
2925,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
2926,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2927,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2928,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2929,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2930,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2931,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2932,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2933,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2934,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2935,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Wetland,NULL
2936,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
2937,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2938,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2939,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2940,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
2941,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
2942,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2943,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2944,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2945,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2946,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
2947,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
2948,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
2949,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
2950,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
2951,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
2952,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2953,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2954,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2955,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
2956,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2957,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2958,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2959,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2960,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2961,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2962,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2963,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2964,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2965,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2966,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2967,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2968,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2969,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2970,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2971,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
2972,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2973,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2974,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2975,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2976,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2977,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2978,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2979,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2980,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
2981,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2982,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2983,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2984,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
2985,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
2986,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
2987,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
2988,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Forest
2989,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,NULL
2990,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
2991,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
2992,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
2993,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
2994,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
2995,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
2996,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
2997,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
2998,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Water,Cropland
2999,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Water,Bareland
3000,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Water,Built-up
3001,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
3002,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Cropland
3003,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Bareland
3004,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
3005,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
3006,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
3007,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3008,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
3009,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
3010,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3011,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
3012,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3013,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3014,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3015,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
3016,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3017,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3018,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3019,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
3020,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3021,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3022,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3023,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3024,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
3025,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3026,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3027,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3028,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
3029,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3030,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
3031,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
3032,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3033,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
3034,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
3035,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3036,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3037,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
3038,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3039,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
3040,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
3041,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
3042,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
3043,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
3044,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
3045,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
3046,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
3047,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3048,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3049,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3050,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
3051,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
3052,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3053,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
3054,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
3055,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3056,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3057,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3058,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
3059,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3060,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
3061,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
3062,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3063,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3064,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
3065,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Water
3066,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
3067,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
3068,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
3069,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
3070,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Water
3071,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
3072,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
3073,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
3074,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
3075,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
3076,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
3077,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3078,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Built-up
3079,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3080,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
3081,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Shrubland,Forest
3082,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3083,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Forest,Built-up
3084,NULL,Built-up,Built-up,Water,Non_Wetland,Cropland,Water,Built-up
3085,NULL,Built-up,Built-up,Water,Non_Wetland,Cropland,Forest,Built-up
3086,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3087,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
3088,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
3089,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
3090,NULL,Built-up,Water,NULL,Water,NULL,Shrubland,Grassland
3091,NULL,Built-up,Water,NULL,Water,NULL,Shrubland,Bareland
3092,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Grassland
3093,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Cropland
3094,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Bareland
3095,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Built-up
3096,NULL,Built-up,Water,NULL,Water,NULL,Bareland,Forest
3097,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Grassland
3098,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Cropland
3099,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Bareland
3100,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Built-up
3101,NULL,Built-up,Water,NULL,Water,NULL,Forest,Grassland
3102,NULL,Built-up,Water,NULL,Water,NULL,Forest,Cropland
3103,NULL,Built-up,Water,NULL,Water,NULL,Forest,Bareland
3104,NULL,Built-up,Water,NULL,Water,NULL,Forest,Built-up
3105,NULL,Built-up,Water,NULL,Water,Shrubland,Shrubland,NULL
3106,NULL,Built-up,Water,NULL,Water,Shrubland,Shrubland,Grassland
3107,NULL,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
3108,NULL,Built-up,Water,NULL,Water,Shrubland,Water,Built-up
3109,NULL,Built-up,Water,NULL,Water,Shrubland,Water,Water
3110,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Grassland
3111,NULL,Built-up,Water,NULL,Water,Grassland,Water,Grassland
3112,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Grassland
3113,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
3114,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Bareland
3115,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Built-up
3116,NULL,Built-up,Water,NULL,Water,Cropland,Grassland,Bareland
3117,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Grassland
3118,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Cropland
3119,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Bareland
3120,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Built-up
3121,NULL,Built-up,Water,NULL,Water,Cropland,Bareland,Forest
3122,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Cropland
3123,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Bareland
3124,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Built-up
3125,NULL,Built-up,Water,NULL,Water,Cropland,Water,Built-up
3126,NULL,Built-up,Water,NULL,Water,Cropland,Forest,Grassland
3127,NULL,Built-up,Water,NULL,Water,Cropland,Forest,Built-up
3128,NULL,Built-up,Water,NULL,Water,Wetland,Wetland,NULL
3129,NULL,Built-up,Water,NULL,Water,Wetland,Water,Water
3130,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
3131,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Cropland
3132,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
3133,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
3134,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
3135,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
3136,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
3137,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,NULL
3138,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
3139,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
3140,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Built-up
3141,NULL,Built-up,Water,NULL,Water,Bareland,Water,Bareland
3142,NULL,Built-up,Water,NULL,Water,Bareland,Water,Built-up
3143,NULL,Built-up,Water,NULL,Water,Bareland,Water,Forest
3144,NULL,Built-up,Water,NULL,Water,Bareland,Forest,Bareland
3145,NULL,Built-up,Water,NULL,Water,Built-up,NULL,Grassland
3146,NULL,Built-up,Water,NULL,Water,Built-up,Grassland,Grassland
3147,NULL,Built-up,Water,NULL,Water,Built-up,Grassland,Built-up
3148,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
3149,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Cropland
3150,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
3151,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
3152,NULL,Built-up,Water,NULL,Water,Built-up,Water,Built-up
3153,NULL,Built-up,Water,Water,Water,Shrubland,Water,Forest
3154,NULL,Built-up,Water,Water,Water,Cropland,Forest,Bareland
3155,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3156,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3157,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3158,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3159,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3160,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3161,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3162,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
3163,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
3164,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3165,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3166,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3167,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
3168,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
3169,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
3170,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3171,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3172,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3173,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3174,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3175,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3176,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3177,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3178,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3179,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3180,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3181,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3182,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3183,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3184,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
3185,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3186,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
3187,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
3188,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3189,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3190,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3191,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3192,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3193,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3194,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3195,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3196,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3197,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3198,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3199,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3200,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3201,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3202,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3203,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3204,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
3205,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3206,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
3207,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3208,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3209,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3210,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3211,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3212,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3213,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
3214,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3215,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3216,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3217,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3218,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3219,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3220,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3221,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3222,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3223,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3224,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3225,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3226,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3227,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
3228,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
3229,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
3230,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
3231,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3232,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3233,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
3234,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
3235,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3236,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3237,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
3238,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3239,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3240,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Water
3241,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3242,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
3243,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
3244,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
3245,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3246,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3247,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3248,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Water
3249,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
3250,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
3251,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
